Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,700.765625,-8.96
1,0,1,1,700.765625,
2,0,2,2,701.5416667,
3.001,0,3,3,700.765625,
4,0,4,4,700.765625,
5,0,5,5,700.765625,
6,0,6,6,700.765625,
7.001,0,7,7,700.765625,
8,0,8,8,701.1536458,
9,0,9,9,700.765625,
10.001,0,10,10,700.765625,
11,0,11,11,701.5416667,
12,0,12,12,701.9296875,
13,0,13,13,701.9296875,
14.001,0,14,14,701.9296875,
15,0,15,15,701.9296875,
16,0,16,16,701.9296875,
16.999,4,17,17,701.5416667,
18,4,18,18,701.9296875,
19.001,4,19,19,701.5416667,
20.001,2,20,20,701.9296875,
21.001,3,21,21,701.9296875,
22.001,1,22,22,701.9296875,
23.001,2,23,23,701.5416667,
24,0,24,24,701.1536458,
25.001,3,25,25,701.5416667,
26,0,26,26,701.5416667,
27.003,4,27,27,701.9296875,
28.001,3,28,28,701.9296875,
29,4,29,29,701.9296875,
30,4,30,30,701.5416667,
31,3,31,31,701.5416667,
32,2,32,32,700.765625,
33.002,5,33,33,701.9296875,
34,3,34,34,701.9296875,
35.001,1,35,35,701.5416667,
36.001,1,36,36,701.9296875,
37,3,37,37,701.9296875,
38,3,38,38,701.5416667,
39.001,2,39,39,701.1536458,
40.001,1,40,40,700.765625,
41.001,1,41,41,700.765625,
42,3,42,42,700.765625,
43,0,43,43,700.765625,
44.001,2,44,44,700.765625,
45.001,0,45,45,700.765625,
46,0,46,46,700.765625,
47,0,47,47,701.1536458,
48.001,3,48,48,700.765625,
49,1,49,49,701.5416667,
50,5,50,50,700.765625,
51,3,51,51,701.1536458,
52.001,0,52,52,700.765625,
53.001,0,53,53,701.9296875,
54.001,1,54,54,701.1536458,
55,0,55,55,701.5416667,
56.001,2,56,56,701.5416667,
57.001,1,57,57,701.9296875,
58.001,2,58,58,700.765625,
59,2,59,59,701.5416667,
60.001,2,60,60,701.9296875,
61.001,3,61,61,701.9296875,
62,0,62,62,702.3177083,
63.001,4,63,63,701.9296875,
64.001,5,64,64,701.9296875,
65,3,65,65,701.5416667,
66.001,1,66,66,701.5416667,
67.001,0,67,67,701.9296875,
68,3,68,68,701.9296875,
69.001,3,69,69,701.9296875,
70,4,70,70,701.9296875,
71,1,71,71,701.9296875,
71.999,4,72,72,701.9296875,
73.001,1,73,73,701.9296875,
74,2,74,74,701.9296875,
75.001,0,75,75,701.9296875,
76,0,76,76,701.9296875,
77,2,77,77,701.9296875,
78.001,2,78,78,700.765625,
79,2,79,79,700.765625,
80,4,80,80,701.1536458,
81.001,5,81,81,701.9296875,
82.001,2,82,82,701.1536458,
83,5,83,83,701.5416667,
84,1,84,84,701.5416667,
85.001,1,85,85,700.765625,
86.001,0,86,86,700.765625,
86.999,5,87,87,700.765625,
88,1,88,88,700.765625,
89.001,4,89,89,700.765625,
90,0,90,90,701.9296875,
91,2,91,91,700.765625,
92.001,0,92,92,701.1536458,
93.001,3,93,93,700.765625,
94.001,3,94,94,700.765625,
95,5,95,95,700.765625,
96,3,96,96,701.9296875,
97,0,97,97,701.1536458,
98.001,5,98,98,701.1536458,
99.001,2,99,99,701.5416667,
100.001,2,100,100,701.9296875,
101,1,101,101,701.1536458,
102.001,3,102,102,701.5416667,
103.001,4,103,103,701.9296875,
104,2,104,104,701.1536458,
105,6,105,105,701.9296875,
106,2,106,106,701.5416667,
107.001,0,107,107,701.9296875,
108.001,6,108,108,701.9296875,
109,2,109,109,701.9296875,
110.001,3,110,110,701.5416667,
111,2,111,111,701.9296875,
112.001,2,112,112,701.5416667,
113.001,2,113,113,701.9296875,
114.001,1,114,114,701.5416667,
115.001,2,115,115,701.9296875,
116,3,116,116,701.9296875,
117.001,3,117,117,701.9296875,
118.001,3,118,118,701.9296875,
119,1,119,119,701.9296875,
120,2,120,120,701.9296875,
121,3,121,121,701.9296875,
122.001,3,122,122,701.5416667,
123,2,123,123,701.9296875,
124,1,124,124,701.9296875,
125.001,2,125,125,701.9296875,
126.001,1,126,126,701.9296875,
127,2,127,127,701.9296875,
128,1,128,128,701.5416667,
129,3,129,129,701.9296875,
130.001,2,130,130,701.9296875,
131.001,2,131,131,701.5416667,
132.001,3,132,132,700.765625,
133,0,133,133,701.9296875,
134,2,134,134,701.9296875,
135,4,135,135,701.1536458,
136.001,6,136,136,701.9296875,
137,4,137,137,701.5416667,
138.001,1,138,138,701.1536458,
139.001,1,139,139,701.1536458,
140,4,140,140,701.1536458,
141.001,0,141,141,701.9296875,
142.001,5,142,142,701.9296875,
143.001,0,143,143,700.765625,
144,5,144,144,701.1536458,
145,1,145,145,700.765625,
146,5,146,146,701.1536458,
147,4,147,147,700.765625,
148,2,148,148,701.5416667,
149,1,149,149,700.765625,
150,3,150,150,700.765625,
151.001,1,151,151,700.765625,
152.001,3,152,152,700.765625,
153,2,153,153,700.765625,
154,5,154,154,700.765625,
155,3,155,155,700.765625,
156.001,3,156,156,701.1536458,
157.001,3,157,157,701.1536458,
158.001,3,158,158,700.765625,
159.001,3,159,159,700.765625,
160.001,0,160,160,701.1536458,
161.001,4,161,161,701.9296875,
162,1,162,162,701.5416667,
163,5,163,163,701.9296875,
164,8,164,164,701.1536458,
165.001,3,165,165,701.5416667,
166,4,166,166,701.9296875,
167,0,167,167,701.9296875,
168,3,168,168,701.9296875,
169.001,0,169,169,701.9296875,
170.001,5,170,170,701.5416667,
171,5,171,171,701.5416667,
172.001,2,172,172,700.765625,
173,5,173,173,700.765625,
174,4,174,174,700.765625,
175.001,1,175,175,700.765625,
176,2,176,176,700.765625,
177,3,177,177,701.5416667,
178,1,178,178,700.765625,
179.001,2,179,179,701.5416667,
180.001,5,180,180,701.9296875,
181.001,1,181,181,701.1536458,
182,7,182,182,701.9296875,
183.001,7,183,183,701.9296875,
184.001,1,184,184,701.9296875,
185.001,2,185,185,701.9296875,
185.999,5,186,186,701.5416667,
187.001,2,187,187,701.9296875,
188,4,188,188,701.5416667,
189,1,189,189,701.5416667,
190,2,190,190,700.765625,
191.001,3,191,191,700.765625,
192,2,192,192,700.765625,
193.001,1,193,193,700.765625,
194.001,0,194,194,700.765625,
195.001,5,195,195,701.1536458,
196,4,196,196,701.5416667,
197.001,2,197,197,701.5416667,
198,4,198,198,701.9296875,
199.001,1,199,199,701.9296875,
200.001,2,200,200,701.5416667,
201.001,2,201,201,701.9296875,
201.999,0,202,202,701.5416667,
202.999,2,203,203,700.765625,
204,3,204,204,701.1536458,
205,3,205,205,700.765625,
206,3,206,206,701.1536458,
207,4,207,207,700.765625,
208,2,208,208,701.1536458,
209.001,5,209,209,700.765625,
210,1,210,210,701.1536458,
211.001,2,211,211,701.9296875,
212,4,212,212,701.1536458,
213,3,213,213,701.1536458,
214,4,214,214,701.9296875,
215.001,4,215,215,701.5416667,
216,2,216,216,701.1536458,
217.001,4,217,217,701.9296875,
218,3,218,218,700.765625,
219,3,219,219,700.765625,
220,4,220,220,700.765625,
221.001,1,221,221,701.1536458,
222,3,222,222,700.765625,
223.001,6,223,223,701.1536458,
224,3,224,224,701.1536458,
225.001,1,225,225,701.1536458,
226,3,226,226,701.9296875,
227.001,1,227,227,701.9296875,
228.001,3,228,228,701.9296875,
229.001,0,229,229,700.765625,
230.001,1,230,230,701.9296875,
231,2,231,231,701.1536458,
232.001,2,232,232,701.9296875,
233,5,233,233,701.9296875,
234.001,2,234,234,700.765625,
235.001,1,235,235,701.9296875,
236,4,236,236,701.5416667,
237,6,237,237,700.765625,
238,1,238,238,700.765625,
239,5,239,239,700.765625,
240,2,240,240,700.765625,
241.001,1,241,241,700.765625,
242.001,4,242,242,701.1536458,
243.001,3,243,243,700.765625,
244.001,2,244,244,701.5416667,
245.001,1,245,245,701.1536458,
246.001,5,246,246,701.1536458,
247,2,247,247,701.1536458,
248,3,248,248,701.9296875,
249.001,5,249,249,701.1536458,
250.001,3,250,250,701.5416667,
251,2,251,251,701.9296875,
252.001,4,252,252,701.5416667,
253,2,253,253,701.1536458,
254,2,254,254,701.1536458,
255.001,7,255,255,701.1536458,
255.999,6,256,256,701.1536458,
257,3,257,257,700.765625,
258,4,258,258,700.765625,
259,3,259,259,700.765625,
260.001,3,260,260,700.3776042,
