Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,703.09375,-10.05
1.001,0,1,1,701.9296875,
1.999,0,2,2,701.9296875,
3.001,0,3,3,701.9296875,
4.001,0,4,4,701.9296875,
5,0,5,5,701.9296875,
6.001,0,6,6,701.9296875,
7,0,7,7,701.9296875,
8,0,8,8,701.9296875,
9.001,0,9,9,701.9296875,
10.001,0,10,10,701.9296875,
11.001,0,11,11,701.9296875,
12.001,0,12,12,701.9296875,
13,0,13,13,701.9296875,
13.999,0,14,14,701.9296875,
15.001,1,15,15,701.9296875,
16.001,0,16,16,701.9296875,
17,1,17,17,701.9296875,
18,1,18,18,701.9296875,
19.001,2,19,19,701.9296875,
20.001,3,20,20,701.9296875,
21.001,1,21,21,701.9296875,
22,1,22,22,701.9296875,
22.999,2,23,23,701.9296875,
24.001,1,24,24,701.9296875,
25,2,25,25,701.9296875,
26,2,26,26,701.9296875,
27.001,3,27,27,701.9296875,
28,1,28,28,701.9296875,
28.999,1,29,29,701.9296875,
30,4,30,30,701.9296875,
31.001,1,31,31,701.9296875,
32.001,2,32,32,701.9296875,
33,1,33,33,701.9296875,
34.001,2,34,34,701.9296875,
35.001,1,35,35,701.9296875,
36,1,36,36,701.9296875,
37.001,2,37,37,701.9296875,
38,0,38,38,701.9296875,
39,1,39,39,701.9296875,
40,0,40,40,701.9296875,
41.001,3,41,41,701.9296875,
42.001,3,42,42,701.9296875,
43,3,43,43,701.9296875,
44.001,1,44,44,701.9296875,
45.001,0,45,45,701.9296875,
46,4,46,46,701.9296875,
47.001,0,47,47,701.9296875,
48,3,48,48,701.9296875,
49,2,49,49,701.9296875,
50.001,3,50,50,701.9296875,
51.001,5,51,51,701.9296875,
52,2,52,52,701.9296875,
53.001,2,53,53,701.9296875,
54,3,54,54,701.9296875,
55,4,55,55,701.9296875,
56,0,56,56,701.9296875,
57,4,57,57,701.9296875,
58.001,2,58,58,701.9296875,
59.001,1,59,59,701.9296875,
60,3,60,60,701.9296875,
61.001,2,61,61,701.9296875,
62,3,62,62,701.9296875,
63.001,2,63,63,701.9296875,
64,1,64,64,701.9296875,
65.001,0,65,65,701.9296875,
66.001,4,66,66,701.9296875,
67,2,67,67,701.9296875,
68,2,68,68,701.9296875,
69,2,69,69,701.9296875,
70.001,1,70,70,701.9296875,
71,1,71,71,701.9296875,
72,2,72,72,701.9296875,
73.001,4,73,73,701.9296875,
74,1,74,74,701.9296875,
75.001,3,75,75,701.9296875,
76.001,2,76,76,701.9296875,
77,1,77,77,701.9296875,
78,3,78,78,701.9296875,
79.001,0,79,79,701.9296875,
80,1,80,80,701.9296875,
81.001,4,81,81,701.9296875,
82,1,82,82,701.9296875,
83,3,83,83,701.9296875,
84.001,1,84,84,701.9296875,
85.001,5,85,85,701.9296875,
86.001,2,86,86,701.5416667,
87,0,87,87,701.9296875,
88.001,1,88,88,701.9296875,
89.001,2,89,89,701.9296875,
90,4,90,90,701.9296875,
91,1,91,91,701.9296875,
92,1,92,92,701.9296875,
93,0,93,93,701.9296875,
94,1,94,94,701.9296875,
95.001,1,95,95,701.9296875,
96.001,6,96,96,701.9296875,
97,1,97,97,701.9296875,
98,1,98,98,701.9296875,
99,4,99,99,701.9296875,
100.001,3,100,100,701.9296875,
101,3,101,101,701.9296875,
102,1,102,102,701.9296875,
103.001,4,103,103,701.9296875,
104,1,104,104,701.9296875,
105,1,105,105,701.9296875,
106,2,106,106,701.9296875,
106.999,5,107,107,701.9296875,
108.001,3,108,108,701.9296875,
109.001,0,109,109,701.9296875,
110.001,2,110,110,701.9296875,
111.001,4,111,111,701.9296875,
112,3,112,112,701.9296875,
113.001,1,113,113,701.9296875,
114.001,3,114,114,701.9296875,
115,3,115,115,701.9296875,
116,3,116,116,701.9296875,
117.001,1,117,117,701.9296875,
118.001,4,118,118,701.9296875,
119,2,119,119,701.9296875,
120.001,5,120,120,701.9296875,
121.001,1,121,121,701.9296875,
