Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,703.09375,-5.23
1.001,0,1,1,701.9296875,
2,0,2,2,701.9296875,
3,0,3,3,701.9296875,
4.001,0,4,4,701.9296875,
5,0,5,5,701.9296875,
6,0,6,6,701.9296875,
7.001,0,7,7,701.9296875,
8,0,8,8,701.9296875,
9,0,9,9,701.9296875,
10.001,0,10,10,701.9296875,
11.001,0,11,11,701.9296875,
12,0,12,12,701.9296875,
13,0,13,13,701.9296875,
14,1,14,14,701.9296875,
15,1,15,15,701.9296875,
16.001,4,16,16,701.9296875,
17.001,4,17,17,701.9296875,
18,3,18,18,701.9296875,
19.001,2,19,19,701.9296875,
20,3,20,20,701.9296875,
21.001,0,21,21,701.9296875,
22.001,5,22,22,701.9296875,
23.001,1,23,23,701.9296875,
24.001,3,24,24,701.9296875,
25.001,2,25,25,701.9296875,
26,1,26,26,701.9296875,
27.001,2,27,27,701.9296875,
28,4,28,28,701.9296875,
29.001,5,29,29,701.9296875,
30,3,30,30,701.9296875,
31.001,3,31,31,702.3177083,
32.001,1,32,32,701.9296875,
33.001,7,33,33,701.9296875,
34.001,4,34,34,701.9296875,
35,4,35,35,701.9296875,
36,7,36,36,701.9296875,
37,4,37,37,701.9296875,
38.001,2,38,38,701.9296875,
39,6,39,39,701.9296875,
40,1,40,40,701.9296875,
41,5,41,41,701.9296875,
42,5,42,42,701.9296875,
43,4,43,43,701.9296875,
44,1,44,44,701.9296875,
45,7,45,45,701.9296875,
46.001,4,46,46,701.9296875,
47.001,4,47,47,701.9296875,
48,2,48,48,701.9296875,
49,3,49,49,701.9296875,
50,2,50,50,701.9296875,
51.001,3,51,51,702.7057292,
52,5,52,52,701.9296875,
53.001,4,53,53,701.9296875,
54.001,3,54,54,701.9296875,
55,6,55,55,701.9296875,
56.001,3,56,56,701.9296875,
57.001,4,57,57,702.7057292,
58,6,58,58,701.9296875,
59,10,59,59,702.7057292,
60,7,60,60,701.9296875,
61,5,61,61,701.9296875,
62.001,10,62,62,701.9296875,
63.001,2,63,63,701.9296875,
64.001,3,64,64,702.7057292,
65.001,1,65,65,701.9296875,
66.001,8,66,66,701.9296875,
66.999,8,67,67,701.9296875,
68,2,68,68,701.9296875,
69.005,7,69,69,701.9296875,
70.001,3,70,70,701.9296875,
71.001,4,71,71,701.9296875,
72,5,72,72,701.9296875,
73,7,73,73,701.9296875,
74,7,74,74,701.9296875,
75,6,75,75,701.9296875,
76.001,2,76,76,701.9296875,
77.001,6,77,77,701.9296875,
78.001,7,78,78,701.9296875,
79.001,4,79,79,701.9296875,
80.001,6,80,80,701.9296875,
81,4,81,81,701.9296875,
82.001,5,82,82,701.9296875,
83,6,83,83,701.9296875,
84.001,3,84,84,701.9296875,
85.001,3,85,85,702.3177083,
86,5,86,86,701.9296875,
87,8,87,87,701.9296875,
88,4,88,88,702.3177083,
89,4,89,89,701.9296875,
90,12,90,90,701.9296875,
91.001,11,91,91,701.9296875,
92.001,9,92,92,701.9296875,
93,12,93,93,701.9296875,
94,6,94,94,701.9296875,
95,5,95,95,702.3177083,
96,8,96,96,701.9296875,
97,5,97,97,701.9296875,
98.001,8,98,98,701.9296875,
99.001,5,99,99,702.3177083,
100,5,100,100,701.9296875,
101.001,9,101,101,701.9296875,
102.001,7,102,102,701.9296875,
103,7,103,103,701.9296875,
104.001,10,104,104,702.7057292,
105.001,9,105,105,701.9296875,
106.001,9,106,106,701.9296875,
107,5,107,107,701.9296875,
108,10,108,108,701.9296875,
109.001,3,109,109,701.9296875,
110.001,12,110,110,701.9296875,
111.001,11,111,111,701.9296875,
112.001,5,112,112,701.9296875,
113.001,5,113,113,701.9296875,
114,6,114,114,701.9296875,
115,6,115,115,701.9296875,
116.001,7,116,116,701.9296875,
117,10,117,117,701.9296875,
118,7,118,118,701.9296875,
119,6,119,119,701.9296875,
120,4,120,120,701.9296875,
121,8,121,121,701.9296875,
122.001,7,122,122,701.9296875,
123.001,6,123,123,701.9296875,
124.001,7,124,124,701.9296875,
124.999,6,125,125,701.9296875,
126.001,1,126,126,701.9296875,
127,11,127,127,701.9296875,
128,8,128,128,701.9296875,
129.001,4,129,129,701.9296875,
130.001,8,130,130,701.9296875,
131,7,131,131,701.9296875,
132.001,12,132,132,701.9296875,
133.001,6,133,133,701.9296875,
134.001,6,134,134,701.9296875,
135.001,4,135,135,702.3177083,
136.001,11,136,136,701.9296875,
137.001,5,137,137,701.9296875,
138.001,11,138,138,701.9296875,
139,3,139,139,702.3177083,
140,7,140,140,702.3177083,
141.001,8,141,141,701.9296875,
142.001,14,142,142,701.9296875,
143.001,7,143,143,701.9296875,
144,10,144,144,701.9296875,
145,12,145,145,701.9296875,
146.001,11,146,146,701.9296875,
147,9,147,147,701.9296875,
148.001,11,148,148,701.9296875,
149.001,9,149,149,701.9296875,
150,9,150,150,701.9296875,
151.001,9,151,151,701.9296875,
152.001,5,152,152,701.9296875,
153.001,16,153,153,701.9296875,
154.001,16,154,154,701.9296875,
155.001,7,155,155,701.9296875,
156.001,10,156,156,701.9296875,
157.001,10,157,157,701.9296875,
158.001,16,158,158,701.9296875,
