Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,699.6015625,-12.07
1.001,0,1,1,700.3776042,
2.001,0,2,2,700.765625,
3,0,3,3,700.765625,
4.001,0,4,4,700.765625,
5.001,0,5,5,700.765625,
6,0,6,6,701.9296875,
7.001,0,7,7,701.5416667,
8.001,0,8,8,701.5416667,
9.001,0,9,9,701.9296875,
10,0,10,10,701.9296875,
11.001,0,11,11,700.765625,
12.001,0,12,12,701.1536458,
13,0,13,13,701.1536458,
14,0,14,14,701.1536458,
15,0,15,15,701.1536458,
16.001,0,16,16,700.765625,
17,0,17,17,701.1536458,
18.001,0,18,18,701.1536458,
19.001,1,19,19,700.3776042,
20,2,20,20,700.765625,
21.001,3,21,21,700.765625,
22,2,22,22,700.765625,
23,2,23,23,700.765625,
24.001,0,24,24,700.765625,
25,1,25,25,700.3776042,
26.001,1,26,26,700.765625,
27.001,0,27,27,700.3776042,
28,1,28,28,700.765625,
29.001,2,29,29,700.765625,
30.001,3,30,30,700.765625,
31,2,31,31,700.765625,
32.001,2,32,32,699.9895833,
33.001,2,33,33,700.765625,
34,3,34,34,700.765625,
35.001,0,35,35,700.3776042,
36.001,2,36,36,701.1536458,
37,4,37,37,701.1536458,
38.001,0,38,38,700.765625,
39.001,1,39,39,701.1536458,
40,1,40,40,701.1536458,
41.001,0,41,41,701.9296875,
42.001,4,42,42,700.765625,
43,3,43,43,701.9296875,
44.001,1,44,44,701.9296875,
45.001,3,45,45,701.5416667,
46,0,46,46,700.765625,
47.001,0,47,47,700.765625,
48.001,0,48,48,701.1536458,
49,0,49,49,700.3776042,
50.001,3,50,50,700.765625,
51.001,0,51,51,700.765625,
52,2,52,52,701.5416667,
53,2,53,53,700.765625,
54.001,2,54,54,700.765625,
55.001,2,55,55,700.765625,
56,1,56,56,700.765625,
57.001,1,57,57,700.765625,
58.001,2,58,58,701.5416667,
59,2,59,59,701.9296875,
60.001,0,60,60,701.1536458,
61.001,3,61,61,701.5416667,
62,2,62,62,701.9296875,
63,0,63,63,701.9296875,
64.001,2,64,64,701.5416667,
65,1,65,65,701.1536458,
66,2,66,66,701.1536458,
67.001,1,67,67,700.765625,
68,1,68,68,700.765625,
69,3,69,69,700.765625,
70.001,0,70,70,700.765625,
71,2,71,71,701.9296875,
72.001,1,72,72,701.1536458,
73.001,2,73,73,701.5416667,
74,1,74,74,700.765625,
75.001,1,75,75,701.1536458,
76.001,3,76,76,700.765625,
77,2,77,77,700.765625,
78,3,78,78,701.1536458,
79.001,3,79,79,700.3776042,
80,1,80,80,700.3776042,
81,2,81,81,700.765625,
82.001,4,82,82,701.5416667,
83.001,1,83,83,701.1536458,
84,2,84,84,701.9296875,
85,4,85,85,701.5416667,
86,3,86,86,700.765625,
87,0,87,87,700.765625,
88.001,2,88,88,700.765625,
89.001,1,89,89,700.765625,
90.001,1,90,90,700.765625,
91.001,0,91,91,700.765625,
92.001,3,92,92,700.765625,
93.001,3,93,93,700.765625,
94,3,94,94,700.765625,
95.001,1,95,95,701.9296875,
96,3,96,96,701.1536458,
97,1,97,97,701.1536458,
98.001,3,98,98,700.765625,
99.001,4,99,99,700.765625,
100,1,100,100,700.765625,
101.001,2,101,101,701.1536458,
102.001,2,102,102,701.5416667,
103,1,103,103,701.9296875,
104.001,3,104,104,701.1536458,
105,2,105,105,701.5416667,
106,4,106,106,700.765625,
107.001,1,107,107,700.765625,
108,1,108,108,700.765625,
109.002,0,109,109,701.5416667,
110,1,110,110,701.9296875,
111.001,0,111,111,701.5416667,
112,1,112,112,700.765625,
113.001,2,113,113,700.765625,
114,5,114,114,700.765625,
115,1,115,115,700.3776042,
116.001,2,116,116,700.765625,
117,1,117,117,700.765625,
118.001,4,118,118,701.9296875,
119.001,2,119,119,701.5416667,
120,1,120,120,701.1536458,
121,2,121,121,700.765625,
122,2,122,122,700.765625,
123.001,3,123,123,699.9895833,
124.001,0,124,124,701.1536458,
125,4,125,125,700.765625,
126.001,4,126,126,701.5416667,
127,0,127,127,701.5416667,
127.999,1,128,128,700.765625,
129,3,129,129,700.3776042,
130,1,130,130,701.1536458,
131,4,131,131,700.765625,
132.001,3,132,132,700.765625,
133.001,0,133,133,700.765625,
134,3,134,134,701.5416667,
135.001,1,135,135,700.765625,
136,6,136,136,700.765625,
137,0,137,137,701.5416667,
138,0,138,138,700.765625,
139.001,3,139,139,701.5416667,
140,3,140,140,701.5416667,
141,3,141,141,701.1536458,
141.999,2,142,142,700.765625,
143.001,2,143,143,700.765625,
144.001,5,144,144,701.5416667,
144.999,0,145,145,701.1536458,
146,1,146,146,701.5416667,
147,2,147,147,700.765625,
148,1,148,148,700.3776042,
149.001,2,149,149,700.765625,
150,1,150,150,701.1536458,
151,3,151,151,701.1536458,
152.001,4,152,152,701.5416667,
153,4,153,153,701.1536458,
154,3,154,154,700.765625,
155.001,2,155,155,700.3776042,
156.001,2,156,156,701.1536458,
157,4,157,157,700.765625,
158.001,3,158,158,701.9296875,
159.001,3,159,159,701.5416667,
160.001,2,160,160,700.765625,
161.001,2,161,161,700.3776042,
162.001,5,162,162,700.765625,
163,2,163,163,701.9296875,
164,1,164,164,701.9296875,
165.001,5,165,165,701.5416667,
166.001,3,166,166,701.1536458,
167.001,0,167,167,700.765625,
168,1,168,168,700.765625,
169,1,169,169,701.1536458,
170.001,1,170,170,701.5416667,
171,0,171,171,701.1536458,
172.001,5,172,172,701.9296875,
173.001,1,173,173,700.765625,
174,5,174,174,700.765625,
175,0,175,175,700.765625,
176,3,176,176,701.1536458,
