Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,701.9296875,-4
1.001,0,1,1,701.9296875,
2.001,0,2,2,702.7057292,
3,0,3,3,702.7057292,
4.001,0,4,4,703.09375,
5.001,0,5,5,703.09375,
6,0,6,6,703.09375,
7.001,0,7,7,703.09375,
7.999,0,8,8,702.7057292,
9.001,0,9,9,701.9296875,
10.001,0,10,10,702.7057292,
11.001,0,11,11,701.9296875,
12.001,0,12,12,701.9296875,
13.001,0,13,13,701.9296875,
14.001,0,14,14,701.9296875,
15,0,15,15,702.7057292,
16,0,16,16,703.09375,
17,0,17,17,703.09375,
18.001,0,18,18,703.09375,
19,0,19,19,703.09375,
20.001,0,20,20,703.09375,
21.001,0,21,21,703.09375,
22,0,22,22,703.4817708,
23.001,0,23,23,703.09375,
24.001,1,24,24,701.9296875,
25,1,25,25,701.9296875,
26.001,0,26,26,701.9296875,
27.001,2,27,27,701.9296875,
28.001,1,28,28,702.3177083,
29.001,3,29,29,702.7057292,
30.001,3,30,30,703.09375,
31.001,6,31,31,703.09375,
32,1,32,32,703.09375,
33,3,33,33,703.09375,
34.001,2,34,34,703.09375,
35,1,35,35,703.09375,
36.001,2,36,36,702.7057292,
37.001,2,37,37,702.3177083,
38,2,38,38,701.9296875,
39.001,1,39,39,701.9296875,
40,4,40,40,702.3177083,
41,1,41,41,702.7057292,
42.001,3,42,42,702.7057292,
43,7,43,43,703.09375,
44,3,44,44,702.7057292,
45.001,4,45,45,703.09375,
46.001,5,46,46,703.09375,
47.001,2,47,47,703.09375,
48,6,48,48,702.3177083,
49.001,1,49,49,702.3177083,
50,3,50,50,701.9296875,
51.001,5,51,51,701.9296875,
52,5,52,52,701.9296875,
53.001,6,53,53,702.7057292,
54,3,54,54,702.3177083,
55.001,5,55,55,703.09375,
56,4,56,56,703.09375,
57.001,4,57,57,703.09375,
58.001,5,58,58,702.7057292,
59.001,2,59,59,703.09375,
60,4,60,60,703.09375,
61.001,6,61,61,703.09375,
62.001,2,62,62,702.7057292,
63,7,63,63,702.7057292,
64.001,7,64,64,701.9296875,
65,3,65,65,701.9296875,
66,3,66,66,701.9296875,
67,6,67,67,701.9296875,
68.001,4,68,68,701.9296875,
69,5,69,69,702.3177083,
70,6,70,70,702.3177083,
71,6,71,71,702.7057292,
72,5,72,72,702.7057292,
73,7,73,73,703.09375,
74.001,3,74,74,703.09375,
75,8,75,75,703.09375,
76,7,76,76,703.09375,
77.001,11,77,77,703.09375,
78,6,78,78,703.09375,
79,7,79,79,702.3177083,
80,9,80,80,702.3177083,
81.001,10,81,81,702.3177083,
82,4,82,82,701.9296875,
83,2,83,83,701.9296875,
84,2,84,84,701.9296875,
85,8,85,85,701.9296875,
86.001,4,86,86,701.9296875,
87.001,6,87,87,701.9296875,
88,4,88,88,702.7057292,
89,6,89,89,703.09375,
90,3,90,90,703.09375,
91,6,91,91,703.4817708,
92.001,3,92,92,703.09375,
93,8,93,93,703.09375,
94,6,94,94,703.09375,
95,4,95,95,703.09375,
96,7,96,96,702.7057292,
97.001,6,97,97,702.7057292,
98,3,98,98,702.3177083,
99,8,99,99,702.3177083,
100.001,5,100,100,701.9296875,
101,9,101,101,701.9296875,
102,2,102,102,701.9296875,
103.001,5,103,103,702.3177083,
104.002,7,104,104,702.3177083,
105.001,4,105,105,702.7057292,
106.001,6,106,106,703.09375,
107.001,5,107,107,703.09375,
108.001,3,108,108,703.09375,
109.001,5,109,109,703.09375,
110,8,110,110,702.7057292,
