Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,700.765625,-7.46
1.001,0,1,1,700.765625,
2,0,2,2,700.765625,
3,0,3,3,701.5416667,
4.001,0,4,4,700.765625,
5.001,0,5,5,701.1536458,
6,0,6,6,701.5416667,
7,0,7,7,701.9296875,
8.001,0,8,8,701.9296875,
9,0,9,9,701.1536458,
10,0,10,10,701.9296875,
11.001,0,11,11,701.9296875,
12,0,12,12,701.5416667,
13,0,13,13,701.9296875,
14.001,0,14,14,701.5416667,
15.001,0,15,15,701.5416667,
16,0,16,16,701.5416667,
17.001,0,17,17,700.765625,
18,0,18,18,701.5416667,
19.001,0,19,19,700.765625,
20.001,1,20,20,700.765625,
21.001,0,21,21,700.765625,
22.001,2,22,22,700.765625,
23.001,1,23,23,701.1536458,
24.001,1,24,24,700.765625,
25,1,25,25,700.765625,
26.001,0,26,26,700.765625,
27.001,1,27,27,701.1536458,
28,1,28,28,700.765625,
29.001,1,29,29,700.765625,
30.001,0,30,30,701.1536458,
31.001,4,31,31,700.765625,
32,0,32,32,700.765625,
33,2,33,33,700.765625,
34,0,34,34,701.1536458,
35.001,0,35,35,700.765625,
36,0,36,36,700.765625,
37.001,1,37,37,700.765625,
38,0,38,38,700.765625,
39.001,3,39,39,700.765625,
40,0,40,40,700.765625,
41,2,41,41,700.765625,
42,3,42,42,701.1536458,
43.001,2,43,43,701.1536458,
44.001,1,44,44,700.765625,
45.001,2,45,45,700.765625,
46.001,0,46,46,700.765625,
47.001,4,47,47,701.1536458,
48.001,1,48,48,701.9296875,
49.001,3,49,49,701.1536458,
50.001,2,50,50,701.5416667,
51.001,2,51,51,701.9296875,
52,1,52,52,701.5416667,
53.001,3,53,53,701.1536458,
54,1,54,54,701.9296875,
55.001,2,55,55,701.5416667,
56.001,1,56,56,701.1536458,
57.001,2,57,57,701.1536458,
58,6,58,58,701.9296875,
59.001,2,59,59,701.9296875,
60.001,1,60,60,701.5416667,
61.001,2,61,61,701.1536458,
61.999,1,62,62,700.765625,
63.001,2,63,63,701.1536458,
64,1,64,64,701.1536458,
65.001,1,65,65,700.765625,
66.001,2,66,66,701.1536458,
67,3,67,67,700.765625,
