Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,701.9296875,-10.42
1.001,0,1,1,701.9296875,
2.001,0,2,2,701.9296875,
3.001,0,3,3,701.9296875,
4.001,0,4,4,701.9296875,
5,0,5,5,701.9296875,
6.001,0,6,6,701.9296875,
7,0,7,7,701.9296875,
8.001,0,8,8,701.9296875,
9,0,9,9,701.9296875,
10.001,0,10,10,701.9296875,
11,0,11,11,701.5416667,
12.001,0,12,12,701.9296875,
13.001,0,13,13,701.5416667,
14.001,0,14,14,701.5416667,
15,0,15,15,701.5416667,
16.001,2,16,16,701.9296875,
17.001,1,17,17,701.9296875,
18.001,3,18,18,701.9296875,
19.001,0,19,19,701.9296875,
20,0,20,20,701.9296875,
21.001,1,21,21,701.9296875,
22,2,22,22,701.9296875,
23,1,23,23,701.9296875,
24,0,24,24,701.9296875,
25,0,25,25,701.9296875,
26,1,26,26,701.9296875,
27.001,1,27,27,701.9296875,
28.001,0,28,28,701.9296875,
29.001,3,29,29,701.9296875,
30.001,0,30,30,701.9296875,
31.001,1,31,31,701.9296875,
32,2,32,32,701.9296875,
33.001,0,33,33,701.9296875,
34,0,34,34,701.9296875,
35,3,35,35,701.9296875,
36,1,36,36,701.5416667,
37.001,1,37,37,701.9296875,
38,2,38,38,701.9296875,
39.001,1,39,39,701.9296875,
40.001,1,40,40,701.9296875,
41,1,41,41,701.9296875,
42,1,42,42,701.9296875,
43,0,43,43,701.9296875,
44.001,1,44,44,701.9296875,
45,6,45,45,701.9296875,
46,2,46,46,701.9296875,
47.001,1,47,47,701.9296875,
48,0,48,48,701.9296875,
48.999,2,49,49,701.9296875,
50,2,50,50,701.9296875,
51.001,2,51,51,701.9296875,
52.001,1,52,52,701.9296875,
53,2,53,53,701.9296875,
54,1,54,54,701.9296875,
55,1,55,55,701.9296875,
56.001,0,56,56,701.9296875,
57.001,3,57,57,701.9296875,
58.001,0,58,58,701.9296875,
59,0,59,59,701.9296875,
60.001,1,60,60,701.9296875,
61,4,61,61,701.5416667,
62.001,2,62,62,701.9296875,
63,3,63,63,701.9296875,
64,1,64,64,701.9296875,
65,4,65,65,701.9296875,
66.001,2,66,66,701.9296875,
67.001,2,67,67,701.9296875,
68.001,2,68,68,701.9296875,
69,1,69,69,701.1536458,
70,2,70,70,701.1536458,
71.001,3,71,71,701.9296875,
72.001,3,72,72,701.1536458,
73,2,73,73,701.9296875,
74.001,2,74,74,701.5416667,
75.001,1,75,75,701.9296875,
76.001,0,76,76,701.9296875,
77,2,77,77,701.9296875,
78,0,78,78,701.9296875,
79.001,3,79,79,701.9296875,
80.001,2,80,80,701.9296875,
81.001,1,81,81,701.9296875,
82.001,1,82,82,701.9296875,
83.001,2,83,83,701.9296875,
84,2,84,84,701.9296875,
85.001,0,85,85,701.9296875,
86.001,2,86,86,701.9296875,
87.001,1,87,87,701.5416667,
88.001,3,88,88,701.9296875,
88.999,2,89,89,701.5416667,
89.999,2,90,90,701.9296875,
91,2,91,91,701.9296875,
92.001,1,92,92,701.9296875,
93,0,93,93,701.9296875,
94.001,0,94,94,701.9296875,
95.001,4,95,95,701.9296875,
96,4,96,96,701.9296875,
97,1,97,97,701.9296875,
98.001,2,98,98,701.9296875,
99,0,99,99,701.9296875,
100.001,2,100,100,701.9296875,
101,2,101,101,701.5416667,
102,1,102,102,701.9296875,
103,1,103,103,701.9296875,
104.001,0,104,104,701.9296875,
105,4,105,105,701.9296875,
106.001,1,106,106,701.9296875,
107,4,107,107,701.9296875,
108.001,0,108,108,701.9296875,
109,4,109,109,701.9296875,
110,3,110,110,701.9296875,
111,2,111,111,701.9296875,
112,4,112,112,701.9296875,
113,2,113,113,701.9296875,
114.001,3,114,114,701.9296875,
115.001,2,115,115,701.9296875,
116,1,116,116,701.9296875,
117.001,2,117,117,701.9296875,
118,2,118,118,701.9296875,
119,3,119,119,701.9296875,
120.001,4,120,120,701.9296875,
121.001,2,121,121,701.9296875,
122,3,122,122,701.9296875,
123,1,123,123,701.9296875,
124.001,3,124,124,701.9296875,
125.001,1,125,125,701.9296875,
126.001,3,126,126,701.9296875,
127,1,127,127,701.9296875,
128.001,2,128,128,701.9296875,
129,2,129,129,701.9296875,
130.001,0,130,130,701.9296875,
131,1,131,131,701.5416667,
132,3,132,132,701.9296875,
133.001,1,133,133,701.9296875,
134,3,134,134,701.9296875,
135,1,135,135,701.9296875,
136.001,4,136,136,701.9296875,
137.001,4,137,137,701.9296875,
138.001,0,138,138,701.9296875,
139.001,3,139,139,701.9296875,
140,3,140,140,701.5416667,
141,1,141,141,701.9296875,
142.001,0,142,142,701.9296875,
143.001,2,143,143,701.5416667,
144,3,144,144,701.9296875,
145.001,2,145,145,701.9296875,
146.001,2,146,146,701.9296875,
147,1,147,147,701.9296875,
148.001,2,148,148,701.9296875,
149,1,149,149,701.9296875,
150,4,150,150,701.9296875,
151.001,4,151,151,701.9296875,
152,3,152,152,701.9296875,
153,0,153,153,701.9296875,
154,0,154,154,701.9296875,
155.001,2,155,155,701.9296875,
156,0,156,156,701.9296875,
157.001,3,157,157,701.1536458,
158.001,3,158,158,701.9296875,
159.001,1,159,159,701.9296875,
160.001,2,160,160,701.9296875,
161.001,2,161,161,701.9296875,
162,0,162,162,701.5416667,
163,1,163,163,701.9296875,
164.001,2,164,164,701.9296875,
165,0,165,165,701.9296875,
166,2,166,166,701.9296875,
167.001,3,167,167,701.9296875,
168,1,168,168,701.9296875,
169.001,5,169,169,701.9296875,
170,1,170,170,701.9296875,
171,1,171,171,701.9296875,
172,0,172,172,701.9296875,
173.001,0,173,173,701.9296875,
174.001,3,174,174,701.9296875,
175.001,2,175,175,701.9296875,
176,2,176,176,701.9296875,
177,2,177,177,701.9296875,
178.001,1,178,178,701.9296875,
179.001,2,179,179,701.9296875,
180,2,180,180,701.9296875,
181,6,181,181,701.9296875,
182,4,182,182,701.9296875,
183.001,1,183,183,701.1536458,
184.001,2,184,184,701.9296875,
185,4,185,185,701.9296875,
186,3,186,186,701.9296875,
187.001,1,187,187,702.3177083,
188.001,5,188,188,701.9296875,
189,2,189,189,701.9296875,
190,4,190,190,701.9296875,
191,3,191,191,701.9296875,
192,3,192,192,701.9296875,
193,1,193,193,701.9296875,
194.001,1,194,194,701.9296875,
195,2,195,195,701.9296875,
196.001,5,196,196,701.9296875,
197.001,8,197,197,701.9296875,
198.001,1,198,198,701.5416667,
199,3,199,199,701.1536458,
200,3,200,200,701.9296875,
201.001,1,201,201,701.9296875,
202.001,1,202,202,701.5416667,
203,3,203,203,701.1536458,
204,2,204,204,701.9296875,
205.001,2,205,205,701.9296875,
206,2,206,206,701.9296875,
207.001,0,207,207,701.9296875,
208,1,208,208,701.9296875,
209,3,209,209,701.9296875,
210,3,210,210,701.9296875,
211,2,211,211,701.9296875,
212.001,4,212,212,701.9296875,
213,4,213,213,701.9296875,
214.001,3,214,214,701.9296875,
215,5,215,215,701.9296875,
216.001,0,216,216,701.9296875,
217.001,0,217,217,701.9296875,
218,1,218,218,701.9296875,
219,6,219,219,701.9296875,
220.001,3,220,220,701.9296875,
221,3,221,221,701.9296875,
222.001,3,222,222,701.9296875,
