Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,700.765625,-12.07
1.001,0,1,1,700.765625,
2.001,0,2,2,701.1536458,
3,0,3,3,701.1536458,
4.001,0,4,4,701.9296875,
5.001,0,5,5,701.5416667,
6.001,0,6,6,701.1536458,
7.001,0,7,7,701.1536458,
8,0,8,8,700.765625,
9.001,0,9,9,701.9296875,
10.001,0,10,10,701.5416667,
10.999,0,11,11,700.765625,
12.001,0,12,12,701.5416667,
13.001,0,13,13,700.765625,
14.001,0,14,14,701.5416667,
15,0,15,15,701.1536458,
16.003,0,16,16,701.1536458,
17,1,17,17,701.5416667,
18.002,0,18,18,701.1536458,
19,0,19,19,700.765625,
20.001,0,20,20,700.765625,
21,0,21,21,700.765625,
22.001,0,22,22,700.765625,
23,1,23,23,700.765625,
24.001,1,24,24,700.765625,
25.001,2,25,25,700.765625,
26.001,0,26,26,700.765625,
27.001,2,27,27,700.765625,
28.001,2,28,28,700.765625,
29.001,2,29,29,701.5416667,
30.001,1,30,30,701.1536458,
31.001,0,31,31,701.5416667,
32,4,32,32,701.9296875,
33,5,33,33,701.5416667,
34.001,3,34,34,700.765625,
35.001,1,35,35,701.5416667,
36.001,1,36,36,700.765625,
37,3,37,37,701.9296875,
38.001,1,38,38,701.1536458,
39.001,1,39,39,701.9296875,
40,0,40,40,701.1536458,
41.001,5,41,41,701.9296875,
42,2,42,42,701.1536458,
43.001,4,43,43,701.5416667,
44.001,1,44,44,700.765625,
45.001,0,45,45,700.765625,
46,3,46,46,700.765625,
47,0,47,47,700.765625,
48.001,0,48,48,700.765625,
49,1,49,49,700.765625,
50.001,2,50,50,700.765625,
51.001,3,51,51,701.1536458,
52,0,52,52,701.1536458,
53,1,53,53,701.5416667,
54,1,54,54,701.9296875,
55,0,55,55,700.3776042,
56.001,2,56,56,701.1536458,
57,2,57,57,700.3776042,
58,1,58,58,700.3776042,
59.001,2,59,59,701.1536458,
60,1,60,60,701.1536458,
61.001,3,61,61,701.1536458,
62,2,62,62,701.1536458,
63,1,63,63,701.9296875,
64,3,64,64,701.9296875,
65,3,65,65,700.765625,
66,4,66,66,700.765625,
67.001,1,67,67,700.765625,
68.001,2,68,68,700.3776042,
69,1,69,69,700.765625,
70,2,70,70,700.765625,
71,2,71,71,700.765625,
72.001,2,72,72,701.1536458,
73,1,73,73,701.5416667,
74,2,74,74,700.765625,
75.001,2,75,75,701.1536458,
76.001,1,76,76,701.1536458,
77,3,77,77,701.1536458,
77.999,1,78,78,700.765625,
79.001,1,79,79,700.765625,
80.001,4,80,80,700.765625,
81.001,1,81,81,700.765625,
82.001,2,82,82,700.765625,
83,1,83,83,700.765625,
84,3,84,84,700.765625,
85.001,2,85,85,701.5416667,
86,3,86,86,701.1536458,
87,2,87,87,701.5416667,
88.001,0,88,88,700.765625,
89,1,89,89,700.765625,
90.001,1,90,90,700.765625,
91,0,91,91,700.765625,
92,2,92,92,700.765625,
93,0,93,93,700.765625,
94.001,1,94,94,700.765625,
95.001,2,95,95,700.765625,
96.001,3,96,96,701.5416667,
97,0,97,97,701.5416667,
98.001,3,98,98,701.9296875,
99,3,99,99,701.9296875,
100,0,100,100,700.765625,
101.001,4,101,101,701.5416667,
102.001,1,102,102,700.765625,
103.001,3,103,103,701.1536458,
104,4,104,104,701.1536458,
105.001,1,105,105,701.1536458,
106.001,3,106,106,700.765625,
107.001,1,107,107,701.9296875,
108,3,108,108,700.765625,
109.001,0,109,109,701.5416667,
110.001,1,110,110,701.1536458,
111.001,1,111,111,700.765625,
112.001,1,112,112,700.3776042,
113.001,1,113,113,700.765625,
114,2,114,114,700.765625,
115,0,115,115,701.1536458,
115.999,0,116,116,701.5416667,
117,1,117,117,701.5416667,
118.001,0,118,118,700.765625,
119.002,1,119,119,701.1536458,
120.001,3,120,120,700.765625,
121,0,121,121,701.1536458,
122,2,122,122,700.3776042,
123.001,3,123,123,700.765625,
124,2,124,124,700.765625,
124.999,0,125,125,700.765625,
