Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,699.6015625,-2.79
0.101,0,1,1,699.6015625,
0.201,0,2,2,699.6015625,
0.3,0,3,3,699.6015625,
0.401,0,4,4,699.6015625,
0.501,0,5,5,699.9895833,
0.601,0,6,6,699.9895833,
0.7,0,7,7,699.9895833,
0.8,0,8,8,699.9895833,
0.9,0,9,9,699.9895833,
1.001,0,10,10,699.6015625,
1.101,0,11,11,699.6015625,
1.2,0,12,12,699.9895833,
1.301,0,13,13,699.9895833,
1.401,0,14,14,699.9895833,
1.5,0,15,15,699.6015625,
1.6,0,16,16,699.6015625,
1.7,0,17,17,699.6015625,
1.801,1,18,18,699.6015625,
1.901,4,19,19,699.6015625,
2.001,4,20,20,699.6015625,
2.1,2,21,21,699.6015625,
2.2,3,22,22,699.6015625,
2.3,2,23,23,699.6015625,
2.401,3,24,24,699.6015625,
2.5,6,25,25,699.6015625,
2.601,9,26,26,699.6015625,
2.701,7,27,27,699.6015625,
2.8,8,28,28,699.6015625,
2.901,4,29,29,699.6015625,
3.001,5,30,30,699.6015625,
3.1,10,31,31,699.6015625,
3.2,8,32,32,699.6015625,
3.3,10,33,33,699.6015625,
3.401,6,34,34,699.6015625,
3.501,9,35,35,699.6015625,
3.601,10,36,36,699.6015625,
3.7,6,37,37,699.6015625,
3.8,7,38,38,699.6015625,
3.901,8,39,39,699.9895833,
3.999,7,40,40,699.9895833,
4.1,5,41,41,699.9895833,
4.201,7,42,42,699.9895833,
4.301,10,43,43,699.9895833,
4.4,9,44,44,699.9895833,
4.5,15,45,45,699.9895833,
4.6,8,46,46,699.9895833,
4.701,11,47,47,699.9895833,
4.801,14,48,48,699.9895833,
4.901,6,49,49,699.6015625,
5,7,50,50,699.6015625,
5.101,10,51,51,699.6015625,
5.201,12,52,52,699.6015625,
5.301,15,53,53,699.6015625,
5.401,7,54,54,699.6015625,
5.5,13,55,55,699.6015625,
5.601,12,56,56,699.6015625,
5.7,11,57,57,699.6015625,
5.801,10,58,58,699.6015625,
5.901,15,59,59,699.6015625,
6.001,12,60,60,699.6015625,
6.1,10,61,61,699.6015625,
6.2,10,62,62,699.6015625,
6.301,11,63,63,699.6015625,
6.401,8,64,64,699.9895833,
6.5,14,65,65,699.9895833,
6.601,13,66,66,699.9895833,
6.701,6,67,67,699.9895833,
6.8,11,68,68,699.9895833,
6.9,4,69,69,700.3776042,
7.001,13,70,70,700.765625,
7.101,17,71,71,700.765625,
7.2,9,72,72,700.3776042,
7.3,16,73,73,700.3776042,
7.401,17,74,74,699.9895833,
7.5,12,75,75,699.9895833,
7.601,18,76,76,699.9895833,
7.701,15,77,77,700.3776042,
7.8,17,78,78,700.3776042,
7.901,14,79,79,700.3776042,
8,14,80,80,699.9895833,
8.1,15,81,81,700.3776042,
8.201,11,82,82,700.3776042,
8.301,14,83,83,700.3776042,
8.401,14,84,84,700.3776042,
8.5,9,85,85,700.765625,
8.601,11,86,86,700.765625,
8.701,13,87,87,700.765625,
8.801,15,88,88,700.765625,
8.9,18,89,89,700.765625,
9.001,18,90,90,700.765625,
9.101,17,91,91,700.3776042,
9.2,15,92,92,700.3776042,
9.3,9,93,93,700.3776042,
9.401,10,94,94,700.3776042,
9.501,11,95,95,700.3776042,
9.6,17,96,96,700.3776042,
9.701,16,97,97,700.3776042,
9.8,16,98,98,700.765625,
9.901,12,99,99,700.3776042,
10,15,100,100,700.3776042,
10.1,15,101,101,700.3776042,
10.2,15,102,102,700.3776042,
10.301,16,103,103,700.765625,
10.401,15,104,104,700.765625,
10.5,10,105,105,700.765625,
10.601,19,106,106,700.3776042,
10.701,24,107,107,700.3776042,
10.8,8,108,108,699.9895833,
10.9,16,109,109,699.9895833,
11,21,110,110,700.3776042,
11.101,23,111,111,700.765625,
11.201,9,112,112,700.765625,
11.3,22,113,113,700.765625,
11.401,13,114,114,700.765625,
11.501,19,115,115,700.765625,
11.6,20,116,116,700.765625,
11.701,30,117,117,700.765625,
11.801,21,118,118,700.765625,
11.901,22,119,119,700.765625,
12,23,120,120,700.765625,
12.101,17,121,121,700.765625,
12.2,20,122,122,700.765625,
12.3,36,123,123,700.765625,
12.4,27,124,124,700.765625,
12.5,29,125,125,700.765625,
12.601,30,126,126,700.765625,
12.7,49,127,127,700.765625,
12.8,34,128,128,700.765625,
12.901,44,129,129,700.765625,
13.001,35,130,130,700.765625,
13.1,37,131,131,700.765625,
13.201,47,132,132,700.3776042,
13.301,50,133,133,700.3776042,
13.401,39,134,134,700.3776042,
13.5,46,135,135,700.3776042,
13.601,40,136,136,700.3776042,
13.701,41,137,137,700.3776042,
13.801,35,138,138,699.9895833,
13.9,35,139,139,699.6015625,
14.001,26,140,140,699.6015625,
14.101,37,141,141,699.6015625,
14.201,29,142,142,699.6015625,
14.301,27,143,143,699.6015625,
14.401,29,144,144,699.6015625,
14.5,23,145,145,699.9895833,
14.601,34,146,146,699.9895833,
14.699,39,147,147,699.9895833,
14.8,30,148,148,699.9895833,
14.9,35,149,149,699.9895833,
15.001,31,150,150,699.9895833,
15.101,29,151,151,699.9895833,
15.2,30,152,152,699.9895833,
15.301,35,153,153,699.9895833,
