Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,701.9296875,-10.42
1.001,0,1,1,701.9296875,
2,0,2,2,703.09375,
3.001,0,3,3,703.09375,
4.001,0,4,4,702.3177083,
5,0,5,5,702.7057292,
6.001,0,6,6,703.09375,
7,0,7,7,702.3177083,
8,0,8,8,703.09375,
9.001,0,9,9,703.09375,
10.001,0,10,10,703.09375,
11.001,0,11,11,701.9296875,
12.001,0,12,12,703.09375,
13.001,0,13,13,702.7057292,
13.999,0,14,14,702.7057292,
15.001,0,15,15,702.7057292,
16,0,16,16,702.3177083,
17,0,17,17,702.7057292,
18,5,18,18,702.7057292,
19.001,2,19,19,701.9296875,
20.001,2,20,20,702.7057292,
21.001,1,21,21,701.9296875,
22,3,22,22,701.9296875,
23,1,23,23,701.9296875,
24.001,3,24,24,701.9296875,
25.001,3,25,25,701.9296875,
26.001,2,26,26,701.9296875,
27.001,2,27,27,701.9296875,
28.001,2,28,28,702.7057292,
29,2,29,29,702.7057292,
30.001,2,30,30,702.3177083,
31,2,31,31,702.7057292,
32,2,32,32,702.7057292,
33.001,1,33,33,703.09375,
33.999,1,34,34,703.09375,
35,1,35,35,702.3177083,
36.001,0,36,36,702.7057292,
37,5,37,37,703.09375,
38.001,1,38,38,703.09375,
39.001,4,39,39,702.3177083,
40.001,3,40,40,703.09375,
41.001,2,41,41,702.7057292,
42,0,42,42,702.7057292,
43,0,43,43,703.09375,
44,2,44,44,702.7057292,
45.001,0,45,45,701.9296875,
46,1,46,46,702.3177083,
47,1,47,47,701.9296875,
48.001,4,48,48,701.9296875,
49.001,2,49,49,701.9296875,
50.001,3,50,50,701.9296875,
51,2,51,51,701.9296875,
52.001,1,52,52,701.9296875,
53,0,53,53,701.9296875,
54.001,0,54,54,701.9296875,
55,1,55,55,701.9296875,
56.001,0,56,56,703.09375,
57,4,57,57,702.3177083,
58.001,1,58,58,702.7057292,
59.001,2,59,59,703.09375,
60.001,2,60,60,702.7057292,
61,3,61,61,703.09375,
62.001,2,62,62,703.09375,
62.999,0,63,63,703.09375,
64.001,2,64,64,702.7057292,
65.001,0,65,65,703.09375,
65.999,2,66,66,703.09375,
67.001,0,67,67,702.3177083,
68.001,2,68,68,702.7057292,
68.999,0,69,69,703.09375,
70,0,70,70,702.3177083,
71.001,1,71,71,702.7057292,
72,0,72,72,701.9296875,
73.001,3,73,73,702.3177083,
73.999,0,74,74,702.3177083,
75,1,75,75,701.9296875,
76,4,76,76,702.3177083,
77,2,77,77,701.9296875,
78,0,78,78,701.9296875,
79,5,79,79,701.9296875,
80,5,80,80,702.3177083,
81.001,1,81,81,701.9296875,
82,2,82,82,703.09375,
83,3,83,83,702.7057292,
84,1,84,84,703.09375,
85,1,85,85,703.09375,
86,2,86,86,704.2578125,
87.001,2,87,87,702.7057292,
88,2,88,88,703.09375,
89.001,1,89,89,702.7057292,
90.001,1,90,90,701.9296875,
91.001,2,91,91,702.3177083,
92,3,92,92,702.3177083,
93,5,93,93,701.9296875,
94,2,94,94,701.9296875,
95,1,95,95,701.9296875,
96.001,3,96,96,701.9296875,
97,4,97,97,702.3177083,
98,3,98,98,702.3177083,
99.001,2,99,99,703.09375,
100,4,100,100,702.7057292,
101.001,2,101,101,702.3177083,
102.001,3,102,102,702.3177083,
103,1,103,103,702.3177083,
104.001,2,104,104,702.7057292,
105.001,2,105,105,702.7057292,
106,4,106,106,703.09375,
107.001,3,107,107,702.7057292,
108,3,108,108,703.09375,
109,2,109,109,702.7057292,
110,0,110,110,703.09375,
111.001,1,111,111,701.9296875,
112.001,2,112,112,702.3177083,
113,2,113,113,701.9296875,
114.001,1,114,114,702.3177083,
115,3,115,115,702.3177083,
116.001,2,116,116,702.3177083,
117,3,117,117,702.3177083,
118.001,0,118,118,702.7057292,
119,2,119,119,703.09375,
120.001,0,120,120,703.09375,
121.001,3,121,121,703.09375,
122.001,0,122,122,702.7057292,
123.001,1,123,123,703.09375,
124.001,2,124,124,703.09375,
125.001,3,125,125,702.3177083,
126,4,126,126,702.3177083,
127,5,127,127,702.3177083,
128.001,1,128,128,702.7057292,
129.001,3,129,129,701.9296875,
130,4,130,130,702.3177083,
131.001,2,131,131,701.9296875,
132.001,2,132,132,701.9296875,
133,1,133,133,701.9296875,
134,2,134,134,701.9296875,
135.001,1,135,135,701.9296875,
136.001,2,136,136,702.7057292,
137.001,3,137,137,703.09375,
138.001,3,138,138,703.09375,
139.001,1,139,139,701.9296875,
140.001,1,140,140,702.7057292,
141.001,4,141,141,702.7057292,
142,3,142,142,702.3177083,
143,2,143,143,703.09375,
144,1,144,144,703.09375,
145,2,145,145,702.3177083,
146,2,146,146,701.9296875,
147.001,1,147,147,702.3177083,
148.001,5,148,148,701.9296875,
149,4,149,149,701.9296875,
150,3,150,150,701.9296875,
151.001,3,151,151,701.9296875,
152.001,1,152,152,702.7057292,
153,2,153,153,703.09375,
154,3,154,154,702.7057292,
155.001,1,155,155,703.09375,
156,1,156,156,702.7057292,
157.001,0,157,157,703.09375,
158,0,158,158,703.09375,
159,1,159,159,702.7057292,
160.001,3,160,160,701.9296875,
161,0,161,161,703.8697917,
162.001,3,162,162,703.09375,
163,3,163,163,703.09375,
164.001,2,164,164,702.3177083,
165,3,165,165,703.09375,
166.001,0,166,166,703.09375,
167,2,167,167,703.09375,
168,3,168,168,703.09375,
169,4,169,169,703.09375,
170,1,170,170,702.3177083,
171,2,171,171,702.7057292,
172,2,172,172,703.09375,
173,3,173,173,703.09375,
174.001,0,174,174,703.09375,
175,0,175,175,703.09375,
175.999,1,176,176,702.3177083,
177,4,177,177,702.3177083,
178.001,1,178,178,702.3177083,
179.001,1,179,179,702.3177083,
180,0,180,180,702.7057292,
181.001,3,181,181,701.9296875,
182.001,1,182,182,701.9296875,
183,2,183,183,701.9296875,
184.001,7,184,184,701.9296875,
185,2,185,185,703.09375,
186.001,3,186,186,702.7057292,
187,1,187,187,702.7057292,
188,4,188,188,703.09375,
189.001,1,189,189,703.09375,
189.999,2,190,190,702.3177083,
191.001,1,191,191,702.3177083,
192,4,192,192,701.9296875,
193.001,3,193,193,701.9296875,
194.001,5,194,194,701.9296875,
195,4,195,195,702.3177083,
196,3,196,196,702.7057292,
197,2,197,197,703.09375,
198,7,198,198,703.09375,
199.001,3,199,199,703.09375,
199.999,2,200,200,702.7057292,
201,1,201,201,702.3177083,
202,1,202,202,702.3177083,
203,3,203,203,701.9296875,
204,1,204,204,702.7057292,
205.001,1,205,205,701.9296875,
206,2,206,206,703.09375,
207.001,3,207,207,703.09375,
208,4,208,208,703.09375,
209.001,4,209,209,702.3177083,
210,7,210,210,703.09375,
211.001,1,211,211,702.3177083,
212,1,212,212,702.3177083,
213,2,213,213,702.7057292,
214,3,214,214,701.9296875,
215.001,2,215,215,701.9296875,
216.001,3,216,216,702.7057292,
217,9,217,217,702.3177083,
218,1,218,218,703.09375,
219.001,0,219,219,703.09375,
220.001,0,220,220,703.09375,
221.001,2,221,221,702.3177083,
222.001,4,222,222,701.9296875,
223.001,1,223,223,701.9296875,
224,2,224,224,701.9296875,
225.001,3,225,225,702.7057292,
