Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,700.765625,-14.08
1.001,0,1,1,701.9296875,
2,0,2,2,701.1536458,
3,0,3,3,701.5416667,
4.001,0,4,4,700.765625,
5.001,0,5,5,700.3776042,
6,0,6,6,701.5416667,
7.001,0,7,7,701.5416667,
8,0,8,8,701.5416667,
9,0,9,9,701.9296875,
10.001,0,10,10,700.765625,
11.001,0,11,11,700.765625,
12,0,12,12,700.765625,
13.001,0,13,13,700.765625,
14.001,0,14,14,701.1536458,
15.001,0,15,15,700.765625,
16.001,0,16,16,700.765625,
17,0,17,17,701.5416667,
18,0,18,18,701.1536458,
19.001,1,19,19,700.3776042,
20,0,20,20,701.1536458,
21,1,21,21,701.5416667,
22,1,22,22,701.9296875,
23.001,2,23,23,701.1536458,
24.001,1,24,24,700.765625,
25,1,25,25,700.765625,
26,2,26,26,700.765625,
27.001,1,27,27,701.1536458,
28.001,2,28,28,701.5416667,
29.001,3,29,29,701.1536458,
30.001,3,30,30,700.765625,
31.001,2,31,31,701.1536458,
32.001,3,32,32,701.9296875,
33,2,33,33,701.9296875,
34.001,1,34,34,701.9296875,
35.001,4,35,35,700.765625,
36.001,2,36,36,700.765625,
37,3,37,37,701.5416667,
38.001,3,38,38,701.5416667,
39.001,5,39,39,701.1536458,
40.001,2,40,40,701.5416667,
41,2,41,41,700.765625,
42.001,0,42,42,700.765625,
43.001,1,43,43,701.5416667,
44,1,44,44,701.1536458,
45.001,1,45,45,700.765625,
46,3,46,46,700.765625,
47.001,1,47,47,702.3177083,
48.001,1,48,48,700.3776042,
49,3,49,49,701.5416667,
50,3,50,50,701.5416667,
51,6,51,51,701.1536458,
52,2,52,52,701.1536458,
53,1,53,53,700.765625,
54.001,2,54,54,700.765625,
55,2,55,55,700.765625,
56,1,56,56,701.1536458,
57.001,1,57,57,700.765625,
58,2,58,58,701.9296875,
59.001,2,59,59,701.5416667,
60.001,0,60,60,701.5416667,
61,0,61,61,700.765625,
62,2,62,62,700.765625,
63.001,0,63,63,700.765625,
64,4,64,64,700.765625,
65.001,0,65,65,701.1536458,
66.001,2,66,66,700.765625,
67.001,0,67,67,701.1536458,
68,1,68,68,701.1536458,
69.001,2,69,69,701.9296875,
70.001,1,70,70,701.9296875,
71,0,71,71,700.765625,
72.001,3,72,72,700.3776042,
73,1,73,73,700.765625,
73.999,1,74,74,700.765625,
75,1,75,75,701.1536458,
76,2,76,76,700.765625,
77.001,3,77,77,700.765625,
78.001,3,78,78,701.1536458,
79,3,79,79,701.1536458,
80.001,3,80,80,701.9296875,
81.001,2,81,81,700.765625,
82,8,82,82,700.765625,
83,2,83,83,700.765625,
84.001,2,84,84,700.765625,
85.001,0,85,85,700.765625,
86,1,86,86,701.5416667,
87.001,3,87,87,700.765625,
88.001,2,88,88,701.1536458,
89.001,3,89,89,701.5416667,
90,4,90,90,701.9296875,
91,1,91,91,700.765625,
92,3,92,92,700.765625,
93,2,93,93,700.765625,
94.001,2,94,94,701.1536458,
95,4,95,95,701.5416667,
96,3,96,96,701.9296875,
97.001,3,97,97,700.765625,
97.999,3,98,98,701.9296875,
99,2,99,99,701.9296875,
100,2,100,100,700.765625,
101.001,2,101,101,701.1536458,
102,0,102,102,700.765625,
103,0,103,103,700.765625,
104.001,4,104,104,700.765625,
105,4,105,105,700.765625,
106.001,3,106,106,701.9296875,
107,1,107,107,701.9296875,
108.001,2,108,108,701.9296875,
109,4,109,109,701.9296875,
109.999,1,110,110,700.765625,
111,3,111,111,701.1536458,
112,0,112,112,700.765625,
113,3,113,113,700.765625,
114.001,3,114,114,700.765625,
115.001,3,115,115,701.5416667,
116.001,1,116,116,701.1536458,
117.001,3,117,117,701.1536458,
118.001,2,118,118,701.5416667,
119.001,3,119,119,701.1536458,
120.001,2,120,120,701.1536458,
121,4,121,121,701.9296875,
122,4,122,122,701.9296875,
123.001,5,123,123,701.1536458,
124.001,3,124,124,700.765625,
125.001,4,125,125,700.765625,
126.003,4,126,126,700.3776042,
127,1,127,127,700.765625,
128,3,128,128,701.1536458,
129,2,129,129,701.1536458,
130.001,2,130,130,701.1536458,
131,0,131,131,701.5416667,
132,1,132,132,701.1536458,
133,2,133,133,701.9296875,
134.001,6,134,134,701.9296875,
135,2,135,135,700.765625,
136.001,3,136,136,701.9296875,
137.001,2,137,137,701.1536458,
138,3,138,138,701.1536458,
139.001,2,139,139,700.765625,
140,2,140,140,701.1536458,
141,3,141,141,700.765625,
142.001,5,142,142,700.765625,
143,0,143,143,701.1536458,
144,5,144,144,700.765625,
145,1,145,145,700.765625,
146,1,146,146,700.765625,
147.001,2,147,147,700.3776042,
148,2,148,148,706.1979167,
