Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,700.765625,-4.29
1.001,0,1,1,699.9895833,
2,0,2,2,700.765625,
3,0,3,3,700.765625,
4.001,0,4,4,700.765625,
5,0,5,5,700.765625,
6,0,6,6,700.765625,
7.001,0,7,7,700.765625,
8.001,0,8,8,700.765625,
9,0,9,9,699.9895833,
10,0,10,10,700.765625,
11,0,11,11,700.765625,
12,0,12,12,699.9895833,
13.001,0,13,13,699.6015625,
14.001,0,14,14,699.6015625,
15.001,0,15,15,699.6015625,
16.001,0,16,16,699.6015625,
17,0,17,17,699.9895833,
18,0,18,18,700.3776042,
19.001,0,19,19,700.3776042,
20.001,0,20,20,700.3776042,
21,0,21,21,699.9895833,
22.001,0,22,22,700.3776042,
22.999,0,23,23,700.765625,
24,0,24,24,700.765625,
25,0,25,25,700.765625,
26.001,0,26,26,700.3776042,
27,0,27,27,699.9895833,
28.001,1,28,28,700.3776042,
29.001,2,29,29,700.3776042,
30.001,1,30,30,699.6015625,
31,4,31,31,699.9895833,
32.001,1,32,32,699.6015625,
33.001,0,33,33,699.6015625,
34.001,3,34,34,699.9895833,
35.001,2,35,35,699.6015625,
36.001,5,36,36,699.6015625,
37.001,6,37,37,699.6015625,
38.001,3,38,38,700.3776042,
39,7,39,39,699.6015625,
40.001,2,40,40,699.6015625,
41.003,1,41,41,700.3776042,
42,6,42,42,699.6015625,
43.001,2,43,43,700.765625,
44,4,44,44,702.3177083,
45,5,45,45,700.765625,
46.001,6,46,46,700.765625,
47.001,8,47,47,700.3776042,
48.001,6,48,48,700.765625,
49,8,49,49,700.765625,
50.001,5,50,50,700.3776042,
50.999,3,51,51,700.3776042,
52,6,52,52,700.765625,
53,3,53,53,701.1536458,
54.001,6,54,54,700.3776042,
55.001,6,55,55,700.765625,
56.001,9,56,56,699.9895833,
57.001,2,57,57,700.3776042,
58,3,58,58,699.9895833,
59,4,59,59,699.6015625,
60,4,60,60,699.6015625,
61.001,7,61,61,699.6015625,
62,3,62,62,700.3776042,
63,3,63,63,699.9895833,
64.001,8,64,64,699.6015625,
65.001,4,65,65,699.6015625,
66.001,5,66,66,699.6015625,
67.001,3,67,67,699.6015625,
68.001,5,68,68,699.6015625,
69,10,69,69,699.9895833,
70.001,8,70,70,699.6015625,
71,7,71,71,699.6015625,
72,7,72,72,699.6015625,
73,11,73,73,699.9895833,
74.001,5,74,74,699.6015625,
75,7,75,75,699.6015625,
76,3,76,76,699.9895833,
77.001,7,77,77,699.6015625,
78.001,3,78,78,699.6015625,
79.001,3,79,79,699.6015625,
80,4,80,80,699.6015625,
81,5,81,81,699.6015625,
82,3,82,82,700.3776042,
83.001,8,83,83,699.6015625,
84.001,5,84,84,699.6015625,
85.001,6,85,85,700.3776042,
86.001,8,86,86,699.9895833,
87.002,6,87,87,699.9895833,
88.001,6,88,88,699.6015625,
