Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,700.765625,-7.46
1,0,1,1,701.5416667,
2.001,0,2,2,700.765625,
3.001,0,3,3,700.765625,
4,0,4,4,700.765625,
5,0,5,5,700.765625,
6,0,6,6,700.765625,
7.001,0,7,7,700.765625,
8.001,0,8,8,700.765625,
9,0,9,9,700.765625,
10.001,0,10,10,700.765625,
11,0,11,11,701.1536458,
12,0,12,12,701.9296875,
13,0,13,13,701.9296875,
14,0,14,14,701.9296875,
15,0,15,15,701.5416667,
16.001,0,16,16,702.7057292,
17.001,0,17,17,701.9296875,
18,0,18,18,701.5416667,
19,0,19,19,701.1536458,
20.001,0,20,20,700.765625,
21,2,21,21,701.1536458,
22.001,2,22,22,700.765625,
23,1,23,23,700.765625,
24,1,24,24,701.1536458,
25.001,1,25,25,700.765625,
26,2,26,26,701.9296875,
27.001,3,27,27,701.5416667,
28,0,28,28,701.5416667,
29,3,29,29,701.9296875,
30,3,30,30,701.9296875,
31,1,31,31,701.5416667,
32.001,1,32,32,700.765625,
33.001,3,33,33,700.765625,
34,3,34,34,699.9895833,
35.001,1,35,35,700.765625,
36.001,1,36,36,700.765625,
37.001,2,37,37,700.765625,
38.002,1,38,38,701.1536458,
39,1,39,39,701.5416667,
40,1,40,40,701.9296875,
41,1,41,41,700.765625,
42,1,42,42,701.9296875,
43,2,43,43,701.9296875,
44.001,1,44,44,701.9296875,
45,3,45,45,701.1536458,
46,4,46,46,701.1536458,
47,1,47,47,700.765625,
48,0,48,48,701.1536458,
49,3,49,49,700.765625,
50,1,50,50,703.4817708,
51.001,3,51,51,700.765625,
52,1,52,52,700.765625,
53,4,53,53,701.1536458,
54,4,54,54,700.765625,
55.001,5,55,55,701.1536458,
56.001,4,56,56,701.9296875,
57.001,1,57,57,701.9296875,
58.001,3,58,58,701.9296875,
59.001,5,59,59,701.9296875,
60.001,1,60,60,701.5416667,
61.001,2,61,61,701.1536458,
62.001,2,62,62,701.9296875,
63,2,63,63,701.1536458,
64.001,4,64,64,700.765625,
65.001,0,65,65,700.765625,
66,5,66,66,700.765625,
67,1,67,67,700.765625,
68.001,2,68,68,700.765625,
69.001,5,69,69,701.9296875,
70,2,70,70,701.9296875,
71,5,71,71,701.9296875,
72.001,3,72,72,701.5416667,
73.001,2,73,73,701.9296875,
74,2,74,74,700.765625,
75,7,75,75,701.9296875,
76,3,76,76,701.9296875,
77.001,3,77,77,700.765625,
78,1,78,78,701.1536458,
79.001,4,79,79,701.1536458,
80.001,0,80,80,700.765625,
81,4,81,81,700.765625,
82.001,5,82,82,700.765625,
83.001,2,83,83,700.765625,
84,6,84,84,700.765625,
85,4,85,85,700.765625,
86.001,6,86,86,701.5416667,
87,6,87,87,701.1536458,
88.001,2,88,88,701.9296875,
89,5,89,89,701.1536458,
90.001,1,90,90,701.9296875,
91,5,91,91,701.1536458,
92.001,8,92,92,703.09375,
93,3,93,93,701.9296875,
94.001,1,94,94,701.5416667,
95.001,1,95,95,701.1536458,
96.001,2,96,96,701.9296875,
97,1,97,97,701.5416667,
98.001,6,98,98,701.9296875,
99.001,3,99,99,701.5416667,
100.001,5,100,100,701.5416667,
101.001,8,101,101,700.765625,
102.001,4,102,102,701.9296875,
103.001,3,103,103,701.5416667,
104.001,6,104,104,700.765625,
105,3,105,105,701.1536458,
106.001,1,106,106,700.765625,
107.001,1,107,107,700.765625,
108.001,4,108,108,700.765625,
109.001,5,109,109,700.765625,
110,0,110,110,700.765625,
111.001,5,111,111,700.765625,
112.001,3,112,112,700.765625,
113.001,5,113,113,700.765625,
114.001,2,114,114,700.765625,
115.001,3,115,115,701.1536458,
116.001,6,116,116,700.765625,
117,2,117,117,700.765625,
118.001,4,118,118,701.5416667,
119,1,119,119,701.5416667,
120,6,120,120,701.1536458,
121.001,5,121,121,701.9296875,
122.001,5,122,122,701.1536458,
123,6,123,123,701.5416667,
124.001,6,124,124,701.9296875,
125,4,125,125,701.5416667,
126,3,126,126,701.9296875,
127.001,4,127,127,701.9296875,
128,3,128,128,700.765625,
129.001,3,129,129,701.1536458,
130,4,130,130,701.9296875,
131.001,3,131,131,701.9296875,
132,2,132,132,700.765625,
133.002,4,133,133,701.9296875,
134,6,134,134,701.5416667,
135.001,6,135,135,700.765625,
136,6,136,136,700.765625,
137.001,2,137,137,701.1536458,
138,1,138,138,700.765625,
139.001,4,139,139,700.765625,
140,6,140,140,701.1536458,
141,4,141,141,700.765625,
142.001,4,142,142,700.765625,
143,5,143,143,700.765625,
144,2,144,144,700.765625,
145.001,3,145,145,700.765625,
146.001,7,146,146,700.765625,
147.001,3,147,147,701.1536458,
148,5,148,148,701.1536458,
149,7,149,149,700.765625,
150.001,3,150,150,700.765625,
151.001,7,151,151,701.1536458,
152.001,7,152,152,701.1536458,
153,3,153,153,700.765625,
154.001,2,154,154,700.765625,
155.001,4,155,155,700.765625,
156,6,156,156,701.5416667,
157,7,157,157,701.5416667,
158.001,4,158,158,701.9296875,
159.001,9,159,159,701.1536458,
160.001,2,160,160,701.9296875,
161.001,9,161,161,701.9296875,
162.001,5,162,162,700.765625,
163,8,163,163,701.9296875,
164,6,164,164,701.9296875,
165,4,165,165,701.1536458,
166,4,166,166,701.5416667,
167,5,167,167,700.765625,
168.001,5,168,168,700.765625,
169,3,169,169,701.9296875,
170.001,5,170,170,700.765625,
171,4,171,171,701.1536458,
172.001,4,172,172,700.765625,
173.001,6,173,173,700.765625,
174.001,6,174,174,701.5416667,
175,6,175,175,700.765625,
176,2,176,176,701.5416667,
177,5,177,177,700.765625,
178.001,4,178,178,700.765625,
179,3,179,179,701.1536458,
180,10,180,180,700.765625,
181.001,7,181,181,700.765625,
182,2,182,182,701.5416667,
183,7,183,183,700.765625,
184.003,4,184,184,700.765625,
185.001,4,185,185,701.5416667,
186,3,186,186,700.765625,
187.001,5,187,187,700.765625,
188.001,2,188,188,700.765625,
188.999,8,189,189,699.9895833,
190.001,2,190,190,700.765625,
191,6,191,191,700.765625,
192.001,5,192,192,700.765625,
193.001,5,193,193,700.765625,
194.001,2,194,194,700.765625,
195.001,3,195,195,700.765625,
196.001,9,196,196,700.765625,
197.001,7,197,197,701.1536458,
197.999,6,198,198,701.1536458,
199.001,9,199,199,700.765625,
200.003,4,200,200,701.9296875,
201,7,201,201,701.5416667,
202,6,202,202,701.9296875,
203.001,6,203,203,701.5416667,
204.001,1,204,204,701.9296875,
205,2,205,205,701.9296875,
206,8,206,206,701.9296875,
207,4,207,207,701.5416667,
208,5,208,208,701.5416667,
209.001,0,209,209,701.9296875,
209.999,7,210,210,701.5416667,
211.001,5,211,211,701.1536458,
212.003,8,212,212,700.765625,
213.001,3,213,213,700.765625,
214,5,214,214,700.765625,
215.001,4,215,215,700.765625,
216,5,216,216,701.5416667,
217.001,5,217,217,701.5416667,
218,7,218,218,700.765625,
219,6,219,219,701.9296875,
220,6,220,220,701.9296875,
221.002,5,221,221,701.1536458,
222.001,3,222,222,700.765625,
223,5,223,223,701.9296875,
224.001,1,224,224,700.765625,
225.001,4,225,225,700.765625,
226.001,8,226,226,700.765625,
227.001,2,227,227,701.5416667,
228,3,228,228,700.765625,
228.999,3,229,229,701.5416667,
230.001,3,230,230,701.1536458,
231.001,11,231,231,701.9296875,
232.001,6,232,232,701.9296875,
233,2,233,233,700.765625,
234,5,234,234,700.765625,
235,6,235,235,700.765625,
236.001,3,236,236,701.1536458,
237.001,9,237,237,700.765625,
238,8,238,238,701.1536458,
239,7,239,239,701.5416667,
240.001,6,240,240,701.5416667,
241,6,241,241,701.9296875,
242.001,8,242,242,701.9296875,
243.001,9,243,243,701.1536458,
244,6,244,244,700.765625,
245.002,4,245,245,700.765625,
246.001,9,246,246,700.765625,
247.001,7,247,247,700.765625,
248,9,248,248,700.765625,
