Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,700.765625,-8.96
1,0,1,1,700.765625,
2,0,2,2,700.765625,
3.001,0,3,3,700.765625,
3.999,0,4,4,700.765625,
5.001,0,5,5,701.1536458,
6.001,0,6,6,701.1536458,
7,0,7,7,700.765625,
8.001,0,8,8,700.765625,
9.001,0,9,9,700.765625,
10.001,0,10,10,700.765625,
11,0,11,11,700.765625,
12,0,12,12,700.765625,
13.001,0,13,13,701.5416667,
14,2,14,14,701.5416667,
15,1,15,15,701.9296875,
16,4,16,16,700.765625,
17,3,17,17,701.9296875,
18.001,1,18,18,700.765625,
19.001,1,19,19,701.5416667,
20,5,20,20,700.765625,
21.001,3,21,21,701.9296875,
22.001,1,22,22,701.9296875,
23.001,0,23,23,701.9296875,
24.001,1,24,24,701.5416667,
25.001,3,25,25,701.9296875,
26.001,2,26,26,701.5416667,
27.001,4,27,27,701.9296875,
28,3,28,28,701.9296875,
29,4,29,29,701.9296875,
30,3,30,30,701.9296875,
31.001,1,31,31,701.9296875,
32.001,4,32,32,701.9296875,
33.001,2,33,33,701.9296875,
34.001,1,34,34,701.5416667,
35.001,5,35,35,701.9296875,
36,2,36,36,701.9296875,
37,2,37,37,701.5416667,
38,2,38,38,701.9296875,
39,1,39,39,701.9296875,
40.001,4,40,40,701.9296875,
41.001,2,41,41,701.9296875,
42.001,1,42,42,701.9296875,
43.001,4,43,43,701.9296875,
44.001,0,44,44,701.9296875,
45.001,2,45,45,701.9296875,
46.001,0,46,46,701.9296875,
47.001,2,47,47,701.9296875,
48.001,2,48,48,701.9296875,
49.001,3,49,49,701.9296875,
50.001,2,50,50,701.9296875,
51,3,51,51,701.9296875,
52.001,1,52,52,701.5416667,
53,2,53,53,701.9296875,
54.001,1,54,54,701.5416667,
55.001,1,55,55,701.9296875,
56,0,56,56,701.9296875,
57.001,5,57,57,701.9296875,
58.001,1,58,58,701.9296875,
59.001,1,59,59,701.9296875,
60,5,60,60,701.5416667,
61.001,3,61,61,701.1536458,
62.001,1,62,62,701.9296875,
63.001,2,63,63,701.9296875,
64.001,2,64,64,701.9296875,
65,4,65,65,701.9296875,
66.001,1,66,66,701.9296875,
67.001,3,67,67,701.9296875,
68,2,68,68,701.9296875,
69.001,1,69,69,701.9296875,
70,5,70,70,701.5416667,
71,1,71,71,701.9296875,
72.001,2,72,72,701.9296875,
73,3,73,73,701.9296875,
74.001,3,74,74,701.5416667,
75,4,75,75,701.9296875,
76.001,3,76,76,701.9296875,
77,4,77,77,701.9296875,
78.001,3,78,78,701.9296875,
79.001,1,79,79,701.5416667,
80,2,80,80,701.9296875,
81.001,3,81,81,701.9296875,
82.001,0,82,82,701.5416667,
83,2,83,83,701.9296875,
84.001,4,84,84,701.9296875,
85,3,85,85,700.765625,
86.001,3,86,86,701.1536458,
87.001,0,87,87,701.1536458,
88,2,88,88,701.9296875,
89,2,89,89,701.5416667,
90.001,5,90,90,701.9296875,
91,2,91,91,700.765625,
92.001,0,92,92,700.765625,
93,2,93,93,700.765625,
94,0,94,94,701.9296875,
95.001,0,95,95,700.765625,
96,4,96,96,701.5416667,
97,2,97,97,700.765625,
98,1,98,98,701.1536458,
99.001,3,99,99,700.765625,
100,1,100,100,701.5416667,
101.001,1,101,101,700.765625,
102,3,102,102,701.1536458,
103.001,1,103,103,700.765625,
104.001,3,104,104,701.1536458,
105.001,4,105,105,701.1536458,
106,3,106,106,701.9296875,
107,2,107,107,701.9296875,
108,3,108,108,701.9296875,
109,2,109,109,701.9296875,
110.001,2,110,110,701.9296875,
111.001,3,111,111,701.9296875,
112.001,3,112,112,701.9296875,
113.001,2,113,113,701.9296875,
114,3,114,114,701.9296875,
115,3,115,115,701.9296875,
116.001,3,116,116,701.9296875,
117,2,117,117,701.5416667,
118,2,118,118,701.5416667,
119.001,2,119,119,700.765625,
120.001,3,120,120,701.1536458,
121,0,121,121,700.765625,
122,3,122,122,701.1536458,
123,4,123,123,700.765625,
124.001,2,124,124,700.765625,
125,2,125,125,700.765625,
126,2,126,126,700.765625,
127.001,6,127,127,701.1536458,
128.001,2,128,128,700.765625,
129.001,1,129,129,700.3776042,
130.001,4,130,130,700.765625,
131.001,4,131,131,701.5416667,
132.001,2,132,132,701.5416667,
133.001,5,133,133,701.1536458,
134.001,2,134,134,701.1536458,
135.001,2,135,135,701.5416667,
136,6,136,136,701.5416667,
137.001,5,137,137,701.5416667,
138,4,138,138,701.5416667,
139,4,139,139,701.9296875,
140.001,2,140,140,701.5416667,
141.001,2,141,141,701.9296875,
142.001,4,142,142,701.5416667,
143.002,3,143,143,701.9296875,
144.001,3,144,144,701.5416667,
145.001,2,145,145,701.5416667,
146,4,146,146,701.9296875,
147.001,1,147,147,701.9296875,
148.001,0,148,148,701.9296875,
149,4,149,149,701.9296875,
150.001,4,150,150,701.5416667,
151,4,151,151,701.9296875,
152,1,152,152,701.9296875,
153.001,3,153,153,701.9296875,
154,5,154,154,700.765625,
155.001,2,155,155,700.765625,
156,4,156,156,700.765625,
157,4,157,157,700.765625,
158,2,158,158,700.765625,
159.001,1,159,159,700.765625,
160,6,160,160,700.765625,
161,5,161,161,700.765625,
162.001,5,162,162,700.765625,
163.001,2,163,163,700.765625,
164.001,0,164,164,701.1536458,
165.001,3,165,165,701.5416667,
166,4,166,166,701.5416667,
167.001,4,167,167,701.5416667,
168.001,4,168,168,701.9296875,
169,5,169,169,701.9296875,
170,1,170,170,701.9296875,
171,7,171,171,701.5416667,
172.001,4,172,172,701.9296875,
173.001,6,173,173,701.9296875,
174.001,5,174,174,701.9296875,
175,4,175,175,701.9296875,
176.001,4,176,176,701.9296875,
177.001,3,177,177,701.9296875,
178.001,5,178,178,701.9296875,
179,2,179,179,701.9296875,
180,5,180,180,700.765625,
181.001,1,181,181,701.1536458,
182,2,182,182,700.765625,
183.001,7,183,183,701.1536458,
184.001,4,184,184,700.765625,
185,2,185,185,700.765625,
186,4,186,186,701.1536458,
187,3,187,187,701.1536458,
188.001,4,188,188,701.5416667,
189.001,2,189,189,701.9296875,
190.001,2,190,190,701.9296875,
191.001,1,191,191,701.9296875,
192,2,192,192,701.9296875,
193,2,193,193,701.9296875,
194,4,194,194,701.5416667,
195,3,195,195,701.9296875,
196,6,196,196,701.9296875,
197,7,197,197,701.9296875,
198,1,198,198,701.5416667,
199,4,199,199,701.1536458,
200,1,200,200,700.765625,
201.001,5,201,201,701.5416667,
202.001,3,202,202,701.1536458,
203,3,203,203,700.765625,
204.001,4,204,204,700.765625,
205,4,205,205,701.1536458,
206.001,4,206,206,701.5416667,
207,3,207,207,701.9296875,
208.001,8,208,208,701.9296875,
209.001,2,209,209,701.9296875,
210.001,4,210,210,701.9296875,
211.001,2,211,211,701.9296875,
212.001,3,212,212,701.9296875,
213.001,3,213,213,701.1536458,
214,2,214,214,701.1536458,
215.001,3,215,215,700.765625,
216,5,216,216,701.1536458,
217.001,3,217,217,701.1536458,
218.001,2,218,218,701.5416667,
219.001,5,219,219,700.765625,
220.001,1,220,220,701.9296875,
221,5,221,221,701.9296875,
222.002,4,222,222,701.9296875,
223,2,223,223,701.9296875,
224,3,224,224,701.9296875,
225.001,5,225,225,701.9296875,
226.001,2,226,226,701.9296875,
227,4,227,227,701.9296875,
228.001,4,228,228,701.1536458,
229.001,5,229,229,701.1536458,
230.001,3,230,230,701.1536458,
231,2,231,231,700.765625,
232,5,232,232,700.765625,
233.001,0,233,233,700.765625,
234.001,4,234,234,701.1536458,
235,3,235,235,701.5416667,
236.001,6,236,236,700.765625,
237,2,237,237,701.9296875,
238.001,6,238,238,701.1536458,
239.001,3,239,239,701.1536458,
240,1,240,240,701.5416667,
241.001,8,241,241,701.9296875,
242,11,242,242,701.5416667,
243.001,4,243,243,701.9296875,
244.001,1,244,244,701.9296875,
245,6,245,245,701.9296875,
246,1,246,246,701.9296875,
247.001,6,247,247,701.9296875,
248,5,248,248,701.1536458,
249,1,249,249,701.9296875,
250,2,250,250,701.5416667,
251.001,5,251,251,701.5416667,
252,3,252,252,701.9296875,
253,3,253,253,701.9296875,
254.001,4,254,254,701.5416667,
255.001,2,255,255,701.1536458,
256,2,256,256,701.9296875,
257.001,4,257,257,701.9296875,
