Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,701.9296875,-5.23
1.001,0,1,1,701.9296875,
2.001,0,2,2,701.9296875,
3.001,0,3,3,702.7057292,
4,0,4,4,701.9296875,
5,0,5,5,701.9296875,
6,0,6,6,701.9296875,
7.001,0,7,7,702.7057292,
8,0,8,8,701.9296875,
9.001,0,9,9,701.9296875,
10.001,0,10,10,701.9296875,
11,0,11,11,701.9296875,
12,0,12,12,701.9296875,
13,0,13,13,701.9296875,
14.001,0,14,14,701.9296875,
15,0,15,15,701.9296875,
16.001,2,16,16,701.9296875,
17.001,0,17,17,701.9296875,
18,3,18,18,701.9296875,
19,3,19,19,701.9296875,
20.001,2,20,20,701.9296875,
21.001,3,21,21,701.9296875,
22,3,22,22,702.3177083,
23.001,3,23,23,701.9296875,
24.001,5,24,24,701.9296875,
25.001,4,25,25,701.9296875,
26,3,26,26,701.9296875,
27.001,3,27,27,702.3177083,
28.001,5,28,28,701.9296875,
29,1,29,29,701.9296875,
30.001,2,30,30,703.09375,
31.002,2,31,31,701.9296875,
32,3,32,32,701.9296875,
33.001,4,33,33,701.9296875,
34.001,6,34,34,701.9296875,
35,1,35,35,701.9296875,
36,4,36,36,701.9296875,
37.001,2,37,37,701.9296875,
38,1,38,38,701.9296875,
39,3,39,39,701.9296875,
40,5,40,40,701.9296875,
41.001,4,41,41,701.9296875,
42.001,1,42,42,701.9296875,
43,4,43,43,701.9296875,
44,2,44,44,701.9296875,
45,1,45,45,701.9296875,
46,1,46,46,701.9296875,
47.001,2,47,47,702.3177083,
48.001,1,48,48,701.9296875,
49.001,4,49,49,701.9296875,
50.001,4,50,50,701.9296875,
51,2,51,51,702.7057292,
52.001,5,52,52,701.9296875,
53.001,3,53,53,701.9296875,
54.001,4,54,54,701.9296875,
55,1,55,55,701.9296875,
56,0,56,56,701.9296875,
57.001,5,57,57,702.3177083,
58,6,58,58,701.9296875,
59,3,59,59,702.7057292,
60.001,5,60,60,702.3177083,
61.001,7,61,61,701.9296875,
62.001,4,62,62,701.9296875,
63.001,5,63,63,701.9296875,
64,3,64,64,701.9296875,
65.001,6,65,65,701.9296875,
66.001,3,66,66,701.9296875,
67,2,67,67,701.9296875,
68.001,7,68,68,701.9296875,
69.001,3,69,69,701.9296875,
70.001,3,70,70,701.9296875,
71.001,3,71,71,701.9296875,
72.001,5,72,72,701.9296875,
73.001,4,73,73,701.9296875,
74,5,74,74,701.9296875,
75,2,75,75,701.9296875,
76,8,76,76,701.9296875,
77,3,77,77,701.9296875,
78.001,4,78,78,702.3177083,
79.001,2,79,79,701.9296875,
80.001,4,80,80,701.9296875,
81.001,5,81,81,701.9296875,
81.999,6,82,82,701.9296875,
83.001,5,83,83,701.9296875,
84,5,84,84,701.9296875,
85,3,85,85,701.9296875,
86,3,86,86,701.9296875,
87.001,4,87,87,701.9296875,
88.001,2,88,88,702.3177083,
89.001,4,89,89,701.9296875,
90,8,90,90,702.7057292,
91.001,7,91,91,701.9296875,
92,4,92,92,701.9296875,
93.001,6,93,93,701.9296875,
94.001,4,94,94,701.9296875,
95.001,6,95,95,701.9296875,
96.001,7,96,96,701.9296875,
97,7,97,97,701.9296875,
98.001,1,98,98,701.9296875,
99.001,3,99,99,701.9296875,
100.001,3,100,100,701.9296875,
101,6,101,101,701.9296875,
102,6,102,102,701.9296875,
103.001,4,103,103,701.9296875,
103.999,8,104,104,701.9296875,
105.002,6,105,105,701.9296875,
106.001,4,106,106,701.9296875,
107,3,107,107,702.3177083,
108.001,5,108,108,701.9296875,
109,4,109,109,701.9296875,
110,9,110,110,701.9296875,
111.001,1,111,111,701.9296875,
112.001,4,112,112,701.9296875,
112.999,2,113,113,702.3177083,
114.001,7,114,114,702.3177083,
115.001,10,115,115,701.9296875,
116,8,116,116,702.3177083,
117.001,4,117,117,701.9296875,
118,10,118,118,701.9296875,
119.001,6,119,119,701.9296875,
120,7,120,120,701.9296875,
121.001,7,121,121,701.9296875,
122,5,122,122,701.9296875,
123.001,4,123,123,701.9296875,
124,3,124,124,701.9296875,
125,6,125,125,701.9296875,
126.001,4,126,126,701.9296875,
127,5,127,127,701.9296875,
128,3,128,128,701.9296875,
129.001,9,129,129,701.9296875,
130.001,7,130,130,701.9296875,
130.999,4,131,131,701.9296875,
132.001,2,132,132,701.9296875,
133,3,133,133,701.9296875,
134.001,5,134,134,701.9296875,
135,5,135,135,702.3177083,
136,4,136,136,701.9296875,
137.001,10,137,137,701.9296875,
138.001,6,138,138,701.9296875,
139.001,9,139,139,703.09375,
140.001,10,140,140,701.9296875,
141,2,141,141,702.3177083,
142,5,142,142,702.3177083,
143,3,143,143,701.9296875,
143.999,4,144,144,701.9296875,
145.001,4,145,145,701.9296875,
146.001,10,146,146,701.9296875,
147.001,3,147,147,701.9296875,
148,10,148,148,701.9296875,
149,7,149,149,701.9296875,
150.001,8,150,150,701.9296875,
151,5,151,151,701.9296875,
152,6,152,152,701.9296875,
153,7,153,153,701.9296875,
153.999,15,154,154,701.9296875,
155.001,4,155,155,701.9296875,
156.001,7,156,156,701.9296875,
157,8,157,157,701.9296875,
158.001,8,158,158,701.9296875,
159.001,4,159,159,701.9296875,
160,11,160,160,701.9296875,
161,8,161,161,702.3177083,
162,8,162,162,701.9296875,
163,3,163,163,701.9296875,
164.001,14,164,164,701.9296875,
165,5,165,165,701.9296875,
166,7,166,166,702.7057292,
167,9,167,167,701.9296875,
168.001,6,168,168,701.9296875,
169,6,169,169,701.9296875,
170.001,4,170,170,701.9296875,
170.999,7,171,171,701.9296875,
172.001,7,172,172,701.9296875,
173,5,173,173,702.3177083,
174.001,12,174,174,701.9296875,
175,6,175,175,701.9296875,
176,6,176,176,701.9296875,
177,10,177,177,702.3177083,
178,12,178,178,703.4817708,
179.001,8,179,179,701.9296875,
