Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
0,0,0,0,700.765625,-10.05
1.001,0,1,1,701.9296875,
2,0,2,2,701.9296875,
3.001,0,3,3,701.9296875,
4.001,0,4,4,701.9296875,
5,0,5,5,701.9296875,
6,0,6,6,701.9296875,
7.001,0,7,7,701.9296875,
8.001,0,8,8,701.9296875,
9,0,9,9,701.9296875,
10.001,0,10,10,701.9296875,
11,0,11,11,701.9296875,
12.001,0,12,12,701.9296875,
13.001,0,13,13,701.9296875,
14.001,0,14,14,701.9296875,
15.001,2,15,15,701.9296875,
16.001,1,16,16,701.5416667,
17,2,17,17,701.9296875,
18,0,18,18,701.9296875,
19.001,0,19,19,701.9296875,
20,0,20,20,701.9296875,
21.001,3,21,21,701.9296875,
22,3,22,22,701.9296875,
23.001,3,23,23,701.9296875,
24.001,0,24,24,701.5416667,
25.001,0,25,25,701.9296875,
26.001,4,26,26,701.9296875,
27.001,1,27,27,701.9296875,
28,2,28,28,701.9296875,
29.001,2,29,29,701.9296875,
30.001,2,30,30,701.9296875,
31.001,3,31,31,701.5416667,
32.001,3,32,32,701.9296875,
33.001,0,33,33,701.9296875,
34,3,34,34,701.9296875,
35,0,35,35,701.9296875,
36,0,36,36,701.9296875,
37.001,3,37,37,701.9296875,
38,2,38,38,701.9296875,
39,2,39,39,701.9296875,
40,2,40,40,701.9296875,
41.001,1,41,41,701.9296875,
42.001,2,42,42,701.9296875,
43.001,0,43,43,701.9296875,
44,3,44,44,701.5416667,
45,0,45,45,701.5416667,
46.001,2,46,46,701.9296875,
47,2,47,47,701.5416667,
48.001,3,48,48,701.1536458,
49,2,49,49,701.9296875,
50,1,50,50,700.765625,
51.001,0,51,51,701.1536458,
52.001,2,52,52,700.765625,
53.001,2,53,53,701.5416667,
54.001,1,54,54,701.1536458,
55,3,55,55,701.5416667,
56.001,1,56,56,703.09375,
57,2,57,57,701.1536458,
58.001,1,58,58,700.765625,
59.001,0,59,59,701.9296875,
60,3,60,60,701.1536458,
61.001,0,61,61,701.1536458,
62.001,2,62,62,701.9296875,
63.001,0,63,63,701.5416667,
64.001,2,64,64,701.9296875,
65,4,65,65,701.9296875,
66.001,3,66,66,701.9296875,
67,1,67,67,701.9296875,
68.001,1,68,68,701.9296875,
69,3,69,69,701.9296875,
70.001,2,70,70,701.9296875,
71.001,3,71,71,701.9296875,
72.001,3,72,72,701.9296875,
73,1,73,73,701.9296875,
74,3,74,74,701.1536458,
75,4,75,75,701.5416667,
76,2,76,76,701.5416667,
77,1,77,77,700.765625,
78.001,1,78,78,700.765625,
79,3,79,79,701.5416667,
80,3,80,80,701.1536458,
81,0,81,81,701.1536458,
82.001,3,82,82,701.9296875,
83,0,83,83,701.1536458,
84,2,84,84,701.9296875,
85.001,3,85,85,701.9296875,
86,1,86,86,701.9296875,
87,1,87,87,701.9296875,
88.001,2,88,88,701.9296875,
89,1,89,89,701.9296875,
90,1,90,90,701.9296875,
91.001,3,91,91,701.9296875,
92,5,92,92,700.765625,
93.001,1,93,93,700.765625,
94,1,94,94,701.1536458,
95,0,95,95,701.1536458,
96.001,3,96,96,700.765625,
97,2,97,97,700.765625,
98,0,98,98,701.1536458,
99,1,99,99,701.5416667,
100.001,1,100,100,701.9296875,
101,3,101,101,701.9296875,
102,1,102,102,701.9296875,
103,1,103,103,701.9296875,
104.001,2,104,104,701.9296875,
105,1,105,105,701.9296875,
106.001,1,106,106,701.9296875,
107,2,107,107,701.9296875,
108.001,3,108,108,701.5416667,
109,4,109,109,701.9296875,
110,3,110,110,701.1536458,
111.001,5,111,111,701.1536458,
112.001,3,112,112,700.765625,
113,0,113,113,700.765625,
114,4,114,114,701.9296875,
115.001,0,115,115,701.9296875,
116.001,2,116,116,701.9296875,
117,4,117,117,701.9296875,
118.001,2,118,118,701.9296875,
119.001,5,119,119,701.9296875,
120.001,3,120,120,701.5416667,
121,1,121,121,701.9296875,
122,1,122,122,701.9296875,
123,1,123,123,701.5416667,
124,1,124,124,700.765625,
125,3,125,125,701.1536458,
126,3,126,126,701.5416667,
127,1,127,127,701.9296875,
128.001,2,128,128,701.9296875,
129.001,4,129,129,701.9296875,
130.001,2,130,130,701.9296875,
131,5,131,131,701.9296875,
