event no, total energy (keV), E frequency, momentum component (keV), x frequency, y frequency, z frequency, particles per run, runs per simulation, restricted momentum direction
149309255,30.72209921798632,2,32.97021332412021,0,3,0,,,
149309255,31.368880254154448,0,33.66432307831221,1,3,0,,,
149309255,32.01566129032258,0,34.35843283250421,0,4,0,,,
151425619,32.66244232649072,2,35.05254258669622,1,3,0,,,
151425619,33.30922336265885,0,35.74665234088822,2,1,0,,,
151425619,33.95600439882698,0,36.440762095080224,0,4,0,,,
151425619,34.60278543499511,0,37.13487184927223,1,1,2,,,
187163203,35.24956647116325,1,37.82898160346423,1,2,1,,,
187163203,35.896347507331384,0,38.52309135765624,0,0,0,,,
187163203,36.54312854349951,1,39.21720111184824,0,0,0,,,
187163203,37.18990957966764,0,39.911310866040246,0,1,1,,,
191235321,37.83669061583578,2,40.60542062023225,2,0,0,,,
191235321,38.483471652003914,1,41.29953037442425,0,0,0,,,
25330203,39.13025268817205,0,41.99364012861626,1,0,1,,,
25330203,39.77703372434018,0,42.68774988280826,1,1,1,,,
27134878,40.42381476050831,0,43.38185963700026,0,3,0,,,
27134878,41.07059579667644,0,44.075969391192274,0,2,1,,,
63639812,41.71737683284458,0,44.77007914538427,0,0,0,,,
63639812,42.364157869012715,0,45.464188899576286,0,2,0,,,
81064843,43.01093890518084,3,46.158298653768284,1,1,1,,,
81064843,43.65771994134897,1,46.85240840796028,0,1,0,,,
81064843,44.30450097751711,0,47.546518162152296,2,0,0,,,
81064843,44.951282013685244,0,48.240627916344295,0,1,2,,,
83703171,45.59806304985338,0,48.9347376705363,1,0,0,,,
83703171,46.24484408602151,0,49.628847424728306,0,2,0,,,
95501013,46.89162512218964,0,50.322957178920305,0,0,0,,,
95501013,47.53840615835777,0,51.01706693311232,0,1,0,,,
97301441,48.18518719452591,1,51.71117668730432,0,0,0,,,
97301441,48.831968230694045,0,52.40528644149632,0,1,1,,,
126601705,49.478749266862174,0,53.09939619568833,2,1,0,,,
126601705,50.1255303030303,0,53.79350594988033,0,0,0,,,
126601705,50.77231133919844,1,54.48761570407234,1,2,0,,,
126601705,51.419092375366574,0,55.18172545826434,0,0,1,,,
146726159,52.06587341153471,0,55.87583521245634,0,1,0,,,
146726159,52.71265444770284,0,56.56994496664835,0,0,0,,,
192329433,53.35943548387097,0,57.26405472084035,0,1,0,,,
192329433,54.006216520039104,0,57.95816447503236,2,3,0,,,
192329433,54.65299755620724,0,58.65227422922436,0,0,0,,,
192329433,55.29977859237537,3,59.34638398341636,0,0,1,,,
192329433,55.946559628543504,0,60.04049373760837,0,2,0,,,
192329433,56.59334066471163,0,60.73460349180037,0,0,0,,,
196047121,57.24012170087977,1,61.428713245992384,0,0,0,,,
196047121,57.886902737047905,0,62.12282300018438,1,0,0,,,
196047121,58.53368377321603,0,62.81693275437638,0,1,0,,,
16434692,59.18046480938417,0,63.511042508568394,1,0,0,,,
16434692,59.8272458455523,1,64.2051522627604,1,0,0,,,
20552397,60.474026881720434,3,64.8992620169524,0,0,1,,,
20552397,61.12080791788857,2,65.5933717711444,0,0,0,,,
20552397,61.7675889540567,0,66.2874815253364,0,0,0,,,
32730918,62.414369990224834,1,66.98159127952842,1,0,0,,,
32730918,63.06115102639296,0,67.67570103372042,1,0,0,,,
32730918,63.7079320625611,0,68.36981078791243,1,0,0,,,
32730918,64.35471309872923,2,69.06392054210443,1,1,1,,,
33333882,65.00149413489737,0,69.75803029629643,1,2,1,,,
33333882,65.64827517106549,2,70.45214005048842,2,0,1,,,
41820971,66.29505620723363,0,71.14624980468044,0,0,0,,,
41820971,66.94183724340176,1,71.84035955887245,0,0,0,,,
41820971,67.5886182795699,0,72.53446931306445,0,0,1,,,
41820971,68.23539931573802,0,73.22857906725645,1,0,1,,,
72512365,68.88218035190616,0,73.92268882144845,0,0,0,,,
72512365,69.5289613880743,0,74.61679857564046,0,0,0,,,
75000797,70.17574242424243,0,75.31090832983247,1,0,0,,,
75000797,70.82252346041057,3,76.00501808402447,0,0,0,,,
82166019,71.4693044965787,0,76.69912783821647,0,2,0,,,
82166019,72.11608553274682,0,77.39323759240847,0,0,0,,,
86287074,72.76286656891496,0,78.08734734660048,0,0,1,,,
86287074,73.4096476050831,0,78.7814571007925,0,0,0,,,
86287074,74.05642864125123,2,79.47556685498449,0,0,0,,,
86287074,74.70320967741935,0,80.16967660917649,0,2,0,,,
89127953,75.34999071358749,1,80.86378636336849,0,0,0,,,
89127953,75.99677174975562,0,81.5578961175605,0,0,0,,,
89127953,76.64355278592376,0,82.2520058717525,3,0,0,,,
89127953,77.2903338220919,2,82.94611562594451,1,1,0,,,
89127953,77.93711485826003,1,83.64022538013651,0,0,2,,,
89127953,78.58389589442815,1,84.33433513432851,0,1,0,,,
89127953,79.23067693059629,0,85.02844488852053,0,1,1,,,
111500100,79.87745796676442,1,85.72255464271252,0,0,0,,,
111500100,80.52423900293256,0,86.41666439690454,0,1,1,,,
111500100,81.17102003910068,0,87.11077415109654,0,0,1,,,
111500100,81.81780107526882,0,87.80488390528853,0,0,0,,,
112704298,82.46458211143695,1,88.49899365948055,0,0,0,,,
112704298,83.11136314760509,0,89.19310341367255,0,1,1,,,
136334653,83.75814418377323,3,89.88721316786456,0,0,0,,,
136334653,84.40492521994136,3,90.58132292205656,0,0,0,,,
136374008,85.05170625610948,0,91.27543267624856,1,1,1,,,
136374008,85.69848729227762,1,91.96954243044057,0,1,0,,,
139892109,86.34526832844575,1,92.66365218463257,0,0,1,,,
139892109,86.99204936461389,0,93.35776193882458,1,0,1,,,
139892109,87.63883040078201,2,94.05187169301658,1,0,0,,,
139892109,88.28561143695015,1,94.74598144720858,0,1,0,,,
175906906,88.93239247311828,1,95.44009120140059,0,0,0,,,
175906906,89.57917350928642,0,96.13420095559259,0,0,0,,,
190145218,90.22595454545456,2,96.8283107097846,1,2,0,,,
190145218,90.87273558162269,2,97.5224204639766,1,1,1,,,
190422097,91.51951661779081,0,98.2165302181686,0,0,1,,,
190422097,92.16629765395895,0,98.9106399723606,0,0,1,,,
6198377,92.81307869012709,4,99.60474972655261,1,0,2,,,
6198377,93.45985972629522,1,100.29885948074462,0,0,0,,,
6198377,94.10664076246334,1,100.99296923493662,0,0,0,,,
6198377,94.75342179863148,0,101.68707898912862,0,1,0,,,
17482806,95.40020283479961,3,102.38118874332062,0,0,0,,,
17482806,96.04698387096775,2,103.07529849751263,0,2,2,,,
38399421,96.69376490713589,1,103.76940825170465,1,0,0,,,
38399421,97.34054594330402,2,104.46351800589665,0,0,1,,,
38399421,97.98732697947214,0,105.15762776008864,0,1,0,,,
45292451,98.63410801564028,2,105.85173751428064,1,2,0,,,
45292451,99.28088905180842,0,106.54584726847266,0,0,0,,,
77279916,99.92767008797655,2,107.23995702266467,0,0,0,,,
77279916,100.57445112414467,0,107.93406677685667,0,0,1,,,
81113584,101.22123216031281,0,108.62817653104867,0,1,0,,,
81113584,101.86801319648094,0,109.32228628524066,0,0,0,,,
81113584,102.51479423264908,0,110.01639603943268,1,1,1,,,
81113584,103.16157526881722,0,110.71050579362468,2,0,1,,,
81113584,103.80835630498535,1,111.40461554781669,0,1,0,,,
81113584,104.45513734115347,1,112.09872530200869,0,0,0,,,
81113584,105.10191837732161,1,112.79283505620069,0,0,2,,,
82425119,105.74869941348975,0,113.4869448103927,0,2,0,,,
82425119,106.39548044965787,0,114.1810545645847,1,0,0,,,
101970613,107.042261485826,1,114.87516431877671,0,1,0,,,
101970613,107.68904252199414,2,115.56927407296871,0,0,0,,,
101970613,108.33582355816228,0,116.26338382716071,0,0,0,,,
101970613,108.98260459433041,2,116.95749358135272,0,0,0,,,
101970613,109.62938563049855,1,117.65160333554472,1,0,0,,,
101970613,110.27616666666667,1,118.34571308973673,0,0,0,,,
105266406,110.9229477028348,0,119.03982284392873,0,0,0,,,
105266406,111.56972873900294,1,119.73393259812073,0,0,1,,,
114032306,112.21650977517108,1,120.42804235231274,0,0,2,,,
114032306,112.8632908113392,0,121.12215210650474,0,0,0,,,
114032306,113.51007184750733,0,121.81626186069676,0,1,0,,,
114032306,114.15685288367547,2,122.51037161488875,0,0,1,,,
114032306,114.8036339198436,0,123.20448136908075,0,1,1,,,
114032306,115.45041495601174,1,123.89859112327277,0,0,0,,,
114032306,116.09719599217988,1,124.59270087746476,0,1,0,,,
114032306,116.743977028348,2,125.28681063165678,0,0,0,,,
114032306,117.39075806451613,1,125.98092038584878,1,0,1,,,
121808132,118.03753910068427,0,126.67503014004077,0,0,1,,,
121808132,118.6843201368524,0,127.36913989423277,0,1,0,,,
141189132,119.33110117302053,2,128.0632496484248,0,0,0,,,
141189132,119.97788220918866,3,128.75735940261677,0,0,1,,,
157171746,120.6246632453568,1,129.4514691568088,0,0,0,,,
157171746,121.27144428152494,1,130.14557891100083,0,0,0,,,
161260945,121.91822531769307,0,130.8396886651928,0,1,0,,,
161260945,122.56500635386121,0,131.53379841938482,0,0,0,,,
161260945,123.21178739002933,2,132.2279081735768,0,0,0,,,
161260945,123.85856842619746,2,132.92201792776882,0,0,0,,,
189045670,124.5053494623656,1,133.61612768196085,0,0,1,,,
189045670,125.15213049853374,1,134.31023743615282,1,0,0,,,
189729793,125.79891153470186,3,135.00434719034484,0,1,1,,,
189729793,126.44569257087,0,135.69845694453682,0,1,1,,,
5131925,127.09247360703813,2,136.39256669872884,0,0,0,,,
5131925,127.73925464320627,0,137.08667645292084,0,1,1,,,
7457836,128.3860356793744,0,137.78078620711284,0,0,1,,,
7457836,129.03281671554254,2,138.47489596130487,0,1,1,,,
7457836,129.67959775171067,0,139.16900571549684,0,1,0,,,
7457836,130.3263787878788,0,139.86311546968886,0,1,2,,,
42871881,130.97315982404692,0,140.55722522388086,0,0,0,,,
42871881,131.61994086021505,2,141.25133497807286,1,0,0,,,
49474273,132.2667218963832,0,141.9454447322649,0,0,1,,,
49474273,132.91350293255132,2,142.63955448645686,1,1,0,,,
49474273,133.56028396871946,1,143.3336642406489,0,1,1,,,
49474273,134.2070650048876,2,144.02777399484089,0,1,0,,,
52350769,134.85384604105573,0,144.72188374903288,0,0,2,,,
52350769,135.50062707722387,0,145.4159935032249,0,1,1,,,
61323023,136.147408113392,2,146.11010325741688,1,0,1,,,
61323023,136.7941891495601,1,146.8042130116089,1,0,0,,,
61323023,137.44097018572825,3,147.4983227658009,2,0,0,,,
61323023,138.08775122189638,0,148.1924325199929,0,0,0,,,
61323023,138.73453225806452,0,148.88654227418493,0,0,0,,,
61323023,139.38131329423265,0,149.5806520283769,0,1,0,,,
81916536,140.0280943304008,0,150.27476178256893,0,0,1,,,
81916536,140.67487536656893,2,150.96887153676093,0,1,2,,,
83239443,141.32165640273706,0,151.66298129095293,0,0,0,,,
83239443,141.9684374389052,1,152.35709104514495,1,1,1,,,
87475654,142.61521847507333,2,153.05120079933693,1,0,0,,,
87475654,143.26199951124147,0,153.74531055352895,0,0,0,,,
94630909,143.90878054740958,0,154.43942030772095,0,0,0,,,
94630909,144.5555615835777,0,155.13353006191295,0,0,0,,,
141903859,145.20234261974585,1,155.82763981610498,1,0,0,,,
141903859,145.84912365591398,2,156.52174957029695,0,1,1,,,
155621789,146.49590469208212,0,157.21585932448897,0,2,2,,,
155621789,147.14268572825026,3,157.90996907868097,0,0,2,,,
155621789,147.7894667644184,0,158.60407883287297,0,0,0,,,
156575706,148.43624780058653,2,159.298188587065,0,0,1,,,
156575706,149.08302883675466,3,159.99229834125697,2,0,0,,,
156575706,149.72980987292277,1,160.686408095449,0,0,0,,,
156575706,150.3765909090909,1,161.380517849641,1,0,0,,,
156575706,151.02337194525904,1,162.074627603833,1,0,0,,,
194813628,151.67015298142718,2,162.76873735802502,1,0,0,,,
194813628,152.31693401759532,4,163.462847112217,0,0,0,,,
194813628,152.96371505376345,0,164.15695686640902,0,0,1,,,
194813628,153.6104960899316,2,164.851066620601,0,0,0,,,
195251568,154.25727712609972,1,165.54517637479302,0,0,1,,,
195251568,154.90405816226786,2,166.23928612898504,0,0,1,,,
14098727,155.550839198436,1,166.933395883177,0,0,0,,,
14098727,156.19762023460413,1,167.62750563736904,0,1,1,,,
14098727,156.84440127077224,1,168.321615391561,0,0,3,,,
39679218,157.49118230694037,2,169.01572514575304,1,0,0,,,
39679218,158.1379633431085,3,169.70983489994506,0,0,0,,,
93860059,158.78474437927665,1,170.40394465413704,1,0,0,,,
93860059,159.43152541544478,0,171.09805440832906,0,0,0,,,
93860059,160.07830645161292,1,171.79216416252103,1,0,1,,,
93860059,160.72508748778105,0,172.48627391671306,0,1,0,,,
93860059,161.3718685239492,0,173.1803836709051,0,0,0,,,
94260565,162.01864956011732,1,173.87449342509706,0,0,1,,,
94260565,162.66543059628543,0,174.56860317928908,0,0,0,,,
101223878,163.31221163245357,1,175.26271293348105,0,1,0,,,
101223878,163.9589926686217,0,175.95682268767308,1,0,1,,,
101223878,164.60577370478984,0,176.6509324418651,0,1,1,,,
101223878,165.25255474095798,1,177.34504219605708,0,0,2,,,
125359915,165.8993357771261,0,178.0391519502491,0,0,0,,,
125359915,166.54611681329425,4,178.73326170444108,0,0,3,,,
135078107,167.19289784946238,0,179.4273714586331,0,0,0,,,
135078107,167.83967888563052,1,180.12148121282513,1,0,2,,,
158135589,168.48645992179866,0,180.8155909670171,0,1,0,,,
158135589,169.13324095796676,2,181.50970072120913,0,2,0,,,
169412215,169.7800219941349,0,182.2038104754011,0,0,0,,,
169412215,170.42680303030303,2,182.89792022959313,0,0,0,,,
180374657,171.07358406647117,3,183.59202998378515,0,0,0,,,
180374657,171.7203651026393,1,184.28613973797712,0,1,2,,,
180374657,172.36714613880744,1,184.98024949216915,0,0,3,,,
180374657,173.01392717497558,2,185.67435924636112,0,0,1,,,
180374657,173.6607082111437,2,186.36846900055315,1,0,1,,,
96219,174.30748924731185,5,187.06257875474518,0,0,2,,,
96219,174.95427028347996,3,187.75668850893715,0,0,1,,,
13974760,175.6010513196481,0,188.45079826312917,0,0,3,,,
13974760,176.24783235581623,3,189.14490801732114,0,0,0,,,
13974760,176.89461339198436,2,189.83901777151317,0,1,0,,,
14610651,177.5413944281525,7,190.5331275257052,0,1,0,,,
14610651,178.18817546432064,2,191.22723727989717,0,0,0,,,
37160339,178.83495650048877,6,191.9213470340892,0,0,0,,,
37160339,179.4817375366569,2,192.61545678828116,0,0,1,,,
55172546,180.12851857282504,4,193.3095665424732,0,0,1,,,
55172546,180.77529960899318,3,194.0036762966652,0,0,0,,,
56255985,181.42208064516132,1,194.6977860508572,0,1,3,,,
56255985,182.06886168132942,2,195.39189580504922,0,0,0,,,
65703007,182.71564271749756,1,196.0860055592412,0,0,1,,,
65703007,183.3624237536657,2,196.7801153134332,0,0,1,,,
73806493,184.00920478983383,2,197.4742250676252,0,0,1,,,
73806493,184.65598582600197,3,198.1683348218172,1,0,1,,,
83082456,185.3027668621701,5,198.86244457600924,0,0,3,,,
83082456,185.94954789833824,0,199.5565543302012,0,1,4,,,
83082456,186.59632893450637,1,200.25066408439324,0,0,3,,,
83082456,187.2431099706745,0,200.94477383858523,0,0,0,,,
83082456,187.88989100684262,0,201.63888359277723,0,0,0,,,
83082456,188.53667204301075,3,202.33299334696926,0,0,0,,,
83082456,189.1834530791789,2,203.02710310116123,0,0,1,,,
83082456,189.83023411534703,0,203.72121285535326,0,0,4,,,
83082456,190.47701515151516,0,204.41532260954526,0,0,4,,,
83082456,191.1237961876833,0,205.10943236373726,0,0,0,,,
83082456,191.77057722385143,0,205.80354211792928,0,0,4,,,
83082456,192.41735826001957,2,206.49765187212125,0,0,4,,,
83082456,193.0641392961877,1,207.19176162631328,0,0,5,,,
83082456,193.71092033235584,1,207.88587138050528,0,0,3,,,
83082456,194.35770136852398,1,208.57998113469728,0,0,6,,,
83082456,195.00448240469208,1,209.2740908888893,0,0,6,,,
91001937,195.65126344086022,0,209.96820064308127,0,0,8,,,
91001937,196.29804447702836,1,210.6623103972733,0,0,3,,,
91001937,196.9448255131965,0,211.3564201514653,0,0,5,,,
91001937,197.59160654936463,0,212.0505299056573,0,1,5,,,
91001937,198.23838758553276,0,212.74463965984933,0,1,3,,,
91001937,198.8851686217009,0,213.4387494140413,0,0,5,,,
91001937,199.53194965786903,3,214.13285916823332,0,1,2,,,
101357475,200.17873069403717,1,214.82696892242532,0,0,5,,,
101357475,200.82551173020528,1,215.52107867661732,0,0,1,,,
123338919,201.4722927663734,0,216.21518843080935,0,1,1,,,
123338919,202.11907380254155,0,216.90929818500132,1,0,1,,,
123338919,202.76585483870969,0,217.60340793919335,0,0,1,,,
123338919,203.41263587487782,1,218.29751769338534,0,0,1,,,
124816748,204.05941691104596,1,218.99162744757734,0,0,1,,,
124816748,204.7061979472141,3,219.68573720176937,0,0,1,,,
124816748,205.35297898338223,1,220.37984695596134,0,0,0,,,
124816748,205.99976001955037,1,221.07395671015337,0,0,2,,,
124816748,206.6465410557185,4,221.76806646434534,0,0,0,,,
124816748,207.29332209188664,3,222.46217621853737,0,0,0,,,
124816748,207.94010312805474,1,223.1562859727294,0,1,1,,,
124816748,208.58688416422288,1,223.85039572692136,0,0,0,,,
124816748,209.23366520039102,8,224.5445054811134,0,1,0,,,
162768267,209.88044623655915,4,225.23861523530536,2,0,0,,,
162768267,210.5272272727273,6,225.9327249894974,0,0,0,,,
179465061,211.17400830889542,6,226.62683474368941,0,0,1,,,
179465061,211.82078934506356,7,227.32094449788138,0,0,0,,,
10521543,212.4675703812317,7,228.0150542520734,0,0,1,,,
10521543,213.1143514173998,4,228.70916400626538,0,1,0,,,
10521543,213.76113245356794,7,229.4032737604574,0,0,1,,,
10521543,214.40791348973607,6,230.09738351464944,0,0,0,,,
10521543,215.0546945259042,4,230.7914932688414,0,0,0,,,
10521543,215.70147556207235,4,231.48560302303343,0,0,2,,,
10521543,216.34825659824048,1,232.1797127772254,0,0,0,,,
22660826,216.99503763440862,2,232.87382253141743,0,0,1,,,
22660826,217.64181867057675,2,233.56793228560946,0,0,0,,,
38216330,218.2885997067449,4,234.26204203980143,0,0,0,,,
38216330,218.93538074291303,1,234.95615179399346,1,1,0,,,
38216330,219.58216177908116,0,235.65026154818543,0,0,0,,,
38216330,220.22894281524927,1,236.34437130237745,0,0,1,,,
55492143,220.8757238514174,0,237.03848105656948,0,0,0,,,
55492143,221.52250488758554,0,237.73259081076145,0,0,2,,,
72080126,222.16928592375368,0,238.42670056495348,0,0,0,,,
72080126,222.8160669599218,1,239.12081031914545,0,0,0,,,
72080126,223.46284799608995,0,239.81492007333748,0,1,0,,,
72080126,224.10962903225808,0,240.5090298275295,0,0,0,,,
80972541,224.75641006842622,1,241.20313958172147,0,0,0,,,
80972541,225.40319110459436,0,241.8972493359135,1,0,0,,,
80972541,226.04997214076246,0,242.59135909010547,0,0,0,,,
92887084,226.6967531769306,1,243.2854688442975,1,1,0,,,
92887084,227.34353421309874,0,243.97957859848952,0,0,1,,,
92887084,227.99031524926687,0,244.6736883526815,0,0,0,,,
92887084,228.637096285435,0,245.36779810687352,0,0,2,,,
100328892,229.28387732160314,0,246.0619078610655,1,0,0,,,
100328892,229.93065835777128,1,246.75601761525752,0,0,0,,,
107559303,230.57743939393941,1,247.45012736944955,0,0,2,,,
107559303,231.22422043010755,0,248.14423712364152,0,0,0,,,
108757958,231.8710014662757,0,248.83834687783354,0,0,0,,,
108757958,232.51778250244382,1,249.53245663202551,0,0,2,,,
108757958,233.16456353861193,0,250.22656638621754,0,0,0,,,
119034526,233.81134457478007,0,250.92067614040957,0,0,1,,,
119034526,234.4581256109482,0,251.61478589460154,0,0,0,,,
132947281,235.10490664711634,0,252.30889564879357,0,0,0,,,
132947281,235.75168768328447,1,253.00300540298554,0,0,1,,,
132947281,236.3984687194526,0,253.69711515717756,0,0,1,,,
132947281,237.04524975562074,0,254.39122491136956,0,0,0,,,
132947281,237.69203079178888,0,255.08533466556156,0,0,0,,,
132947281,238.33881182795702,0,255.7794444197536,0,0,0,,,
136455156,238.98559286412512,0,256.47355417394556,0,0,0,,,
136455156,239.63237390029326,0,257.1676639281376,0,0,0,,,
136496451,240.2791549364614,0,257.8617736823296,0,0,0,,,
136496451,240.92593597262953,1,258.5558834365216,0,0,0,,,
156604755,241.57271700879767,0,259.2499931907136,0,0,0,,,
175430785,242.2194980449658,0,259.9441029449056,0,0,0,,,
175430785,242.86627908113394,0,260.6382126990976,0,0,0,,,
180426099,243.51306011730208,0,261.33232245328963,1,0,1,,,
180426099,244.1598411534702,0,262.0264322074816,0,0,0,,,
182349062,244.80662218963835,0,262.72054196167363,0,1,0,,,
182349062,245.45340322580648,1,263.4146517158656,0,0,0,,,
182349062,246.1001842619746,0,264.10876147005763,0,1,0,,,
182349062,246.74696529814273,1,264.80287122424966,0,0,0,,,
183468900,247.39374633431086,0,265.4969809784416,0,0,0,,,
183468900,248.040527370479,1,266.19109073263365,1,1,0,,,
183542864,248.68730840664713,1,266.8852004868256,0,0,0,,,
183542864,249.33408944281527,0,267.57931024101765,0,0,0,,,
183542864,249.9808704789834,1,268.2734199952097,0,1,0,,,
183542864,250.62765151515154,0,268.96752974940165,0,0,0,,,
183542864,251.27443255131965,1,269.6616395035936,0,0,0,,,
196452069,251.92121358748778,0,270.35574925778565,0,1,0,,,
196452069,252.56799462365592,0,271.0498590119777,0,0,0,,,
196452069,253.21477565982406,0,271.7439687661697,0,0,0,,,
196452069,253.8615566959922,0,272.43807852036167,0,0,0,,,
196452069,254.50833773216033,1,273.13218827455364,0,0,0,,,
,255.15511876832846,0,273.82629802874567,0,0,0,,,
,255.8018998044966,0,274.5204077829377,0,1,0,,,
,256.44868084066474,0,275.2145175371297,0,0,0,,,
,257.09546187683287,0,275.9086272913217,0,0,0,,,
,257.742242913001,0,276.60273704551366,0,0,1,,,
,258.38902394916914,0,277.2968467997057,0,0,0,,,
,259.0358049853373,0,277.9909565538977,0,0,0,,,
,259.6825860215054,1,278.68506630808974,0,0,1,,,
,260.32936705767355,0,279.3791760622817,0,0,1,,,
,260.97614809384163,0,280.0732858164737,0,1,0,,,
,261.62292913000977,0,280.7673955706657,0,0,1,,,
,262.2697101661779,0,281.46150532485774,0,0,0,,,
,262.91649120234604,0,282.15561507904977,0,0,0,,,
,263.5632722385142,0,282.84972483324174,0,0,0,,,
,264.2100532746823,0,283.5438345874337,0,0,1,,,
,264.85683431085045,0,284.23794434162573,1,1,0,,,
,265.5036153470186,0,284.93205409581776,0,0,0,,,
,266.1503963831867,0,285.6261638500098,0,0,0,,,
,266.79717741935485,0,286.32027360420176,0,0,0,,,
,267.443958455523,0,287.01438335839373,0,0,0,,,
,268.0907394916911,0,287.70849311258576,0,1,0,,,
,268.73752052785926,0,288.4026028667778,1,0,0,,,
,269.3843015640274,0,289.0967126209698,0,0,0,,,
,270.03108260019553,0,289.7908223751618,0,0,0,,,
,270.67786363636367,0,290.48493212935375,0,0,0,,,
,271.3246446725318,0,291.1790418835458,0,0,0,,,
,271.97142570869994,0,291.8731516377378,0,0,2,,,
,272.6182067448681,0,292.56726139192983,0,1,2,,,
,273.2649877810362,0,293.2613711461218,0,0,1,,,
,273.91176881720435,0,293.9554809003138,0,0,0,,,
,274.5585498533724,0,294.6495906545058,0,0,0,,,
,275.20533088954056,0,295.3437004086978,0,0,0,,,
,275.8521119257087,1,296.03781016288985,0,0,0,,,
,276.49889296187683,0,296.7319199170818,0,0,0,,,
,277.14567399804497,0,297.4260296712738,1,0,0,,,
,277.7924550342131,0,298.1201394254658,0,2,0,,,
,278.43923607038124,0,298.81424917965785,0,0,0,,,
,279.0860171065494,0,299.5083589338499,0,0,1,,,
,279.7327981427175,0,300.20246868804185,0,0,0,,,
,280.37957917888565,0,300.8965784422338,0,0,0,,,
,281.0263602150538,0,301.59068819642584,0,0,2,,,
,281.6731412512219,0,302.2847979506179,0,0,2,,,
,282.31992228739006,0,302.9789077048099,0,0,1,,,
,282.9667033235582,0,303.67301745900187,0,0,0,,,
,283.6134843597263,0,304.36712721319384,0,0,2,,,
,284.26026539589446,0,305.06123696738587,0,0,0,,,
,284.9070464320626,0,305.7553467215779,0,0,0,,,
,285.55382746823074,0,306.4494564757699,1,0,0,,,
,286.2006085043989,0,307.1435662299619,0,0,1,,,
,286.84738954056695,0,307.83767598415386,0,0,0,,,
,287.4941705767351,0,308.5317857383459,2,0,0,,,
,288.1409516129032,0,309.2258954925379,0,0,0,,,
,288.78773264907136,0,309.92000524672994,1,0,0,,,
,289.4345136852395,0,310.6141150009219,0,1,0,,,
,290.08129472140763,0,311.3082247551139,0,0,0,,,
,290.72807575757577,0,312.0023345093059,0,0,0,,,
,291.3748567937439,0,312.69644426349794,0,0,1,,,
,292.02163782991204,0,313.39055401768996,0,0,0,,,
,292.6684188660802,0,314.08466377188194,1,0,0,,,
