event no, total energy (keV), E frequency, momentum component (keV), x frequency, y frequency, z frequency, particles per run, runs per simulation, restricted momentum direction
97042725,24.25428885630499,0,28.133648917280233,0,2,1,,,
127201266,24.901069892473117,0,28.883879555074373,1,1,3,,,
127201266,25.547850928641253,2,29.634110192868512,1,1,0,,,
127201266,26.19463196480939,1,30.38434083066265,1,2,1,,,
140605456,26.841413000977518,0,31.13457146845679,1,3,0,,,
140605456,27.488194037145654,1,31.88480210625093,0,2,0,,,
140605456,28.134975073313782,0,32.63503274404508,1,2,0,,,
178558563,28.78175610948192,0,33.38526338183921,2,2,1,,,
178558563,29.42853714565005,0,34.135494019633356,0,1,0,,,
178558563,30.075318181818183,1,34.88572465742749,2,3,3,,,
178558563,30.72209921798632,1,35.635955295221635,0,0,0,,,
183805365,31.368880254154448,0,36.38618593301577,0,4,2,,,
183805365,32.01566129032258,0,37.136416570809914,1,1,0,,,
183926419,32.66244232649072,2,37.886647208604046,0,1,0,,,
183926419,33.30922336265885,0,38.63687784639819,1,1,0,,,
184649030,33.95600439882698,1,39.387108484192325,0,1,0,,,
184649030,34.60278543499511,1,40.13733912198647,1,1,0,,,
190815360,35.24956647116325,0,40.887569759780604,1,1,0,,,
190815360,35.896347507331384,0,41.63780039757475,0,2,1,,,
190815360,36.54312854349951,0,42.38803103536888,0,3,1,,,
190815360,37.18990957966764,1,43.13826167316303,0,0,0,,,
190815360,37.83669061583578,1,43.88849231095716,2,1,0,,,
190815360,38.483471652003914,0,44.63872294875131,0,4,1,,,
190815360,39.13025268817205,0,45.38895358654544,2,0,1,,,
190815360,39.77703372434018,1,46.13918422433959,2,0,0,,,
191939588,40.42381476050831,2,46.88941486213372,0,4,0,,,
195674057,41.07059579667644,0,47.639645499927866,0,0,1,,,
195674057,41.71737683284458,1,48.389876137722,0,1,1,,,
15254576,42.364157869012715,0,49.140106775516145,2,3,2,,,
15254576,43.01093890518084,1,49.89033741331028,1,1,1,,,
15254576,43.65771994134897,1,50.640568051104424,1,2,0,,,
15254576,44.30450097751711,1,51.390798688898556,2,1,0,,,
17814379,44.951282013685244,0,52.1410293266927,0,2,1,,,
17814379,45.59806304985338,0,52.891259964486835,0,1,0,,,
24641447,46.24484408602151,0,53.64149060228098,1,2,0,,,
24641447,46.89162512218964,0,54.391721240075114,0,1,2,,,
26484991,47.53840615835777,2,55.14195187786926,0,1,0,,,
26484991,48.18518719452591,0,55.89218251566339,0,1,0,,,
26484991,48.831968230694045,3,56.64241315345754,4,0,0,,,
26484991,49.478749266862174,1,57.39264379125167,0,0,0,,,
28524034,50.1255303030303,0,58.14287442904582,1,2,1,,,
28524034,50.77231133919844,1,58.89310506683995,1,1,0,,,
28524034,51.419092375366574,1,59.6433357046341,0,1,0,,,
28524034,52.06587341153471,0,60.39356634242823,0,0,0,,,
28524034,52.71265444770284,0,61.143796980222376,0,1,1,,,
28524034,53.35943548387097,1,61.89402761801651,0,0,0,,,
30361748,54.006216520039104,1,62.644258255810655,0,1,1,,,
30361748,54.65299755620724,2,63.39448889360479,2,1,0,,,
30361748,55.29977859237537,1,64.14471953139893,1,0,0,,,
44167260,55.946559628543504,0,64.89495016919307,0,0,0,,,
44167260,56.59334066471163,2,65.64518080698721,0,1,0,,,
44167260,57.24012170087977,0,66.39541144478136,0,1,0,,,
44167260,57.886902737047905,3,67.14564208257549,1,2,0,,,
48283899,58.53368377321603,2,67.89587272036962,0,2,1,,,
48283899,59.18046480938417,1,68.64610335816377,2,4,0,,,
48283899,59.8272458455523,1,69.39633399595792,0,0,0,,,
48283899,60.474026881720434,1,70.14656463375205,0,1,1,,,
77856981,61.12080791788857,1,70.89679527154618,0,1,1,,,
77856981,61.7675889540567,0,71.64702590934033,1,0,0,,,
77856981,62.414369990224834,1,72.39725654713448,0,0,0,,,
77856981,63.06115102639296,1,73.14748718492861,0,2,1,,,
83371140,63.7079320625611,0,73.89771782272274,0,1,0,,,
83371140,64.35471309872923,0,74.64794846051689,0,0,0,,,
95486512,65.00149413489737,1,75.39817909831103,0,1,0,,,
95486512,65.64827517106549,0,76.14840973610517,0,2,0,,,
98007629,66.29505620723363,0,76.8986403738993,0,2,3,,,
98007629,66.94183724340176,0,77.64887101169344,0,0,0,,,
98007629,67.5886182795699,0,78.39910164948759,1,1,2,,,
98007629,68.23539931573802,0,79.14933228728172,0,1,0,,,
107667400,68.88218035190616,0,79.89956292507586,0,2,0,,,
107667400,69.5289613880743,0,80.64979356287,1,1,0,,,
114147044,70.17574242424243,0,81.40002420066415,0,0,1,,,
114147044,70.82252346041057,1,82.15025483845828,3,1,0,,,
114147044,71.4693044965787,0,82.90048547625241,1,0,1,,,
114147044,72.11608553274682,1,83.65071611404656,2,1,1,,,
117303438,72.76286656891496,0,84.4009467518407,1,0,1,,,
117303438,73.4096476050831,2,85.15117738963484,1,0,1,,,
119260800,74.05642864125123,1,85.90140802742897,0,0,0,,,
119260800,74.70320967741935,0,86.65163866522312,1,0,1,,,
119260800,75.34999071358749,2,87.40186930301726,0,1,0,,,
119260800,75.99677174975562,0,88.1520999408114,1,0,0,,,
132253622,76.64355278592376,0,88.90233057860553,0,0,0,,,
132253622,77.2903338220919,1,89.65256121639968,2,0,1,,,
132253622,77.93711485826003,0,90.40279185419382,2,0,2,,,
132253622,78.58389589442815,2,91.15302249198795,1,0,1,,,
132253622,79.23067693059629,0,91.90325312978209,1,0,0,,,
132253622,79.87745796676442,2,92.65348376757623,0,1,2,,,
132253622,80.52423900293256,1,93.40371440537038,1,0,0,,,
134972401,81.17102003910068,2,94.15394504316451,1,1,1,,,
134972401,81.81780107526882,0,94.90417568095864,0,0,0,,,
134972401,82.46458211143695,1,95.65440631875279,0,3,1,,,
134972401,83.11136314760509,0,96.40463695654694,1,3,0,,,
134972401,83.75814418377323,1,97.15486759434108,0,0,1,,,
134972401,84.40492521994136,1,97.90509823213522,0,0,0,,,
150009819,85.05170625610948,0,98.65532886992935,1,0,0,,,
150009819,85.69848729227762,1,99.4055595077235,0,0,0,,,
150009819,86.34526832844575,0,100.15579014551764,1,0,0,,,
150009819,86.99204936461389,0,100.90602078331177,0,0,0,,,
150009819,87.63883040078201,0,101.6562514211059,1,0,0,,,
150009819,88.28561143695015,0,102.40648205890005,0,1,2,,,
152566910,88.93239247311828,1,103.1567126966942,1,1,0,,,
152566910,89.57917350928642,1,103.90694333448833,0,0,2,,,
152566910,90.22595454545456,0,104.65717397228246,1,0,0,,,
152566910,90.87273558162269,1,105.40740461007661,0,1,2,,,
152566910,91.51951661779081,1,106.15763524787076,0,0,0,,,
152566910,92.16629765395895,2,106.90786588566489,0,0,2,,,
6166198,92.81307869012709,0,107.65809652345902,1,0,0,,,
6166198,93.45985972629522,1,108.40832716125317,1,1,2,,,
8967491,94.10664076246334,2,109.15855779904732,0,1,0,,,
20485229,94.75342179863148,0,109.90878843684145,1,2,1,,,
20485229,95.40020283479961,0,110.65901907463558,1,1,3,,,
20485229,96.04698387096775,0,111.40924971242973,0,1,1,,,
47721050,96.69376490713589,2,112.15948035022387,2,1,0,,,
47721050,97.34054594330402,0,112.909710988018,1,1,0,,,
47721050,97.98732697947214,0,113.65994162581214,0,0,1,,,
47721050,98.63410801564028,1,114.41017226360628,1,0,1,,,
50882998,99.28088905180842,0,115.16040290140043,0,0,0,,,
50882998,99.92767008797655,0,115.91063353919456,1,1,0,,,
50882998,100.57445112414467,0,116.6608641769887,2,0,2,,,
50882998,101.22123216031281,1,117.41109481478284,0,1,0,,,
50882998,101.86801319648094,0,118.16132545257699,0,0,1,,,
74382680,102.51479423264908,4,118.91155609037112,2,0,0,,,
74382680,103.16157526881722,1,119.66178672816525,0,0,0,,,
74382680,103.80835630498535,4,120.4120173659594,0,1,1,,,
80742763,104.45513734115347,1,121.16224800375355,0,1,1,,,
80742763,105.10191837732161,1,121.91247864154768,0,0,0,,,
80742763,105.74869941348975,2,122.66270927934181,1,0,0,,,
80742763,106.39548044965787,0,123.41293991713596,0,0,2,,,
80742763,107.042261485826,1,124.1631705549301,0,0,0,,,
80742763,107.68904252199414,1,124.91340119272424,0,1,3,,,
83264042,108.33582355816228,1,125.66363183051837,0,2,1,,,
83264042,108.98260459433041,0,126.41386246831252,0,1,0,,,
83264042,109.62938563049855,2,127.16409310610666,0,3,0,,,
83264042,110.27616666666667,3,127.9143237439008,0,0,0,,,
96772437,110.9229477028348,2,128.66455438169493,2,0,0,,,
96772437,111.56972873900294,2,129.41478501948907,1,2,0,,,
111962446,112.21650977517108,0,130.16501565728322,0,0,1,,,
111962446,112.8632908113392,0,130.91524629507734,1,2,0,,,
119395761,113.51007184750733,2,131.6654769328715,1,1,2,,,
119395761,114.15685288367547,3,132.41570757066563,0,1,0,,,
119953822,114.8036339198436,0,133.16593820845975,0,2,0,,,
119953822,115.45041495601174,1,133.91616884625392,0,0,0,,,
119953822,116.09719599217988,0,134.66639948404804,1,0,0,,,
119953822,116.743977028348,2,135.4166301218422,1,0,1,,,
119953822,117.39075806451613,3,136.16686075963634,1,1,2,,,
119953822,118.03753910068427,0,136.91709139743045,0,0,1,,,
129589926,118.6843201368524,0,137.66732203522463,0,0,1,,,
145699844,119.33110117302053,0,138.41755267301875,0,0,0,,,
185497284,119.97788220918866,1,139.16778331081287,0,1,2,,,
185497284,120.6246632453568,0,139.91801394860704,1,0,1,,,
185497284,121.27144428152494,0,140.66824458640116,0,0,0,,,
185497284,121.91822531769307,1,141.4184752241953,0,0,1,,,
185497284,122.56500635386121,2,142.16870586198945,1,0,0,,,
185497284,123.21178739002933,3,142.91893649978357,0,0,2,,,
197931109,123.85856842619746,1,143.66916713757774,0,0,0,,,
197931109,124.5053494623656,0,144.41939777537186,0,0,1,,,
485195,125.15213049853374,1,145.169628413166,1,1,2,,,
485195,125.79891153470186,1,145.91985905096016,1,0,0,,,
1001258,126.44569257087,2,146.67008968875427,0,1,0,,,
1001258,127.09247360703813,1,147.42032032654845,1,1,0,,,
1001258,127.73925464320627,0,148.17055096434257,1,2,1,,,
1001258,128.3860356793744,1,148.92078160213669,0,0,0,,,
1001258,129.03281671554254,2,149.67101223993086,0,0,1,,,
8565342,129.67959775171067,1,150.42124287772498,0,0,0,,,
8565342,130.3263787878788,0,151.17147351551912,0,0,0,,,
20731832,130.97315982404692,0,151.92170415331327,0,0,0,,,
20731832,131.61994086021505,0,152.6719347911074,0,4,3,,,
20731832,132.2667218963832,1,153.42216542890156,0,0,1,,,
23853567,132.91350293255132,0,154.17239606669568,1,1,2,,,
23853567,133.56028396871946,0,154.9226267044898,1,1,1,,,
23853567,134.2070650048876,2,155.67285734228398,1,1,1,,,
39394584,134.85384604105573,2,156.4230879800781,2,0,0,,,
39394584,135.50062707722387,4,157.17331861787224,0,0,1,,,
44870287,136.147408113392,2,157.9235492556664,1,0,0,,,
44870287,136.7941891495601,3,158.6737798934605,1,1,2,,,
64416724,137.44097018572825,2,159.42401053125468,0,0,1,,,
64416724,138.08775122189638,1,160.1742411690488,0,1,1,,,
64416724,138.73453225806452,1,160.92447180684292,1,0,0,,,
64416724,139.38131329423265,2,161.6747024446371,2,0,1,,,
93204486,140.0280943304008,2,162.4249330824312,1,0,1,,,
93204486,140.67487536656893,1,163.17516372022536,0,0,1,,,
115295167,141.32165640273706,2,163.9253943580195,0,0,0,,,
115295167,141.9684374389052,1,164.67562499581362,0,2,0,,,
162624108,142.61521847507333,1,165.4258556336078,0,0,1,,,
162624108,143.26199951124147,2,166.1760862714019,1,0,0,,,
170003822,143.90878054740958,2,166.92631690919603,0,1,1,,,
170003822,144.5555615835777,2,167.6765475469902,0,1,0,,,
170003822,145.20234261974585,1,168.42677818478433,0,0,0,,,
170003822,145.84912365591398,0,169.17700882257847,1,0,1,,,
190589403,146.49590469208212,1,169.92723946037262,0,0,1,,,
190589403,147.14268572825026,2,170.67747009816674,1,0,0,,,
190589403,147.7894667644184,1,171.4277007359609,2,0,1,,,
190589403,148.43624780058653,2,172.17793137375503,0,1,1,,,
6472451,149.08302883675466,0,172.92816201154915,0,0,1,,,
6472451,149.72980987292277,1,173.67839264934332,1,0,1,,,
6472451,150.3765909090909,1,174.42862328713744,1,1,2,,,
6472451,151.02337194525904,0,175.1788539249316,0,0,2,,,
6472451,151.67015298142718,2,175.92908456272573,0,0,0,,,
10392121,152.31693401759532,2,176.67931520051985,1,0,1,,,
10392121,152.96371505376345,3,177.42954583831403,0,0,1,,,
12311004,153.6104960899316,0,178.17977647610815,1,2,0,,,
12311004,154.25727712609972,1,178.93000711390226,2,0,1,,,
12311004,154.90405816226786,0,179.68023775169644,0,0,1,,,
20434630,155.550839198436,3,180.43046838949056,1,1,1,,,
20434630,156.19762023460413,2,181.1806990272847,0,0,0,,,
21674228,156.84440127077224,2,181.93092966507885,1,0,0,,,
21674228,157.49118230694037,1,182.68116030287297,1,0,1,,,
21674228,158.1379633431085,0,183.43139094066714,0,0,1,,,
21674228,158.78474437927665,2,184.18162157846126,0,0,1,,,
21674228,159.43152541544478,2,184.93185221625538,0,0,2,,,
21674228,160.07830645161292,0,185.68208285404955,1,1,0,,,
21674228,160.72508748778105,0,186.43231349184367,1,0,0,,,
23794724,161.3718685239492,1,187.18254412963782,1,0,0,,,
23794724,162.01864956011732,3,187.93277476743197,0,1,0,,,
40994286,162.66543059628543,2,188.68300540522608,1,0,0,,,
40994286,163.31221163245357,0,189.43323604302026,0,1,0,,,
45006072,163.9589926686217,0,190.18346668081438,0,1,1,,,
45006072,164.60577370478984,0,190.9336973186085,0,0,0,,,
45006072,165.25255474095798,0,191.68392795640267,0,0,2,,,
45006072,165.8993357771261,2,192.4341585941968,0,2,3,,,
46408730,166.54611681329425,0,193.18438923199096,1,0,0,,,
46408730,167.19289784946238,2,193.93461986978508,0,1,2,,,
46408730,167.83967888563052,0,194.6848505075792,1,0,2,,,
46408730,168.48645992179866,0,195.43508114537337,0,0,0,,,
48568188,169.13324095796676,1,196.1853117831675,0,1,0,,,
48568188,169.7800219941349,0,196.93554242096164,0,0,0,,,
48568188,170.42680303030303,2,197.68577305875579,0,0,1,,,
48568188,171.07358406647117,1,198.4360036965499,0,1,0,,,
63343645,171.7203651026393,1,199.18623433434408,0,0,1,,,
63343645,172.36714613880744,0,199.9364649721382,0,0,1,,,
63382910,173.01392717497558,1,200.68669560993231,1,0,0,,,
63382910,173.6607082111437,3,201.4369262477265,0,1,0,,,
78427188,174.30748924731185,0,202.1871568855206,1,0,1,,,
78427188,174.95427028347996,1,202.93738752331475,0,0,1,,,
78427188,175.6010513196481,2,203.6876181611089,0,0,2,,,
78427188,176.24783235581623,1,204.43784879890302,0,1,0,,,
78427188,176.89461339198436,3,205.1880794366972,0,1,0,,,
78427188,177.5413944281525,1,205.9383100744913,0,0,0,,,
78427188,178.18817546432064,2,206.68854071228543,0,0,0,,,
78427188,178.83495650048877,1,207.4387713500796,0,0,0,,,
78427188,179.4817375366569,0,208.18900198787372,0,0,0,,,
84665647,180.12851857282504,2,208.93923262566787,0,1,0,,,
84665647,180.77529960899318,0,209.68946326346202,0,2,1,,,
90026709,181.42208064516132,1,210.43969390125613,0,0,0,,,
90026709,182.06886168132942,0,211.1899245390503,0,0,0,,,
90026709,182.71564271749756,1,211.94015517684443,0,0,0,,,
90026709,183.3624237536657,2,212.69038581463855,0,0,1,,,
90474833,184.00920478983383,0,213.44061645243272,1,0,1,,,
90474833,184.65598582600197,1,214.19084709022684,0,0,0,,,
117121861,185.3027668621701,2,214.94107772802099,0,0,1,,,
117121861,185.94954789833824,1,215.69130836581513,0,0,0,,,
117121861,186.59632893450637,0,216.44153900360925,1,0,1,,,
117240683,187.2431099706745,3,217.19176964140343,0,0,4,,,
117240683,187.88989100684262,1,217.94200027919754,0,0,0,,,
117240683,188.53667204301075,1,218.69223091699166,0,0,2,,,
117240683,189.1834530791789,2,219.44246155478584,0,0,0,,,
122795698,189.83023411534703,2,220.19269219257995,0,0,0,,,
122795698,190.47701515151516,0,220.9429228303741,0,0,2,,,
122795698,191.1237961876833,2,221.69315346816825,0,0,0,,,
122795698,191.77057722385143,0,222.44338410596237,1,0,1,,,
134321340,192.41735826001957,1,223.19361474375654,0,0,0,,,
134321340,193.0641392961877,1,223.94384538155066,0,1,4,,,
144002647,193.71092033235584,0,224.69407601934478,0,2,0,,,
144002647,194.35770136852398,1,225.44430665713895,0,3,0,,,
144002647,195.00448240469208,1,226.19453729493307,0,0,0,,,
149601911,195.65126344086022,1,226.94476793272722,0,0,0,,,
149601911,196.29804447702836,0,227.69499857052136,0,0,1,,,
149601911,196.9448255131965,0,228.44522920831548,0,0,3,,,
149601911,197.59160654936463,1,229.19545984610966,0,1,1,,,
149601911,198.23838758553276,1,229.94569048390377,0,0,0,,,
149601911,198.8851686217009,1,230.6959211216979,0,0,1,,,
163451923,199.53194965786903,0,231.44615175949207,1,0,1,,,
163451923,200.17873069403717,1,232.1963823972862,0,0,3,,,
163571934,200.82551173020528,1,232.94661303508033,0,0,0,,,
167262021,201.4722927663734,0,233.69684367287448,0,0,1,,,
167262021,202.11907380254155,0,234.4470743106686,0,0,0,,,
189700564,202.76585483870969,2,235.19730494846277,0,0,1,,,
189700564,203.41263587487782,2,235.9475355862569,0,0,0,,,
195863242,204.05941691104596,2,236.697766224051,0,0,2,,,
195863242,204.7061979472141,0,237.44799686184518,0,0,2,,,
195863242,205.35297898338223,0,238.1982274996393,0,0,0,,,
195863242,205.99976001955037,1,238.94845813743345,0,0,2,,,
5092964,206.6465410557185,1,239.6986887752276,2,0,2,,,
5092964,207.29332209188664,0,240.4489194130217,1,0,1,,,
27155272,207.94010312805474,0,241.1991500508159,0,0,0,,,
27155272,208.58688416422288,6,241.94938068861,0,0,1,,,
40627568,209.23366520039102,0,242.69961132640415,2,0,2,,,
40627568,209.88044623655915,4,243.4498419641983,0,1,0,,,
62490824,210.5272272727273,1,244.20007260199242,1,0,0,,,
62490824,211.17400830889542,1,244.9503032397866,0,0,2,,,
83034696,211.82078934506356,2,245.7005338775807,0,0,3,,,
83034696,212.4675703812317,1,246.45076451537483,0,0,2,,,
86312152,213.1143514173998,0,247.200995153169,0,0,0,,,
86312152,213.76113245356794,0,247.95122579096312,0,0,3,,,
86312152,214.40791348973607,0,248.70145642875727,0,0,0,,,
86312152,215.0546945259042,2,249.45168706655141,0,0,1,,,
86312152,215.70147556207235,0,250.20191770434553,0,0,1,,,
86312152,216.34825659824048,1,250.9521483421397,0,0,3,,,
106062259,216.99503763440862,0,251.70237897993383,0,0,3,,,
106062259,217.64181867057675,2,252.45260961772794,0,0,0,,,
110412791,218.2885997067449,1,253.20284025552212,0,0,0,,,
110412791,218.93538074291303,2,253.95307089331624,0,0,3,,,
130969958,219.58216177908116,0,254.70330153111038,0,0,3,,,
130969958,220.22894281524927,1,255.45353216890453,0,0,4,,,
132525215,220.8757238514174,4,256.20376280669865,0,0,2,,,
132525215,221.52250488758554,1,256.95399344449277,0,1,3,,,
132525215,222.16928592375368,1,257.70422408228694,0,1,2,,,
146230449,222.8160669599218,4,258.4544547200811,0,1,5,,,
146230449,223.46284799608995,1,259.2046853578752,0,0,4,,,
146230449,224.10962903225808,3,259.95491599566935,0,0,5,,,
146230449,224.75641006842622,1,260.7051466334635,0,0,1,,,
146230449,225.40319110459436,1,261.45537727125765,1,0,2,,,
146230449,226.04997214076246,6,262.20560790905176,0,0,4,,,
149634741,226.6967531769306,1,262.95583854684594,1,0,3,,,
149634741,227.34353421309874,2,263.70606918464006,0,0,4,,,
178522101,227.99031524926687,0,264.4562998224342,1,0,2,,,
178522101,228.637096285435,0,265.20653046022835,0,0,6,,,
178522101,229.28387732160314,4,265.95676109802247,0,0,2,,,
178522101,229.93065835777128,4,266.7069917358166,0,0,2,,,
179561457,230.57743939393941,0,267.45722237361076,0,1,2,,,
179561457,231.22422043010755,3,268.20745301140494,0,1,5,,,
311418,231.8710014662757,3,268.957683649199,0,1,1,,,
311418,232.51778250244382,2,269.7079142869932,0,0,2,,,
311418,233.16456353861193,3,270.45814492478735,0,0,0,,,
311418,233.81134457478007,0,271.2083755625814,0,0,4,,,
41055887,234.4581256109482,0,271.9586062003756,0,0,0,,,
41055887,235.10490664711634,0,272.70883683816976,0,0,4,,,
43498889,235.75168768328447,2,273.4590674759639,0,1,1,,,
43498889,236.3984687194526,1,274.209298113758,1,0,3,,,
43979411,237.04524975562074,1,274.95952875155217,2,0,0,,,
43979411,237.69203079178888,0,275.7097593893463,0,0,0,,,
43979411,238.33881182795702,1,276.4599900271404,0,0,2,,,
43979411,238.98559286412512,0,277.2102206649346,0,0,0,,,
71927698,239.63237390029326,0,277.9604513027287,0,1,1,,,
71927698,240.2791549364614,1,278.7106819405228,0,0,2,,,
71927698,240.92593597262953,1,279.460912578317,0,0,0,,,
71927698,241.57271700879767,1,280.21114321611117,0,0,2,,,
71927698,242.2194980449658,1,280.96137385390523,0,0,0,,,
71927698,242.86627908113394,0,281.7116044916994,0,0,0,,,
78558622,243.51306011730208,3,282.4618351294936,0,0,0,,,
78558622,244.1598411534702,1,283.21206576728764,0,0,0,,,
78603990,244.80662218963835,0,283.9622964050818,0,0,0,,,
78603990,245.45340322580648,0,284.712527042876,1,0,0,,,
78603990,246.1001842619746,1,285.4627576806701,1,0,0,,,
78603990,246.74696529814273,0,286.2129883184642,0,1,0,,,
78603990,247.39374633431086,0,286.9632189562584,0,0,2,,,
84683012,248.040527370479,1,287.7134495940525,0,0,0,,,
84683012,248.68730840664713,1,288.46368023184664,1,0,0,,,
91757776,249.33408944281527,0,289.2139108696408,0,1,0,,,
91757776,249.9808704789834,1,289.964141507435,0,0,1,,,
93716418,250.62765151515154,1,290.71437214522905,0,0,1,,,
95230686,251.27443255131965,1,291.4646027830232,0,0,0,,,
114627261,251.92121358748778,3,292.2148334208174,0,0,2,,,
114627261,252.56799462365592,3,292.96506405861146,0,0,0,,,
114627261,253.21477565982406,1,293.71529469640564,0,0,1,,,
114627261,253.8615566959922,3,294.4655253341998,0,0,1,,,
114627261,254.50833773216033,1,295.21575597199393,0,0,0,,,
115268174,255.15511876832846,2,295.96598660978805,0,0,1,,,
115268174,255.8018998044966,5,296.7162172475822,0,0,0,,,
115268174,256.44868084066474,0,297.46644788537634,0,0,0,,,
115268174,257.09546187683287,3,298.21667852317046,1,0,1,,,
115268174,257.742242913001,2,298.96690916096463,0,0,0,,,
115268174,258.38902394916914,4,299.71713979875875,0,0,1,,,
116949259,259.0358049853373,5,300.46737043655287,0,2,0,,,
116949259,259.6825860215054,5,301.21760107434704,0,0,1,,,
116949259,260.32936705767355,4,301.9678317121412,0,0,0,,,
116949259,260.97614809384163,2,302.7180623499353,0,0,0,,,
116949259,261.62292913000977,4,303.46829298772946,0,0,0,,,
116949259,262.2697101661779,4,304.21852362552363,0,0,2,,,
122669671,262.91649120234604,6,304.9687542633177,0,0,1,,,
122669671,263.5632722385142,1,305.71898490111187,0,0,0,,,
122669671,264.2100532746823,4,306.46921553890604,1,0,0,,,
122669671,264.85683431085045,3,307.21944617670016,0,0,0,,,
143901548,265.5036153470186,4,307.9696768144943,0,1,0,,,
143901548,266.1503963831867,7,308.71990745228845,0,0,0,,,
150492752,266.79717741935485,2,309.47013809008257,0,0,0,,,
150492752,267.443958455523,2,310.2203687278767,0,0,2,,,
150492752,268.0907394916911,1,310.97059936567086,1,0,0,,,
150492752,268.73752052785926,2,311.720830003465,0,0,1,,,
150492752,269.3843015640274,4,312.4710606412591,0,0,0,,,
150492752,270.03108260019553,1,313.2212912790533,1,0,1,,,
150492752,270.67786363636367,0,313.97152191684745,0,0,1,,,
150492752,271.3246446725318,3,314.7217525546415,0,0,2,,,
150492752,271.97142570869994,2,315.4719831924357,0,0,0,,,
158852038,272.6182067448681,0,316.22221383022986,0,0,0,,,
158852038,273.2649877810362,3,316.9724444680239,1,0,0,,,
158852038,273.91176881720435,1,317.7226751058181,1,1,0,,,
158852038,274.5585498533724,0,318.4729057436123,0,0,1,,,
174242686,275.20533088954056,1,319.2231363814064,0,0,0,,,
174242686,275.8521119257087,3,319.9733670192005,0,0,0,,,
174242686,276.49889296187683,0,320.7235976569947,0,0,0,,,
27948233,277.14567399804497,0,321.4738282947888,0,0,0,,,
27948233,277.7924550342131,0,322.2240589325829,0,2,1,,,
29062892,278.43923607038124,0,322.9742895703771,0,0,0,,,
29062892,279.0860171065494,1,323.7245202081712,0,1,0,,,
29062892,279.7327981427175,0,324.47475084596533,0,0,0,,,
29062892,280.37957917888565,0,325.2249814837595,0,0,0,,,
29062892,281.0263602150538,0,325.9752121215537,0,0,0,,,
29062892,281.6731412512219,0,326.72544275934774,0,0,1,,,
29062892,282.31992228739006,0,327.4756733971419,0,2,0,,,
47024302,282.9667033235582,2,328.2259040349361,0,2,0,,,
47024302,283.6134843597263,0,328.97613467273015,0,0,2,,,
51156327,284.26026539589446,0,329.72636531052433,0,1,0,,,
51156327,284.9070464320626,0,330.4765959483185,1,0,0,,,
51156327,285.55382746823074,0,331.2268265861126,0,0,1,,,
51156327,286.2006085043989,0,331.97705722390674,0,0,0,,,
51156327,286.84738954056695,0,332.7272878617009,0,0,0,,,
51156327,287.4941705767351,0,333.47751849949503,0,0,0,,,
59159373,288.1409516129032,2,334.22774913728915,0,0,0,,,
59159373,288.78773264907136,0,334.9779797750833,0,0,0,,,
67395794,289.4345136852395,0,335.72821041287744,0,1,1,,,
