event no, total energy (keV), E frequency, momentum component (keV), x frequency, y frequency, z frequency, particles per run, runs per simulation, restricted momentum direction
42433764,39.77703372434018,1,59.594289061156964,2,2,3,,,
47273076,40.42381476050831,2,60.563301891419684,1,4,1,,,
47273076,41.07059579667644,0,61.5323147216824,3,3,1,,,
47273076,41.71737683284458,0,62.50132755194511,5,1,1,,,
47273076,42.364157869012715,2,63.47034038220782,0,5,4,,,
47273076,43.01093890518084,1,64.43935321247054,8,3,4,,,
52082736,43.65771994134897,1,65.40836604273326,0,3,1,,,
52082736,44.30450097751711,4,66.37737887299596,2,6,0,,,
53928516,44.951282013685244,2,67.34639170325869,4,5,1,,,
53928516,45.59806304985338,0,68.31540453352139,1,6,0,,,
53928516,46.24484408602151,2,69.28441736378412,0,3,3,,,
63743821,46.89162512218964,3,70.25343019404684,4,5,2,,,
63743821,47.53840615835777,0,71.22244302430954,4,3,3,,,
63743821,48.18518719452591,1,72.19145585457227,3,7,3,,,
65943353,48.831968230694045,2,73.16046868483497,3,3,3,,,
65943353,49.478749266862174,2,74.1294815150977,7,7,6,,,
65943353,50.1255303030303,1,75.0984943453604,2,3,1,,,
66822159,50.77231133919844,2,76.06750717562312,0,3,2,,,
66822159,51.419092375366574,3,77.03652000588583,3,7,0,,,
66822159,52.06587341153471,0,78.00553283614855,3,4,3,,,
66822159,52.71265444770284,2,78.97454566641127,4,3,3,,,
66822159,53.35943548387097,2,79.94355849667397,1,1,2,,,
66822159,54.006216520039104,0,80.9125713269367,5,1,1,,,
66822159,54.65299755620724,3,81.8815841571994,4,1,4,,,
66822159,55.29977859237537,1,82.85059698746213,2,0,2,,,
66822159,55.946559628543504,1,83.81960981772484,8,8,2,,,
66822159,56.59334066471163,1,84.78862264798755,5,3,0,,,
67902941,57.24012170087977,1,85.75763547825028,1,4,2,,,
67902941,57.886902737047905,2,86.72664830851298,1,3,1,,,
72114070,58.53368377321603,3,87.6956611387757,0,3,1,,,
72114070,59.18046480938417,0,88.6646739690384,1,2,3,,,
72114070,59.8272458455523,2,89.63368679930113,2,3,0,,,
74474854,60.474026881720434,1,90.60269962956383,1,7,2,,,
75764999,61.12080791788857,0,91.57171245982656,0,0,3,,,
75764999,61.7675889540567,1,92.54072529008928,2,2,0,,,
75764999,62.414369990224834,0,93.50973812035198,2,3,2,,,
77362701,63.06115102639296,2,94.47875095061471,2,1,1,,,
77362701,63.7079320625611,1,95.44776378087741,1,4,1,,,
77362701,64.35471309872923,1,96.41677661114014,1,1,1,,,
77362701,65.00149413489737,3,97.38578944140284,1,3,4,,,
77362701,65.64827517106549,5,98.35480227166556,0,6,0,,,
77844465,66.29505620723363,2,99.32381510192829,4,3,0,,,
78041143,66.94183724340176,2,100.29282793219099,2,1,4,,,
78041143,67.5886182795699,0,101.26184076245372,5,0,2,,,
82333988,68.23539931573802,0,102.23085359271641,0,3,2,,,
87211322,68.88218035190616,0,103.19986642297914,0,0,2,,,
87211322,69.5289613880743,2,104.16887925324184,3,1,0,,,
87211322,70.17574242424243,0,105.13789208350457,4,2,4,,,
87294553,70.82252346041057,5,106.10690491376728,4,3,1,,,
87294553,71.4693044965787,4,107.07591774403,1,4,1,,,
87294553,72.11608553274682,1,108.04493057429272,2,2,2,,,
87294553,72.76286656891496,2,109.01394340455542,2,4,1,,,
88212493,73.4096476050831,2,109.98295623481815,3,4,3,,,
88731931,74.05642864125123,2,110.95196906508085,1,1,1,,,
88731931,74.70320967741935,0,111.92098189534357,2,2,0,,,
88731931,75.34999071358749,0,112.88999472560629,1,3,3,,,
88731931,75.99677174975562,0,113.859007555869,6,3,4,,,
92342194,76.64355278592376,3,114.82802038613173,2,2,2,,,
96032992,77.2903338220919,2,115.79703321639442,5,8,3,,,
96032992,77.93711485826003,1,116.76604604665715,2,5,0,,,
96032992,78.58389589442815,2,117.73505887691985,1,0,1,,,
96032992,79.23067693059629,2,118.70407170718258,1,5,3,,,
96032992,79.87745796676442,1,119.67308453744528,2,5,2,,,
98468325,80.52423900293256,1,120.642097367708,2,0,1,,,
98468325,81.17102003910068,3,121.61111019797073,1,1,3,,,
98468325,81.81780107526882,2,122.58012302823343,1,3,1,,,
98468325,82.46458211143695,2,123.54913585849616,3,1,1,,,
98468325,83.11136314760509,2,124.51814868875886,2,3,3,,,
98509797,83.75814418377323,3,125.48716151902158,3,6,0,,,
98509797,84.40492521994136,1,126.45617434928428,2,2,0,,,
98509797,85.05170625610948,2,127.42518717954701,2,4,2,,,
104470360,85.69848729227762,0,128.3942000098097,3,4,1,,,
104470360,86.34526832844575,1,129.36321284007244,4,5,2,,,
104470360,86.99204936461389,3,130.33222567033516,1,2,3,,,
105874926,87.63883040078201,2,131.30123850059786,2,3,3,,,
105874926,88.28561143695015,2,132.2702513308606,1,0,1,,,
105874926,88.93239247311828,1,133.2392641611233,4,2,5,,,
105874926,89.57917350928642,4,134.20827699138601,1,3,2,,,
105874926,90.22595454545456,2,135.17728982164874,2,3,3,,,
105874926,90.87273558162269,2,136.14630265191144,2,2,2,,,
105874926,91.51951661779081,2,137.11531548217414,0,2,2,,,
105874926,92.16629765395895,1,138.08432831243687,0,3,3,,,
108392795,92.81307869012709,1,139.0533411426996,3,2,0,,,
108392795,93.45985972629522,5,140.02235397296232,3,5,3,,,
108392795,94.10664076246334,2,140.99136680322502,4,3,1,,,
108392795,94.75342179863148,0,141.96037963348772,0,1,1,,,
108392795,95.40020283479961,1,142.92939246375045,3,1,0,,,
108392795,96.04698387096775,2,143.89840529401317,1,1,1,,,
108392795,96.69376490713589,1,144.86741812427587,1,4,3,,,
108392795,97.34054594330402,1,145.8364309545386,3,1,3,,,
108392795,97.98732697947214,1,146.8054437848013,0,1,0,,,
112230993,98.63410801564028,2,147.77445661506403,1,1,2,,,
112230993,99.28088905180842,4,148.74346944532675,1,3,0,,,
119841564,99.92767008797655,0,149.71248227558945,1,2,4,,,
119841564,100.57445112414467,3,150.68149510585215,2,1,2,,,
122235329,101.22123216031281,1,151.65050793611488,4,3,1,,,
122235329,101.86801319648094,0,152.6195207663776,3,0,1,,,
131583652,102.51479423264908,0,153.5885335966403,0,1,1,,,
133509248,103.16157526881722,2,154.55754642690303,5,3,2,,,
133509248,103.80835630498535,4,155.52655925716573,2,1,0,,,
147168106,104.45513734115347,4,156.49557208742846,2,2,1,,,
147168106,105.10191837732161,1,157.46458491769118,2,3,2,,,
147168106,105.74869941348975,4,158.43359774795388,1,1,1,,,
147168106,106.39548044965787,2,159.40261057821658,1,3,1,,,
154050430,107.042261485826,1,160.3716234084793,1,1,2,,,
154050430,107.68904252199414,2,161.34063623874204,1,0,2,,,
154050430,108.33582355816228,1,162.30964906900476,1,1,3,,,
154050430,108.98260459433041,3,163.27866189926746,2,2,4,,,
154050430,109.62938563049855,5,164.24767472953016,2,3,0,,,
154050430,110.27616666666667,0,165.2166875597929,1,1,1,,,
154690109,110.9229477028348,0,166.18570039005562,4,0,4,,,
154690109,111.56972873900294,3,167.1547132203183,0,2,2,,,
154690109,112.21650977517108,1,168.12372605058104,3,0,1,,,
154690109,112.8632908113392,3,169.09273888084374,1,5,1,,,
154690109,113.51007184750733,2,170.06175171110647,2,4,2,,,
154690109,114.15685288367547,2,171.0307645413692,0,1,1,,,
154690109,114.8036339198436,2,171.9997773716319,3,2,1,,,
154690109,115.45041495601174,1,172.9687902018946,3,0,5,,,
154690109,116.09719599217988,2,173.93780303215732,4,3,2,,,
154690109,116.743977028348,4,174.90681586242005,3,2,1,,,
154933906,117.39075806451613,4,175.87582869268277,0,0,0,,,
157292367,118.03753910068427,5,176.84484152294547,0,3,2,,,
157292367,118.6843201368524,4,177.81385435320817,3,2,3,,,
157292367,119.33110117302053,1,178.7828671834709,5,2,1,,,
157292367,119.97788220918866,1,179.75188001373363,0,1,2,,,
165554675,120.6246632453568,6,180.72089284399632,1,0,0,,,
165554675,121.27144428152494,2,181.68990567425902,1,1,2,,,
165554675,121.91822531769307,2,182.65891850452175,3,1,0,,,
166792146,122.56500635386121,2,183.62793133478448,3,2,1,,,
171400478,123.21178739002933,1,184.5969441650472,1,1,3,,,
173884914,123.85856842619746,2,185.5659569953099,1,0,2,,,
173884914,124.5053494623656,2,186.5349698255726,3,2,3,,,
173884914,125.15213049853374,1,187.50398265583533,2,1,2,,,
173884914,125.79891153470186,0,188.47299548609806,4,0,1,,,
173884914,126.44569257087,2,189.44200831636076,3,2,6,,,
173884914,127.09247360703813,2,190.41102114662348,3,0,2,,,
182365198,127.73925464320627,3,191.38003397688618,4,1,2,,,
182365198,128.3860356793744,3,192.3490468071489,1,1,0,,,
182365198,129.03281671554254,1,193.31805963741164,0,2,1,,,
182365198,129.67959775171067,2,194.28707246767434,2,5,1,,,
184571742,130.3263787878788,3,195.25608529793703,5,0,1,,,
184571742,130.97315982404692,2,196.22509812819976,4,1,1,,,
184571742,131.61994086021505,4,197.1941109584625,1,0,1,,,
184571742,132.2667218963832,2,198.16312378872522,3,3,2,,,
184571742,132.91350293255132,2,199.13213661898791,4,0,5,,,
184571742,133.56028396871946,1,200.1011494492506,1,1,0,,,
184571742,134.2070650048876,1,201.07016227951334,1,1,6,,,
184571742,134.85384604105573,3,202.03917510977607,3,2,6,,,
184731357,135.50062707722387,2,203.00818794003877,1,2,2,,,
184731357,136.147408113392,2,203.9772007703015,1,1,2,,,
184731357,136.7941891495601,3,204.9462136005642,1,1,0,,,
187540072,137.44097018572825,3,205.91522643082692,1,4,3,,,
187540072,138.08775122189638,4,206.88423926108965,1,1,2,,,
187540072,138.73453225806452,0,207.85325209135235,4,0,3,,,
187540072,139.38131329423265,3,208.82226492161504,1,0,3,,,
188546413,140.0280943304008,2,209.79127775187777,2,1,1,,,
188546413,140.67487536656893,4,210.7602905821405,1,3,1,,,
188546413,141.32165640273706,1,211.7293034124032,1,2,1,,,
188546413,141.9684374389052,0,212.69831624266592,5,3,3,,,
192027987,142.61521847507333,3,213.66732907292862,3,0,4,,,
192027987,143.26199951124147,2,214.63634190319135,0,1,2,,,
192027987,143.90878054740958,2,215.60535473345408,1,4,1,,,
192311317,144.5555615835777,4,216.57436756371678,1,2,2,,,
192311317,145.20234261974585,0,217.54338039397948,0,2,1,,,
192311317,145.84912365591398,1,218.5123932242422,1,1,0,,,
192311317,146.49590469208212,4,219.48140605450493,0,1,3,,,
195708848,147.14268572825026,2,220.45041888476766,2,1,0,,,
196793701,147.7894667644184,1,221.41943171503036,3,1,2,,,
196793701,148.43624780058653,2,222.38844454529305,0,1,1,,,
1924594,149.08302883675466,3,223.35745737555578,2,2,3,,,
1924594,149.72980987292277,1,224.3264702058185,2,2,2,,,
1924594,150.3765909090909,3,225.2954830360812,2,2,1,,,
1924594,151.02337194525904,1,226.26449586634394,2,1,4,,,
1924594,151.67015298142718,6,227.23350869660663,2,1,2,,,
1924594,152.31693401759532,1,228.20252152686936,1,1,0,,,
1924594,152.96371505376345,1,229.1715343571321,1,2,2,,,
1924594,153.6104960899316,4,230.1405471873948,2,2,4,,,
6360824,154.25727712609972,3,231.1095600176575,1,1,1,,,
6360824,154.90405816226786,4,232.0785728479202,2,2,0,,,
6360824,155.550839198436,0,233.04758567818294,2,1,0,,,
6360824,156.19762023460413,0,234.01659850844567,1,0,2,,,
6360824,156.84440127077224,4,234.98561133870837,2,0,1,,,
6360824,157.49118230694037,4,235.95462416897107,2,2,1,,,
6360824,158.1379633431085,2,236.9236369992338,2,3,1,,,
6360824,158.78474437927665,4,237.89264982949652,1,2,2,,,
9321615,159.43152541544478,3,238.86166265975922,1,0,0,,,
10448439,160.07830645161292,1,239.83067549002192,1,0,2,,,
10448439,160.72508748778105,2,240.79968832028464,2,1,3,,,
10448439,161.3718685239492,2,241.76870115054737,2,2,0,,,
12523117,162.01864956011732,3,242.7377139808101,1,0,1,,,
12523117,162.66543059628543,0,243.7067268110728,1,1,2,,,
12523117,163.31221163245357,3,244.6757396413355,3,2,1,,,
12523117,163.9589926686217,1,245.64475247159822,1,1,5,,,
12523117,164.60577370478984,3,246.61376530186095,2,2,1,,,
12523117,165.25255474095798,2,247.58277813212365,2,1,0,,,
12523117,165.8993357771261,3,248.55179096238638,2,4,0,,,
15642242,166.54611681329425,0,249.52080379264908,0,1,1,,,
16718423,167.19289784946238,7,250.4898166229118,0,0,0,,,
17874656,167.83967888563052,5,251.45882945317453,3,1,4,,,
17874656,168.48645992179866,3,252.42784228343723,2,5,2,,,
17874656,169.13324095796676,0,253.39685511369993,0,2,1,,,
17874656,169.7800219941349,2,254.36586794396266,1,2,0,,,
18073882,170.42680303030303,5,255.33488077422538,4,2,2,,,
18073882,171.07358406647117,2,256.3038936044881,3,1,2,,,
18073882,171.7203651026393,0,257.2729064347508,1,2,2,,,
22915505,172.36714613880744,6,258.2419192650135,2,1,5,,,
22915505,173.01392717497558,3,259.21093209527623,1,1,0,,,
22915505,173.6607082111437,5,260.17994492553896,0,3,3,,,
25678918,174.30748924731185,0,261.1489577558017,4,3,2,,,
27225050,174.95427028347996,3,262.11797058606436,0,0,3,,,
27225050,175.6010513196481,6,263.0869834163271,1,0,2,,,
27225050,176.24783235581623,2,264.0559962465898,0,1,0,,,
27225050,176.89461339198436,3,265.02500907685254,1,0,5,,,
27225050,177.5413944281525,2,265.9940219071152,1,2,1,,,
27225050,178.18817546432064,3,266.96303473737794,0,1,1,,,
28788516,178.83495650048877,2,267.93204756764067,2,3,2,,,
28788516,179.4817375366569,1,268.9010603979034,0,2,2,,,
28788516,180.12851857282504,2,269.8700732281661,0,0,0,,,
28788516,180.77529960899318,4,270.83908605842885,1,2,2,,,
28788516,181.42208064516132,2,271.8080988886915,2,2,0,,,
32153662,182.06886168132942,4,272.77711171895425,2,2,2,,,
32153662,182.71564271749756,1,273.746124549217,1,3,1,,,
32153662,183.3624237536657,2,274.71513737947964,0,1,2,,,
32153662,184.00920478983383,2,275.68415020974237,2,0,2,,,
32153662,184.65598582600197,4,276.6531630400051,1,0,3,,,
32153662,185.3027668621701,2,277.6221758702678,0,0,0,,,
34147389,185.94954789833824,1,278.59118870053055,0,2,1,,,
34147389,186.59632893450637,1,279.5602015307933,1,1,0,,,
34147389,187.2431099706745,0,280.52921436105595,2,0,0,,,
34147389,187.88989100684262,2,281.4982271913187,2,2,0,,,
34147389,188.53667204301075,2,282.4672400215814,0,0,1,,,
34147389,189.1834530791789,3,283.4362528518441,0,0,2,,,
36187289,189.83023411534703,4,284.4052656821068,2,0,1,,,
36187289,190.47701515151516,3,285.37427851236953,0,1,4,,,
36187289,191.1237961876833,1,286.34329134263226,2,1,3,,,
38149498,191.77057722385143,3,287.312304172895,2,1,0,,,
38149498,192.41735826001957,5,288.2813170031577,0,0,2,,,
38149498,193.0641392961877,0,289.2503298334204,0,2,1,,,
38149498,193.71092033235584,2,290.2193426636831,2,2,1,,,
38149498,194.35770136852398,5,291.18835549394583,0,1,1,,,
38149498,195.00448240469208,3,292.15736832420856,0,0,1,,,
42540943,195.65126344086022,3,293.12638115447123,0,1,1,,,
42540943,196.29804447702836,1,294.09539398473396,1,1,0,,,
46698829,196.9448255131965,0,295.0644068149967,0,0,1,,,
51215958,197.59160654936463,1,296.0334196452594,2,0,0,,,
51215958,198.23838758553276,6,297.00243247552214,0,1,1,,,
53740060,198.8851686217009,3,297.9714453057848,1,1,1,,,
53740060,199.53194965786903,2,298.94045813604754,0,0,4,,,
58970008,200.17873069403717,3,299.90947096631027,1,1,4,,,
64406189,200.82551173020528,2,300.878483796573,0,1,2,,,
64406189,201.4722927663734,2,301.84749662683566,0,0,0,,,
64406189,202.11907380254155,3,302.8165094570984,1,1,2,,,
71688929,202.76585483870969,2,303.7855222873611,4,1,0,,,
71688929,203.41263587487782,4,304.75453511762385,3,0,1,,,
71688929,204.05941691104596,2,305.7235479478866,0,0,3,,,
71688929,204.7061979472141,3,306.69256077814924,0,1,1,,,
73926564,205.35297898338223,5,307.66157360841197,1,2,1,,,
73926564,205.99976001955037,1,308.6305864386747,0,0,1,,,
73926564,206.6465410557185,1,309.5995992689374,2,0,2,,,
73926564,207.29332209188664,1,310.5686120992001,1,2,1,,,
81718397,207.94010312805474,1,311.5376249294628,2,1,2,,,
81718397,208.58688416422288,6,312.50663775972555,2,1,3,,,
81718397,209.23366520039102,3,313.4756505899883,1,1,1,,,
81718397,209.88044623655915,1,314.444663420251,1,1,2,,,
81718397,210.5272272727273,1,315.41367625051373,0,1,3,,,
81718397,211.17400830889542,0,316.3826890807764,0,0,0,,,
81718397,211.82078934506356,2,317.35170191103913,2,0,0,,,
81718397,212.4675703812317,2,318.32071474130186,0,0,1,,,
81718397,213.1143514173998,3,319.2897275715645,1,0,2,,,
81718397,213.76113245356794,0,320.25874040182725,0,1,2,,,
81718397,214.40791348973607,3,321.22775323209,0,1,0,,,
90596806,215.0546945259042,2,322.1967660623527,0,1,2,,,
90596806,215.70147556207235,1,323.16577889261544,1,0,1,,,
90596806,216.34825659824048,1,324.13479172287816,1,0,1,,,
91315115,216.99503763440862,2,325.10380455314083,1,1,3,,,
91315115,217.64181867057675,3,326.07281738340356,1,0,2,,,
91315115,218.2885997067449,5,327.0418302136663,2,1,1,,,
91315115,218.93538074291303,3,328.010843043929,0,0,5,,,
91315115,219.58216177908116,1,328.9798558741917,0,1,5,,,
91437264,220.22894281524927,1,329.9488687044544,0,0,4,,,
92236822,220.8757238514174,1,330.91788153471714,0,0,1,,,
92236822,221.52250488758554,0,331.88689436497987,0,0,2,,,
92236822,222.16928592375368,0,332.8559071952426,0,0,1,,,
95669778,222.8160669599218,2,333.82492002550526,1,1,2,,,
100062887,223.46284799608995,2,334.793932855768,0,0,2,,,
100062887,224.10962903225808,2,335.7629456860307,1,1,2,,,
101101791,224.75641006842622,3,336.73195851629345,0,0,2,,,
101101791,225.40319110459436,3,337.7009713465561,2,0,1,,,
101101791,226.04997214076246,1,338.66998417681884,0,0,3,,,
102464582,226.6967531769306,1,339.63899700708157,1,1,1,,,
102464582,227.34353421309874,1,340.6080098373443,1,0,1,,,
102464582,227.99031524926687,0,341.577022667607,1,0,4,,,
102464582,228.637096285435,0,342.5460354978697,0,0,2,,,
102464582,229.28387732160314,2,343.5150483281324,0,0,3,,,
102464582,229.93065835777128,2,344.48406115839515,0,0,1,,,
102464582,230.57743939393941,5,345.4530739886579,0,1,1,,,
102464582,231.22422043010755,3,346.42208681892055,0,0,0,,,
102464582,231.8710014662757,5,347.3910996491833,0,0,2,,,
102500322,232.51778250244382,1,348.360112479446,0,0,5,,,
106778539,233.16456353861193,2,349.32912530970873,0,0,2,,,
106778539,233.81134457478007,2,350.29813813997146,1,0,3,,,
109022334,234.4581256109482,0,351.2671509702342,0,0,2,,,
109022334,235.10490664711634,3,352.23616380049685,0,0,2,,,
109022334,235.75168768328447,1,353.2051766307596,1,0,1,,,
114173226,236.3984687194526,3,354.1741894610223,0,0,4,,,
114173226,237.04524975562074,0,355.143202291285,1,0,2,,,
114173226,237.69203079178888,1,356.1122151215477,0,0,4,,,
114173226,238.33881182795702,3,357.08122795181043,1,0,0,,,
116614352,238.98559286412512,0,358.05024078207316,0,0,1,,,
116614352,239.63237390029326,1,359.0192536123359,0,0,1,,,
116614352,240.2791549364614,2,359.9882664425986,0,1,1,,,
116614352,240.92593597262953,0,360.9572792728613,2,0,0,,,
117971304,241.57271700879767,2,361.926292103124,0,0,1,,,
117971304,242.2194980449658,5,362.89530493338674,0,1,5,,,
117971304,242.86627908113394,3,363.8643177636494,1,0,2,,,
117971304,243.51306011730208,2,364.83333059391214,0,0,1,,,
117971304,244.1598411534702,2,365.80234342417486,1,0,1,,,
122132691,244.80662218963835,0,366.7713562544376,1,0,3,,,
122132691,245.45340322580648,2,367.7403690847003,0,0,0,,,
122132691,246.1001842619746,2,368.70938191496305,1,0,2,,,
122132691,246.74696529814273,1,369.6783947452257,0,0,3,,,
122132691,247.39374633431086,2,370.64740757548844,0,0,0,,,
122132691,248.040527370479,3,371.61642040575117,0,1,2,,,
128206340,248.68730840664713,1,372.5854332360139,0,0,1,,,
128206340,249.33408944281527,1,373.55444606627657,0,1,1,,,
132605947,249.9808704789834,2,374.5234588965393,0,0,1,,,
132605947,250.62765151515154,6,375.492471726802,0,0,1,,,
133883286,251.27443255131965,3,376.46148455706475,0,0,0,,,
133883286,251.92121358748778,1,377.4304973873275,0,1,3,,,
133883286,252.56799462365592,3,378.39951021759015,0,1,3,,,
133883286,253.21477565982406,0,379.3685230478529,0,0,1,,,
133883286,253.8615566959922,2,380.3375358781156,0,0,6,,,
133883286,254.50833773216033,3,381.30654870837833,0,1,0,,,
141960235,255.15511876832846,1,382.275561538641,0,0,1,,,
147284484,255.8018998044966,4,383.2445743689037,1,1,4,,,
147284484,256.44868084066474,1,384.21358719916645,0,0,2,,,
149241978,257.09546187683287,1,385.1826000294292,0,1,0,,,
152236119,257.742242913001,2,386.1516128596919,1,0,3,,,
157318204,258.38902394916914,1,387.1206256899546,2,1,3,,,
162678700,259.0358049853373,1,388.0896385202173,1,0,1,,,
162678700,259.6825860215054,1,389.05865135048003,0,0,2,,,
162678700,260.32936705767355,0,390.02766418074276,1,0,1,,,
162958520,260.97614809384163,2,390.99667701100543,0,1,2,,,
162958520,261.62292913000977,3,391.96568984126816,0,0,3,,,
162958520,262.2697101661779,1,392.9347026715309,0,0,0,,,
162958520,262.91649120234604,2,393.9037155017936,1,0,2,,,
164076039,263.5632722385142,1,394.87272833205634,0,0,1,,,
164076039,264.2100532746823,0,395.84174116231907,2,0,3,,,
166641764,264.85683431085045,4,396.81075399258174,0,0,1,,,
166641764,265.5036153470186,2,397.77976682284446,0,0,1,,,
169159464,266.1503963831867,1,398.7487796531072,0,0,0,,,
171581585,266.79717741935485,1,399.71779248336986,1,0,4,,,
171581585,267.443958455523,0,400.6868053136326,0,0,1,,,
172143874,268.0907394916911,0,401.6558181438953,0,0,0,,,
172143874,268.73752052785926,3,402.62483097415804,0,0,1,,,
172143874,269.3843015640274,2,403.59384380442077,0,0,3,,,
172143874,270.03108260019553,4,404.5628566346835,1,0,1,,,
172143874,270.67786363636367,2,405.53186946494617,0,1,1,,,
172143874,271.3246446725318,1,406.5008822952089,1,0,0,,,
173023028,271.97142570869994,2,407.4698951254716,0,0,1,,,
173023028,272.6182067448681,2,408.43890795573435,0,0,1,,,
173023028,273.2649877810362,3,409.407920785997,0,0,1,,,
173023028,273.91176881720435,2,410.37693361625975,0,0,2,,,
173023028,274.5585498533724,5,411.3459464465225,0,0,2,,,
173023028,275.20533088954056,3,412.3149592767852,0,1,2,,,
175538196,275.8521119257087,2,413.28397210704793,0,0,0,,,
175538196,276.49889296187683,1,414.2529849373106,1,0,1,,,
175538196,277.14567399804497,5,415.2219977675733,0,0,3,,,
175538196,277.7924550342131,1,416.19101059783605,0,1,5,,,
175538196,278.43923607038124,1,417.1600234280988,0,0,3,,,
175538196,279.0860171065494,1,418.12903625836145,0,0,3,,,
175538196,279.7327981427175,5,419.0980490886242,0,0,2,,,
176696392,280.37957917888565,2,420.0670619188869,0,0,0,,,
176696392,281.0263602150538,0,421.03607474914963,0,1,2,,,
177939384,281.6731412512219,3,422.00508757941236,0,2,2,,,
177939384,282.31992228739006,1,422.97410040967503,1,0,4,,,
177939384,282.9667033235582,1,423.94311323993776,0,1,3,,,
177939384,283.6134843597263,3,424.9121260702005,1,1,1,,,
178416108,284.26026539589446,3,425.8811389004632,1,0,0,,,
178695649,284.9070464320626,0,426.8501517307259,0,1,0,,,
178695649,285.55382746823074,0,427.8191645609886,0,2,4,,,
178695649,286.2006085043989,2,428.78817739125134,1,0,0,,,
178695649,286.84738954056695,1,429.75719022151407,0,0,4,,,
178936867,287.4941705767351,3,430.7262030517768,0,0,3,,,
179297503,288.1409516129032,3,431.6952158820395,0,0,1,,,
179297503,288.78773264907136,1,432.6642287123022,0,1,2,,,
183176667,289.4345136852395,0,433.6332415425649,0,0,2,,,
