event no, total energy (keV), E frequency, momentum component (keV), x frequency, y frequency, z frequency, particles per run, runs per simulation, restricted momentum direction
343400,20.373602639296188,176,32.26106974319504,489,466,271,,,
343419,21.020383675464323,168,33.28523068742345,429,463,237,,,
343419,21.667164711632452,161,34.30939163165186,475,406,251,,,
343419,22.313945747800588,158,35.333552575880276,379,356,249,,,
390917,22.960726783968724,136,36.35771352010869,354,348,225,,,
390917,23.607507820136853,177,37.3818744643371,334,289,222,,,
390917,24.25428885630499,175,38.40603540856552,309,334,233,,,
390917,24.901069892473117,194,39.430196352793935,306,338,224,,,
390917,25.547850928641253,193,40.45435729702235,324,302,261,,,
390917,26.19463196480939,188,41.47851824125076,295,316,233,,,
390917,26.841413000977518,211,42.502679185479174,326,308,246,,,
390917,27.488194037145654,182,43.52684012970759,306,302,246,,,
390917,28.134975073313782,176,44.55100107393601,322,328,213,,,
390917,28.78175610948192,188,45.57516201816442,294,286,238,,,
430074,29.42853714565005,164,46.59932296239283,324,326,254,,,
430074,30.075318181818183,224,47.623483906621246,294,288,232,,,
430074,30.72209921798632,230,48.64764485084966,290,305,238,,,
430758,31.368880254154448,206,49.67180579507807,279,290,219,,,
430758,32.01566129032258,216,50.695966739306485,282,296,226,,,
430776,32.66244232649072,209,51.7201276835349,307,292,254,,,
430776,33.30922336265885,186,52.74428862776331,300,302,239,,,
430776,33.95600439882698,199,53.768449571991724,311,303,228,,,
430776,34.60278543499511,219,54.792610516220144,300,319,228,,,
430776,35.24956647116325,194,55.81677146044856,308,299,242,,,
430776,35.896347507331384,180,56.84093240467697,315,237,222,,,
430776,36.54312854349951,179,57.86509334890538,275,263,230,,,
432426,37.18990957966764,196,58.889254293133796,303,278,227,,,
432426,37.83669061583578,202,59.91341523736221,264,248,222,,,
432426,38.483471652003914,190,60.93757618159063,293,240,210,,,
470368,39.13025268817205,191,61.96173712581904,293,270,238,,,
470368,39.77703372434018,187,62.985898070047455,284,316,219,,,
470368,40.42381476050831,195,64.01005901427587,268,312,226,,,
510057,41.07059579667644,220,65.03421995850428,265,280,202,,,
513633,41.71737683284458,200,66.0583809027327,280,279,216,,,
513633,42.364157869012715,205,67.0825418469611,290,282,228,,,
513633,43.01093890518084,191,68.10670279118952,295,280,233,,,
513633,43.65771994134897,212,69.13086373541793,239,293,228,,,
551216,44.30450097751711,199,70.15502467964635,302,283,225,,,
551216,44.951282013685244,156,71.17918562387476,265,271,241,,,
551216,45.59806304985338,188,72.20334656810317,304,303,230,,,
553286,46.24484408602151,194,73.22750751233158,269,273,221,,,
553286,46.89162512218964,167,74.25166845656,287,284,224,,,
592614,47.53840615835777,176,75.27582940078842,304,291,224,,,
592614,48.18518719452591,169,76.29999034501684,268,307,210,,,
592614,48.831968230694045,166,77.32415128924525,284,287,221,,,
592614,49.478749266862174,169,78.34831223347366,266,299,229,,,
592614,50.1255303030303,173,79.37247317770208,295,279,222,,,
592614,50.77231133919844,167,80.39663412193049,275,298,209,,,
674921,51.419092375366574,174,81.4207950661589,279,261,225,,,
674921,52.06587341153471,180,82.44495601038732,276,293,225,,,
674921,52.71265444770284,177,83.46911695461573,269,296,201,,,
674921,53.35943548387097,180,84.49327789884414,257,264,199,,,
674921,54.006216520039104,165,85.51743884307255,271,318,231,,,
674921,54.65299755620724,157,86.54159978730097,266,274,205,,,
674921,55.29977859237537,176,87.56576073152938,286,260,221,,,
674921,55.946559628543504,183,88.5899216757578,290,301,208,,,
708457,56.59334066471163,175,89.61408261998622,285,282,230,,,
708457,57.24012170087977,164,90.63824356421463,294,284,205,,,
708457,57.886902737047905,164,91.66240450844305,308,286,219,,,
708457,58.53368377321603,172,92.68656545267146,266,286,219,,,
708457,59.18046480938417,159,93.71072639689987,268,261,200,,,
708457,59.8272458455523,171,94.73488734112829,297,292,241,,,
708457,60.474026881720434,175,95.7590482853567,256,264,195,,,
708457,61.12080791788857,175,96.78320922958511,289,259,209,,,
708457,61.7675889540567,161,97.80737017381352,251,284,198,,,
708457,62.414369990224834,171,98.83153111804194,280,271,222,,,
708457,63.06115102639296,175,99.85569206227035,276,271,208,,,
708457,63.7079320625611,160,100.87985300649876,266,306,209,,,
708457,64.35471309872923,188,101.90401395072718,251,268,206,,,
708891,65.00149413489737,188,102.92817489495559,259,241,205,,,
708891,65.64827517106549,174,103.952335839184,267,256,198,,,
708891,66.29505620723363,156,104.97649678341241,250,258,202,,,
744296,66.94183724340176,175,106.00065772764083,265,276,234,,,
744296,67.5886182795699,163,107.02481867186924,253,273,194,,,
744296,68.23539931573802,142,108.04897961609767,247,262,206,,,
744296,68.88218035190616,172,109.07314056032608,261,290,227,,,
744296,69.5289613880743,184,110.0973015045545,247,271,218,,,
744296,70.17574242424243,159,111.1214624487829,260,269,214,,,
744296,70.82252346041057,151,112.14562339301132,264,251,204,,,
744296,71.4693044965787,168,113.16978433723973,271,258,230,,,
822216,72.11608553274682,181,114.19394528146815,248,257,206,,,
822216,72.76286656891496,168,115.21810622569656,265,280,196,,,
822216,73.4096476050831,137,116.24226716992497,267,260,201,,,
864554,74.05642864125123,139,117.26642811415338,271,235,192,,,
864554,74.70320967741935,186,118.2905890583818,274,258,194,,,
864554,75.34999071358749,190,119.31475000261021,243,253,203,,,
864554,75.99677174975562,156,120.33891094683862,239,278,226,,,
864554,76.64355278592376,181,121.36307189106704,263,278,216,,,
864554,77.2903338220919,183,122.38723283529546,276,271,214,,,
864554,77.93711485826003,163,123.41139377952388,261,255,179,,,
864554,78.58389589442815,168,124.43555472375229,238,253,196,,,
940313,79.23067693059629,182,125.4597156679807,262,236,179,,,
940313,79.87745796676442,171,126.48387661220912,249,253,218,,,
940313,80.52423900293256,157,127.50803755643753,255,253,192,,,
943576,81.17102003910068,167,128.53219850066594,260,249,209,,,
943576,81.81780107526882,186,129.55635944489435,220,281,188,,,
943576,82.46458211143695,164,130.58052038912277,251,272,205,,,
977695,83.11136314760509,175,131.60468133335118,249,254,196,,,
977695,83.75814418377323,191,132.6288422775796,251,246,175,,,
977695,84.40492521994136,198,133.653003221808,239,236,202,,,
978520,85.05170625610948,198,134.67716416603642,265,258,195,,,
979614,85.69848729227762,169,135.70132511026483,238,238,217,,,
979614,86.34526832844575,186,136.72548605449325,233,243,189,,,
979614,86.99204936461389,176,137.74964699872166,233,218,201,,,
979614,87.63883040078201,182,138.77380794295007,257,221,191,,,
1006427,88.28561143695015,182,139.79796888717848,221,240,172,,,
1009823,88.93239247311828,174,140.8221298314069,232,239,181,,,
1009823,89.57917350928642,180,141.8462907756353,253,246,168,,,
1009823,90.22595454545456,174,142.87045171986372,248,229,198,,,
1045642,90.87273558162269,175,143.89461266409214,213,246,198,,,
1045642,91.51951661779081,169,144.91877360832055,219,257,195,,,
1045642,92.16629765395895,174,145.94293455254896,223,272,184,,,
1045859,92.81307869012709,187,146.96709549677738,231,223,196,,,
1045859,93.45985972629522,175,147.99125644100582,244,248,183,,,
1045859,94.10664076246334,173,149.01541738523423,236,244,188,,,
1049592,94.75342179863148,175,150.03957832946264,233,236,172,,,
1049592,95.40020283479961,165,151.06373927369106,232,238,193,,,
1049592,96.04698387096775,154,152.08790021791947,238,238,177,,,
1082371,96.69376490713589,161,153.11206116214788,231,229,202,,,
1082371,97.34054594330402,161,154.1362221063763,253,257,186,,,
1082371,97.98732697947214,186,155.1603830506047,224,273,193,,,
1082371,98.63410801564028,201,156.18454399483312,224,196,183,,,
1082371,99.28088905180842,168,157.20870493906153,237,231,235,,,
1083096,99.92767008797655,172,158.23286588328995,235,229,189,,,
1083096,100.57445112414467,192,159.25702682751836,223,248,159,,,
1083096,101.22123216031281,179,160.28118777174677,236,241,195,,,
1083809,101.86801319648094,142,161.30534871597519,192,206,215,,,
1083809,102.51479423264908,181,162.3295096602036,226,240,175,,,
1083809,103.16157526881722,190,163.353670604432,242,229,171,,,
1083809,103.80835630498535,177,164.37783154866042,237,218,206,,,
1083809,104.45513734115347,182,165.40199249288884,237,240,194,,,
1083809,105.10191837732161,165,166.42615343711725,212,238,186,,,
1083809,105.74869941348975,204,167.45031438134566,238,233,169,,,
1122121,106.39548044965787,191,168.47447532557408,234,196,171,,,
1122121,107.042261485826,183,169.4986362698025,207,188,181,,,
1122595,107.68904252199414,174,170.5227972140309,242,218,182,,,
1122595,108.33582355816228,188,171.54695815825932,212,202,161,,,
1122595,108.98260459433041,191,172.57111910248773,243,250,179,,,
1122595,109.62938563049855,179,173.59528004671614,209,249,203,,,
1122595,110.27616666666667,216,174.61944099094455,251,236,168,,,
1122595,110.9229477028348,175,175.64360193517297,220,204,190,,,
1122595,111.56972873900294,195,176.66776287940138,212,218,181,,,
1166470,112.21650977517108,166,177.6919238236298,217,220,183,,,
1166470,112.8632908113392,185,178.7160847678582,232,215,177,,,
1166470,113.51007184750733,202,179.74024571208662,228,214,173,,,
1168136,114.15685288367547,190,180.76440665631506,182,240,186,,,
1168136,114.8036339198436,196,181.78856760054347,211,213,168,,,
1168136,115.45041495601174,207,182.8127285447719,187,214,197,,,
1205031,116.09719599217988,179,183.8368894890003,197,230,160,,,
1205031,116.743977028348,214,184.8610504332287,220,235,171,,,
1205031,117.39075806451613,203,185.88521137745713,218,220,178,,,
1205031,118.03753910068427,190,186.90937232168554,233,226,190,,,
1205031,118.6843201368524,207,187.93353326591395,226,229,184,,,
1205031,119.33110117302053,200,188.95769421014236,221,203,181,,,
1205031,119.97788220918866,208,189.98185515437078,201,231,182,,,
1205553,120.6246632453568,201,191.0060160985992,188,210,193,,,
1205553,121.27144428152494,229,192.0301770428276,193,199,175,,,
1205553,121.91822531769307,217,193.05433798705602,206,200,160,,,
1243026,122.56500635386121,206,194.07849893128443,200,233,177,,,
1243026,123.21178739002933,198,195.10265987551284,212,230,153,,,
1243026,123.85856842619746,212,196.12682081974125,180,211,190,,,
1243288,124.5053494623656,218,197.15098176396967,193,189,177,,,
1243288,125.15213049853374,202,198.17514270819808,191,216,157,,,
1243288,125.79891153470186,221,199.1993036524265,226,211,191,,,
1243288,126.44569257087,208,200.2234645966549,193,210,170,,,
1243288,127.09247360703813,217,201.24762554088332,201,214,178,,,
1243288,127.73925464320627,229,202.27178648511173,214,225,180,,,
1243288,128.3860356793744,210,203.29594742934015,188,209,182,,,
1243288,129.03281671554254,222,204.32010837356856,194,216,172,,,
1287923,129.67959775171067,196,205.34426931779697,175,194,176,,,
1287923,130.3263787878788,188,206.36843026202538,213,204,174,,,
1287923,130.97315982404692,206,207.3925912062538,212,194,171,,,
1287923,131.61994086021505,235,208.4167521504822,199,175,188,,,
1335004,132.2667218963832,209,209.44091309471062,204,215,201,,,
1335004,132.91350293255132,217,210.46507403893904,186,182,162,,,
1335004,133.56028396871946,200,211.48923498316745,195,207,179,,,
1335004,134.2070650048876,227,212.51339592739586,168,194,195,,,
1335004,134.85384604105573,185,213.5375568716243,181,181,174,,,
1410523,135.50062707722387,200,214.56171781585272,185,202,167,,,
1410523,136.147408113392,206,215.58587876008113,182,204,191,,,
1410523,136.7941891495601,217,216.61003970430954,192,218,175,,,
1410523,137.44097018572825,214,217.63420064853796,200,198,169,,,
1410523,138.08775122189638,190,218.65836159276637,203,174,173,,,
1410523,138.73453225806452,206,219.68252253699478,168,192,185,,,
1412973,139.38131329423265,193,220.7066834812232,180,208,170,,,
1412973,140.0280943304008,215,221.7308444254516,187,203,139,,,
1412973,140.67487536656893,190,222.75500536968002,192,203,170,,,
1412973,141.32165640273706,207,223.77916631390843,194,200,178,,,
1412973,141.9684374389052,210,224.80332725813685,202,195,196,,,
1412973,142.61521847507333,219,225.82748820236526,194,202,176,,,
1455001,143.26199951124147,197,226.85164914659367,191,191,156,,,
1497852,143.90878054740958,220,227.87581009082209,172,183,156,,,
1498259,144.5555615835777,220,228.8999710350505,180,190,171,,,
1498259,145.20234261974585,192,229.9241319792789,183,187,176,,,
1499330,145.84912365591398,196,230.94829292350732,173,182,158,,,
1499330,146.49590469208212,205,231.97245386773574,172,195,162,,,
1499330,147.14268572825026,220,232.99661481196415,181,175,166,,,
1499330,147.7894667644184,201,234.02077575619256,178,166,156,,,
1535709,148.43624780058653,211,235.04493670042098,180,178,184,,,
1535709,149.08302883675466,193,236.0690976446494,171,202,179,,,
1535709,149.72980987292277,225,237.0932585888778,163,176,171,,,
1576460,150.3765909090909,207,238.11741953310622,161,193,169,,,
1576460,151.02337194525904,207,239.14158047733463,180,184,153,,,
1576460,151.67015298142718,284,240.16574142156304,189,198,151,,,
1576460,152.31693401759532,239,241.18990236579145,187,194,187,,,
1576460,152.96371505376345,271,242.21406331001987,179,197,170,,,
1576460,153.6104960899316,231,243.23822425424828,176,188,171,,,
1579962,154.25727712609972,274,244.2623851984767,180,186,173,,,
1579962,154.90405816226786,242,245.2865461427051,169,195,163,,,
1659422,155.550839198436,255,246.31070708693355,172,170,144,,,
1659422,156.19762023460413,273,247.33486803116196,170,173,154,,,
1659422,156.84440127077224,267,248.35902897539037,183,178,180,,,
1659422,157.49118230694037,240,249.3831899196188,190,192,159,,,
1659422,158.1379633431085,254,250.4073508638472,153,165,167,,,
1659422,158.78474437927665,252,251.4315118080756,179,200,179,,,
1748219,159.43152541544478,237,252.45567275230403,168,162,159,,,
1748219,160.07830645161292,239,253.47983369653244,161,194,164,,,
1748219,160.72508748778105,242,254.50399464076085,185,148,165,,,
1748704,161.3718685239492,240,255.52815558498926,166,172,196,,,
1748704,162.01864956011732,237,256.5523165292177,168,168,198,,,
1748704,162.66543059628543,263,257.57647747344606,152,179,165,,,
1860476,163.31221163245357,239,258.60063841767453,169,193,145,,,
1860476,163.9589926686217,246,259.6247993619029,179,178,166,,,
1863895,164.60577370478984,254,260.64896030613136,176,177,173,,,
1863895,165.25255474095798,242,261.6731212503597,147,159,176,,,
1863895,165.8993357771261,250,262.6972821945882,173,178,151,,,
1863895,166.54611681329425,245,263.72144313881654,173,160,165,,,
1863895,167.19289784946238,262,264.745604083045,178,186,168,,,
1863895,167.83967888563052,238,265.76976502727337,158,168,163,,,
1940498,168.48645992179866,209,266.79392597150184,140,182,174,,,
1940498,169.13324095796676,220,267.8180869157302,179,161,174,,,
1942131,169.7800219941349,219,268.84224785995866,156,194,172,,,
1942131,170.42680303030303,237,269.866408804187,187,156,160,,,
1942131,171.07358406647117,256,270.8905697484155,155,183,169,,,
1942131,171.7203651026393,233,271.91473069264384,145,177,155,,,
1942131,172.36714613880744,226,272.9388916368723,145,179,158,,,
1942131,173.01392717497558,221,273.96305258110067,172,174,162,,,
1944845,173.6607082111437,236,274.98721352532914,170,179,174,,,
1944845,174.30748924731185,235,276.0113744695575,143,143,170,,,
1944845,174.95427028347996,245,277.03553541378596,165,171,181,,,
1944845,175.6010513196481,266,278.0596963580143,155,154,159,,,
1944845,176.24783235581623,224,279.0838573022428,146,145,183,,,
1944845,176.89461339198436,258,280.10801824647115,164,147,151,,,
1944845,177.5413944281525,236,281.1321791906996,169,180,176,,,
1978521,178.18817546432064,253,282.156340134928,154,177,173,,,
1978521,178.83495650048877,222,283.18050107915644,149,159,174,,,
1978521,179.4817375366569,238,284.2046620233848,151,142,171,,,
1978521,180.12851857282504,266,285.22882296761327,167,142,165,,,
1978521,180.77529960899318,260,286.2529839118416,161,133,171,,,
1978521,181.42208064516132,247,287.2771448560701,160,161,176,,,
1978521,182.06886168132942,271,288.30130580029845,158,159,168,,,
1978521,182.71564271749756,229,289.3254667445269,163,165,153,,,
1978521,183.3624237536657,246,290.3496276887553,163,180,167,,,
1978521,184.00920478983383,265,291.37378863298375,172,160,163,,,
1978521,184.65598582600197,343,292.3979495772121,146,167,171,,,
1978521,185.3027668621701,322,293.4221105214406,142,162,196,,,
1979917,185.94954789833824,337,294.44627146566893,156,155,160,,,
1979917,186.59632893450637,308,295.4704324098974,148,155,159,,,
1979917,187.2431099706745,350,296.49459335412587,138,165,166,,,
2016960,187.88989100684262,327,297.5187542983542,129,156,160,,,
2016960,188.53667204301075,330,298.5429152425827,141,148,174,,,
2019108,189.1834530791789,335,299.56707618681105,158,162,148,,,
2019108,189.83023411534703,347,300.5912371310395,142,148,162,,,
2019108,190.47701515151516,347,301.6153980752679,171,164,151,,,
2019108,191.1237961876833,313,302.63955901949635,160,150,168,,,
2019108,191.77057722385143,302,303.6637199637247,145,157,171,,,
2019108,192.41735826001957,314,304.6878809079532,154,152,177,,,
2019108,193.0641392961877,315,305.7120418521815,142,125,150,,,
2060901,193.71092033235584,306,306.73620279641,143,136,163,,,
2060901,194.35770136852398,311,307.76036374063835,130,134,168,,,
2060901,195.00448240469208,305,308.7845246848668,151,147,187,,,
2064812,195.65126344086022,321,309.8086856290952,115,153,150,,,
2141824,196.29804447702836,289,310.83284657332365,143,167,159,,,
2141824,196.9448255131965,277,311.857007517552,121,133,171,,,
2141824,197.59160654936463,306,312.8811684617805,133,142,166,,,
2141824,198.23838758553276,298,313.90532940600883,145,125,168,,,
2141824,198.8851686217009,280,314.9294903502373,146,146,160,,,
2141824,199.53194965786903,282,315.95365129446566,139,148,161,,,
2143011,200.17873069403717,311,316.9778122386941,146,153,178,,,
2143011,200.82551173020528,294,318.0019731829225,131,151,165,,,
2143011,201.4722927663734,278,319.02613412715095,145,144,154,,,
2143011,202.11907380254155,267,320.0502950713793,130,138,164,,,
2181531,202.76585483870969,296,321.0744560156078,126,154,157,,,
2181531,203.41263587487782,270,322.09861695983614,109,138,155,,,
2181531,204.05941691104596,283,323.1227779040646,136,147,137,,,
2182514,204.7061979472141,283,324.14693884829296,121,150,154,,,
2182514,205.35297898338223,295,325.17109979252143,141,147,134,,,
2182514,205.99976001955037,272,326.1952607367498,128,126,154,,,
2182514,206.6465410557185,284,327.21942168097826,130,128,151,,,
2184116,207.29332209188664,279,328.2435826252066,125,147,143,,,
2184116,207.94010312805474,272,329.2677435694351,133,126,173,,,
2184116,208.58688416422288,245,330.29190451366344,131,127,163,,,
2184116,209.23366520039102,260,331.3160654578919,125,120,160,,,
2184696,209.88044623655915,249,332.34022640212027,132,122,170,,,
2220091,210.5272272727273,264,333.36438734634874,127,109,138,,,
2220091,211.17400830889542,274,334.3885482905771,133,117,169,,,
2220091,211.82078934506356,246,335.41270923480556,134,119,167,,,
2221697,212.4675703812317,251,336.4368701790339,101,126,173,,,
2221697,213.1143514173998,263,337.4610311232624,102,136,169,,,
2221697,213.76113245356794,308,338.48519206749074,106,129,145,,,
2221697,214.40791348973607,265,339.5093530117192,121,110,154,,,
2222135,215.0546945259042,252,340.53351395594757,109,94,139,,,
2222135,215.70147556207235,253,341.55767490017604,130,113,158,,,
2222135,216.34825659824048,235,342.5818358444044,101,104,143,,,
2224746,216.99503763440862,257,343.60599678863286,97,102,178,,,
2224746,217.64181867057675,253,344.6301577328612,117,108,157,,,
2224746,218.2885997067449,260,345.6543186770897,97,92,160,,,
2224746,218.93538074291303,237,346.67847962131805,102,83,136,,,
2224746,219.58216177908116,226,347.7026405655465,98,112,167,,,
2224746,220.22894281524927,223,348.7268015097749,76,88,160,,,
2262711,220.8757238514174,236,349.75096245400334,67,69,153,,,
2262711,221.52250488758554,241,350.7751233982317,75,90,151,,,
2262711,222.16928592375368,227,351.79928434246017,82,83,157,,,
2300978,222.8160669599218,210,352.8234452866885,66,69,160,,,
2300978,223.46284799608995,268,353.847606230917,75,64,143,,,
2300978,224.10962903225808,247,354.87176717514535,72,70,139,,,
2338095,224.75641006842622,217,355.8959281193738,65,49,134,,,
2338095,225.40319110459436,221,356.9200890636022,56,37,137,,,
2338095,226.04997214076246,250,357.94425000783065,49,53,166,,,
2338095,226.6967531769306,241,358.968410952059,61,48,163,,,
2338095,227.34353421309874,241,359.9925718962875,51,49,155,,,
2338095,227.99031524926687,256,361.01673284051594,33,59,156,,,
2338095,228.637096285435,254,362.0408937847443,53,40,155,,,
2339466,229.28387732160314,258,363.06505472897277,37,51,136,,,
2339466,229.93065835777128,222,364.0892156732011,55,45,160,,,
2376666,230.57743939393941,231,365.1133766174296,40,46,151,,,
2376666,231.22422043010755,200,366.13753756165795,39,44,146,,,
2377277,231.8710014662757,215,367.1616985058864,42,49,160,,,
2379577,232.51778250244382,234,368.1858594501148,39,48,139,,,
2379577,233.16456353861193,202,369.21002039434325,36,41,144,,,
2379577,233.81134457478007,201,370.2341813385716,35,49,144,,,
2379577,234.4581256109482,229,371.2583422828001,39,43,165,,,
2379577,235.10490664711634,248,372.2825032270284,29,41,125,,,
2418263,235.75168768328447,206,373.3066641712569,42,43,176,,,
2418263,236.3984687194526,217,374.33082511548525,42,34,143,,,
2418263,237.04524975562074,229,375.3549860597137,41,50,167,,,
2419608,237.69203079178888,230,376.3791470039421,44,48,144,,,
2419608,238.33881182795702,246,377.40330794817055,32,36,138,,,
2419608,238.98559286412512,200,378.4274688923989,29,40,152,,,
2419608,239.63237390029326,210,379.4516298366274,39,54,149,,,
2419608,240.2791549364614,235,380.47579078085573,46,54,154,,,
2419608,240.92593597262953,203,381.4999517250842,37,44,127,,,
2419608,241.57271700879767,189,382.52411266931256,43,38,149,,,
2419608,242.2194980449658,206,383.548273613541,35,33,150,,,
2419608,242.86627908113394,211,384.5724345577694,35,50,170,,,
2459586,243.51306011730208,225,385.59659550199785,31,50,159,,,
2459586,244.1598411534702,228,386.6207564462262,43,43,153,,,
2459586,244.80662218963835,210,387.6449173904547,38,38,150,,,
2459586,245.45340322580648,190,388.66907833468304,34,28,150,,,
2459586,246.1001842619746,195,389.6932392789115,27,37,168,,,
2496616,246.74696529814273,238,390.71740022313986,41,31,153,,,
2496616,247.39374633431086,188,391.74156116736833,32,30,158,,,
2497422,248.040527370479,201,392.7657221115967,41,38,170,,,
2497422,248.68730840664713,190,393.78988305582516,36,41,152,,,
2497422,249.33408944281527,189,394.8140440000535,30,45,179,,,
2497422,249.9808704789834,221,395.838204944282,33,43,151,,,
2497422,250.62765151515154,200,396.86236588851034,27,27,166,,,
2621666,251.27443255131965,212,397.8865268327388,32,43,156,,,
2621666,251.92121358748778,212,398.91068777696717,37,35,156,,,
2621666,252.56799462365592,203,399.93484872119564,35,26,162,,,
2621666,253.21477565982406,181,400.959009665424,35,43,152,,,
2621666,253.8615566959922,193,401.98317060965246,37,33,167,,,
2621991,254.50833773216033,196,403.0073315538808,30,33,148,,,
2621991,255.15511876832846,204,404.0314924981093,27,33,164,,,
2621991,255.8018998044966,191,405.05565344233764,29,31,152,,,
2621991,256.44868084066474,197,406.0798143865661,37,37,182,,,
2621991,257.09546187683287,194,407.10397533079447,28,29,148,,,
2661087,257.742242913001,189,408.12813627502294,28,41,152,,,
2661087,258.38902394916914,200,409.1522972192513,25,36,164,,,
2661087,259.0358049853373,198,410.17645816347977,26,33,153,,,
2661087,259.6825860215054,212,411.2006191077081,33,33,147,,,
2663375,260.32936705767355,194,412.2247800519366,24,27,154,,,
2663375,260.97614809384163,199,413.24894099616495,28,20,139,,,
2663375,261.62292913000977,205,414.2731019403934,35,26,158,,,
2700561,262.2697101661779,188,415.2972628846218,36,35,170,,,
2700561,262.91649120234604,196,416.32142382885024,30,26,142,,,
2700561,263.5632722385142,180,417.3455847730786,39,32,179,,,
2700561,264.2100532746823,195,418.36974571730707,41,26,152,,,
2700561,264.85683431085045,184,419.3939066615354,32,30,173,,,
2700561,265.5036153470186,190,420.4180676057639,36,31,153,,,
2702780,266.1503963831867,192,421.44222854999225,28,24,143,,,
2702803,266.79717741935485,194,422.4663894942207,30,23,141,,,
2702803,267.443958455523,188,423.4905504384491,33,28,151,,,
2702803,268.0907394916911,171,424.51471138267755,26,24,138,,,
2702803,268.73752052785926,187,425.5388723269059,32,24,187,,,
2702803,269.3843015640274,209,426.5630332711344,22,31,155,,,
2702803,270.03108260019553,173,427.58719421536284,28,34,172,,,
2702803,270.67786363636367,192,428.6113551595912,26,23,165,,,
2738792,271.3246446725318,190,429.63551610381967,25,32,159,,,
2739274,271.97142570869994,185,430.659677048048,23,22,151,,,
2739274,272.6182067448681,152,431.6838379922765,41,29,154,,,
2739274,273.2649877810362,185,432.70799893650485,23,32,148,,,
2739274,273.91176881720435,190,433.7321598807333,22,30,163,,,
2816404,274.5585498533724,176,434.7563208249617,27,24,154,,,
2816404,275.20533088954056,154,435.78048176919015,21,21,161,,,
2818387,275.8521119257087,167,436.8046427134185,34,29,148,,,
2818387,276.49889296187683,179,437.828803657647,23,18,127,,,
2818387,277.14567399804497,182,438.8529646018753,22,36,171,,,
2819354,277.7924550342131,175,439.8771255461038,37,18,131,,,
2819354,278.43923607038124,192,440.90128649033215,31,22,169,,,
2819354,279.0860171065494,174,441.9254474345606,13,25,159,,,
2819354,279.7327981427175,151,442.949608378789,19,27,148,,,
2819354,280.37957917888565,193,443.97376932301745,32,24,162,,,
2856727,281.0263602150538,182,444.9979302672458,21,20,143,,,
2856727,281.6731412512219,166,446.0220912114743,27,25,160,,,
2856727,282.31992228739006,176,447.04625215570263,26,20,152,,,
2856996,282.9667033235582,180,448.0704130999311,21,19,147,,,
2898260,283.6134843597263,167,449.09457404415946,30,28,157,,,
2898260,284.26026539589446,208,450.1187349883879,28,26,146,,,
2898260,284.9070464320626,181,451.1428959326163,14,19,150,,,
2898260,285.55382746823074,165,452.16705687684475,26,22,163,,,
2898260,286.2006085043989,204,453.1912178210731,24,26,167,,,
2937543,286.84738954056695,181,454.2153787653016,26,23,148,,,
2937543,287.4941705767351,162,455.23953970952994,23,21,143,,,
2937543,288.1409516129032,169,456.2637006537584,24,23,142,,,
2937543,288.78773264907136,168,457.28786159798676,17,12,159,,,
2937543,289.4345136852395,167,458.31202254221523,18,22,151,,,
2937645,290.08129472140763,177,459.3361834864436,27,23,156,,,
2938755,290.72807575757577,187,460.36034443067206,21,19,181,,,
2977696,291.3748567937439,159,461.3845053749004,12,22,167,,,
